"node1","node2","Uni_N1","Uni_N2"
"eco:b1069","eco:b1633","P0AF16","P0AB83"
"eco:b1614","eco:b1633","P77804","P0AB83"
"eco:b1008","eco:b1633","P75894","P0AB83"
"eco:b0525","eco:b1633","P23869","P0AB83"
"eco:b1631","eco:b1633","P77285","P0AB83"
"eco:b1632","eco:b1633","P77179","P0AB83"
"eco:b1626","eco:b1633","P76180","P0AB83"
"eco:b0085","eco:b1633","P22188","P0AB83"
"eco:b1630","eco:b1633","P76182","P0AB83"
"eco:b1286","eco:b1633","P30850","P0AB83"
"eco:b0709","eco:b1634","P75742","P77304"
"eco:b1211","eco:b1634","P0A7I0","P77304"
"eco:b1634","eco:b1635","P77304","P0A9D2"
"eco:b0185","eco:b1636","P0ABD5","P77150"
"eco:b1634","eco:b1636","P77304","P77150"
"eco:b0188","eco:b1636","P52097","P77150"
"eco:b0693","eco:b1636","P24169","P77150"
"eco:b1635","eco:b1636","P0A9D2","P77150"
"eco:b0186","eco:b1636","P52095","P77150"
"eco:b1636","eco:b1637","P77150","P0AGJ9"
"eco:b1635","eco:b1637","P0A9D2","P0AGJ9"
"eco:b0847","eco:b1637","P60869","P0AGJ9"
"eco:b1636","eco:b1638","P77150","P0AFI7"
"eco:b0387","eco:b1638","P0A8D3","P0AFI7"
"eco:b1635","eco:b1638","P0A9D2","P0AFI7"
"eco:b0830","eco:b1638","P75797","P0AFI7"
"eco:b0109","eco:b1638","P30011","P0AFI7"
"eco:b1637","eco:b1638","P0AGJ9","P0AFI7"
"eco:b1218","eco:b1638","P39163","P0AFI7"
"eco:b1635","eco:b1639","P0A9D2","P28224"
"eco:b1638","eco:b1639","P0AFI7","P28224"
"eco:b1636","eco:b1639","P77150","P28224"
"eco:b1637","eco:b1639","P0AGJ9","P28224"
"eco:b1441","eco:b1640","P77795","P77570"
"eco:b0903","eco:b1640","P09373","P77570"
"eco:b0333","eco:b1640","P31660","P77570"
"eco:b0890","eco:b1640","P46889","P77570"
"eco:b0156","eco:b1640","P0ACC3","P77570"
"eco:b1637","eco:b1640","P0AGJ9","P77570"
"eco:b1126","eco:b1640","P69874","P77570"
"eco:b0720","eco:b1640","P0ABH7","P77570"
"eco:b1635","eco:b1640","P0A9D2","P77570"
"eco:b0855","eco:b1640","P31134","P77570"
"eco:b0799","eco:b1640","P27296","P77570"
"eco:b1274","eco:b1640","P06612","P77570"
"eco:b1211","eco:b1640","P0A7I0","P77570"
"eco:b1638","eco:b1640","P0AFI7","P77570"
"eco:b1639","eco:b1640","P28224","P77570"
"eco:b1637","eco:b1641","P0AGJ9","P0A905"
"eco:b1640","eco:b1641","P77570","P0A905"
"eco:b1638","eco:b1641","P0AFI7","P0A905"
"eco:b1639","eco:b1641","P28224","P0A905"
"eco:b1635","eco:b1641","P0A9D2","P0A905"
"eco:b1636","eco:b1641","P77150","P0A905"
"eco:b1641","eco:b1642","P0A905","P0A8W2"
"eco:b1636","eco:b1642","P77150","P0A8W2"
"eco:b1637","eco:b1642","P0AGJ9","P0A8W2"
"eco:b1639","eco:b1642","P28224","P0A8W2"
"eco:b1640","eco:b1642","P77570","P0A8W2"
"eco:b1025","eco:b1642","P75908","P0A8W2"
"eco:b1638","eco:b1642","P0AFI7","P0A8W2"
"eco:b1642","eco:b1644","P0A8W2","P76185"
"eco:b1642","eco:b1645","P0A8W2","P76186"
"eco:b1644","eco:b1645","P76185","P76186"
"eco:b1645","eco:b1646","P76186","P0AGD1"
"eco:b0058","eco:b1646","P0AA37","P0AGD1"
"eco:b0935","eco:b1647","P80645","P76187"
"eco:b1646","eco:b1647","P0AGD1","P76187"
"eco:b1539","eco:b1647","P39831","P76187"
"eco:b1645","eco:b1647","P76186","P76187"
"eco:b0026","eco:b1647","P00956","P76187"
"eco:b1640","eco:b1648","P77570","P64474"
"eco:b1642","eco:b1648","P0A8W2","P64474"
"eco:b1641","eco:b1648","P0A905","P64474"
"eco:b1647","eco:b1648","P76187","P64474"
"eco:b1449","eco:b1649","P76113","P67430"
"eco:b0312","eco:b1650","P17445","P77258"
"eco:b1525","eco:b1650","P76149","P77258"
"eco:b0396","eco:b1650","P23910","P77258"
"eco:b1385","eco:b1650","P80668","P77258"
"eco:b1236","eco:b1650","P0AEP3","P77258"
"eco:b1649","eco:b1650","P67430","P77258"
"eco:b1641","eco:b1651","P0A905","P0AC81"
"eco:b1650","eco:b1651","P77258","P0AC81"
"eco:b1631","eco:b1651","P77285","P0AC81"
"eco:b1628","eco:b1651","P77223","P0AC81"
"eco:b1632","eco:b1651","P77179","P0AC81"
"eco:b1633","eco:b1651","P0AB83","P0AC81"
"eco:b1321","eco:b1651","P76046","P0AC81"
"eco:b0182","eco:b1651","P10441","P0AC81"
"eco:b1642","eco:b1651","P0A8W2","P0AC81"
"eco:b1627","eco:b1651","P0A766","P0AC81"
"eco:b1630","eco:b1651","P76182","P0AC81"
"eco:b1629","eco:b1651","P77611","P0AC81"
"eco:b0221","eco:b1651","Q47146","P0AC81"
"eco:b1641","eco:b1652","P0A905","P30014"
"eco:b1629","eco:b1652","P77611","P30014"
"eco:b1633","eco:b1652","P0AB83","P30014"
"eco:b1632","eco:b1652","P77179","P30014"
"eco:b1062","eco:b1652","P05020","P30014"
"eco:b1630","eco:b1652","P76182","P30014"
"eco:b1642","eco:b1652","P0A8W2","P30014"
"eco:b1650","eco:b1652","P77258","P30014"
"eco:b1648","eco:b1652","P64474","P30014"
"eco:b0426","eco:b1652","P0A8E7","P30014"
"eco:b1636","eco:b1652","P77150","P30014"
"eco:b1631","eco:b1652","P77285","P30014"
"eco:b1627","eco:b1652","P0A766","P30014"
"eco:b0529","eco:b1652","P24186","P30014"
"eco:b1006","eco:b1652","P75892","P30014"
"eco:b1651","eco:b1652","P0AC81","P30014"
"eco:b1628","eco:b1652","P77223","P30014"
"eco:b0227","eco:b1652","Q47151","P30014"
"eco:b0714","eco:b1653","P50465","P30015"
"eco:b0680","eco:b1653","P00962","P30015"
"eco:b0227","eco:b1654","Q47151","P0AC69"
"eco:b1648","eco:b1654","P64474","P0AC69"
"eco:b1642","eco:b1654","P0A8W2","P0AC69"
"eco:b1652","eco:b1654","P30014","P0AC69"
"eco:b0472","eco:b1654","P0A7H6","P0AC69"
"eco:b1641","eco:b1654","P0A905","P0AC69"
"eco:b1641","eco:b1655","P0A905","P76190"
"eco:b1652","eco:b1655","P30014","P76190"
"eco:b1654","eco:b1655","P0AC69","P76190"
"eco:b1654","eco:b1656","P0AC69","P0AGD3"
"eco:b0399","eco:b1656","P0AFJ5","P0AGD3"
"eco:b1611","eco:b1656","P05042","P0AGD3"
"eco:b1652","eco:b1656","P30014","P0AGD3"
"eco:b0726","eco:b1656","P0AFG3","P0AGD3"
"eco:b0917","eco:b1656","P0AAZ7","P0AGD3"
"eco:b0208","eco:b1657","P30864","P77389"
"eco:b1656","eco:b1657","P0AGD3","P77389"
"eco:b1406","eco:b1657","P25906","P77389"
"eco:b1650","eco:b1657","P77258","P77389"
"eco:b0207","eco:b1657","P30863","P77389"
"eco:b1641","eco:b1658","P0A905","P0ACP7"
"eco:b0159","eco:b1658","P0AF12","P0ACP7"
"eco:b1616","eco:b1658","P0CE44","P0ACP7"
"eco:b1652","eco:b1658","P30014","P0ACP7"
"eco:b1511","eco:b1658","P77432","P0ACP7"
"eco:b0270","eco:b1658","P75683","P0ACP7"
"eco:b1521","eco:b1658","P0A6L7","P0ACP7"
"eco:b0688","eco:b1658","P36938","P0ACP7"
"eco:b1433","eco:b1658","P76103","P0ACP7"
"eco:b0345","eco:b1659","A0A4D6FVL5","P0ACR2"
"eco:b0144","eco:b1659","P27305","P0ACR2"
"eco:b1303","eco:b1659","P37344","P0ACR2"
"eco:b1658","eco:b1659","P0ACP7","P0ACR2"
"eco:b1323","eco:b1659","P07604","P0ACR2"
"eco:b1652","eco:b1659","P30014","P0ACR2"
"eco:b0345","eco:b1659","P03023","P0ACR2"
"eco:b0330","eco:b1659","P77743","P0ACR2"
"eco:b1659","eco:b1660","P0ACR2","P37597"
"eco:b0504","eco:b1660","P0ACR0","P37597"
"eco:b0316","eco:b1660","P77700","P37597"
"eco:b1511","eco:b1661","P77432","P0A9H7"
"eco:b0051","eco:b1661","P06992","P0A9H7"
"eco:b1638","eco:b1661","P0AFI7","P0A9H7"
"eco:b0419","eco:b1661","P77735","P0A9H7"
"eco:b1659","eco:b1661","P0ACR2","P0A9H7"
"eco:b0529","eco:b1661","P24186","P0A9H7"
"eco:b1330","eco:b1661","P0AEB5","P0A9H7"
"eco:b1660","eco:b1661","P37597","P0A9H7"
"eco:b1641","eco:b1661","P0A905","P0A9H7"
"eco:b1661","eco:b1662","P0A9H7","P0AFU8"
"eco:b1641","eco:b1662","P0A905","P0AFU8"
"eco:b1659","eco:b1662","P0ACR2","P0AFU8"
"eco:b0484","eco:b1662","Q59385","P0AFU8"
"eco:b1277","eco:b1662","P0A7I7","P0AFU8"
"eco:b0414","eco:b1662","P25539","P0AFU8"
"eco:b1398","eco:b1663","P76085","P37340"
"eco:b1624","eco:b1663","P77376","P37340"
"eco:b1662","eco:b1663","P0AFU8","P37340"
"eco:b1663","eco:b1664","P37340","P77552"
"eco:b0339","eco:b1668","P0ABE9","P77148"
"eco:b1669","eco:b1670","P77147","P77409"
"eco:b1468","eco:b1671","P19319","P77375"
"eco:b1476","eco:b1671","P0AEK7","P77375"
"eco:b1224","eco:b1671","P09152","P77375"
"eco:b1671","eco:b1672","P77375","P77564"
"eco:b1580","eco:b1673","P38105","P76192"
"eco:b0311","eco:b1673","P17444","P76192"
"eco:b1672","eco:b1673","P77564","P76192"
"eco:b1673","eco:b1674","P76192","P0AAL6"
"eco:b0697","eco:b1676","P03960","P0AD61"
"eco:b1232","eco:b1676","P37051","P0AD61"
"eco:b0452","eco:b1676","P0AGG2","P0AD61"
"eco:b1113","eco:b1676","P75954","P0AD61"
"eco:b0597","eco:b1676","P0A8Y8","P0AD61"
"eco:b1415","eco:b1676","P25553","P0AD61"
"eco:b0636","eco:b1676","P0A8I8","P0AD61"
"eco:b0484","eco:b1676","Q59385","P0AD61"
"eco:b1663","eco:b1677","P37340","P69776"
"eco:b1662","eco:b1677","P0AFU8","P69776"
"eco:b1676","eco:b1677","P0AD61","P69776"
"eco:b1113","eco:b1677","P75954","P69776"
"eco:b1661","eco:b1677","P0A9H7","P69776"
"eco:b0658","eco:b1678","P0AE78","P76193"
"eco:b1203","eco:b1678","P0ABU2","P76193"
"eco:b1677","eco:b1678","P69776","P76193"
"eco:b1676","eco:b1678","P0AD61","P76193"
"eco:b1062","eco:b1678","P05020","P76193"
"eco:b0819","eco:b1679","P0AAX8","P76194"
"eco:b1113","eco:b1679","P75954","P76194"
"eco:b1678","eco:b1679","P76193","P76194"
"eco:b1677","eco:b1679","P69776","P76194"
"eco:b0770","eco:b1680","P75763","P77444"
"eco:b0073","eco:b1680","P30125","P77444"
"eco:b1678","eco:b1680","P76193","P77444"
"eco:b1677","eco:b1680","P69776","P77444"
"eco:b1679","eco:b1680","P76194","P77444"
"eco:b0612","eco:b1680","P0AE74","P77444"
"eco:b1637","eco:b1680","P0AGJ9","P77444"
"eco:b1677","eco:b1681","P69776","P77689"
"eco:b1680","eco:b1681","P77444","P77689"
"eco:b1302","eco:b1682","P50457","P77499"
"eco:b1677","eco:b1682","P69776","P77499"
"eco:b1681","eco:b1682","P77689","P77499"
"eco:b1680","eco:b1682","P77444","P77499"
"eco:b1681","eco:b1683","P77689","P77522"
"eco:b1680","eco:b1683","P77444","P77522"
"eco:b1682","eco:b1683","P77499","P77522"
"eco:b1677","eco:b1683","P69776","P77522"
"eco:b1679","eco:b1684","P76194","P77667"
"eco:b1683","eco:b1684","P77522","P77667"
"eco:b1677","eco:b1684","P69776","P77667"
"eco:b0761","eco:b1686","P0A9G8","P77781"
"eco:b0334","eco:b1686","P77243","P77781"
"eco:b0417","eco:b1686","P0AGG0","P77781"
"eco:b1539","eco:b1686","P39831","P77781"
"eco:b1677","eco:b1686","P69776","P77781"
"eco:b1342","eco:b1686","P64423","P77781"
"eco:b1380","eco:b1687","P52643","P77748"
"eco:b0801","eco:b1687","P30178","P77748"
"eco:b0597","eco:b1687","P0A8Y8","P77748"
"eco:b0092","eco:b1687","P07862","P77748"
"eco:b1302","eco:b1687","P50457","P77748"
"eco:b1677","eco:b1687","P69776","P77748"
"eco:b1622","eco:b1687","P23256","P77748"
"eco:b0694","eco:b1687","P21866","P77748"
"eco:b1686","eco:b1687","P77781","P77748"
"eco:b0304","eco:b1687","P77212","P77748"
"eco:b0098","eco:b1687","P10408","P77748"
"eco:b0381","eco:b1687","P0A6J8","P77748"
"eco:b0871","eco:b1687","P07003","P77748"
"eco:b0116","eco:b1687","P0A9P0","P77748"
"eco:b1686","eco:b1688","P77781","P0AFS7"
"eco:b1677","eco:b1688","P69776","P0AFS7"
"eco:b1687","eco:b1688","P77748","P0AFS7"
"eco:b0908","eco:b1692","P0A6D3","P0A6D5"
"eco:b0710","eco:b1692","P0AFP6","P0A6D5"
"eco:b0754","eco:b1692","P0AB91","P0A6D5"
"eco:b1690","eco:b1692","P76197","P0A6D5"
"eco:b1097","eco:b1692","P28306","P0A6D5"
"eco:b1691","eco:b1692","P76198","P0A6D5"
"eco:b0423","eco:b1692","P77718","P0A6D5"
"eco:b1692","eco:b1693","P0A6D5","P05194"
"eco:b1691","eco:b1693","P76198","P05194"
"eco:b0967","eco:b1693","P75876","P05194"
"eco:b1690","eco:b1693","P76197","P05194"
"eco:b0038","eco:b1693","P31572","P05194"
"eco:b1397","eco:b1694","P0C7L2","P37766"
"eco:b0314","eco:b1695","P0ABC9","P0A9U8"
"eco:b0594","eco:b1695","P10378","P0A9U8"
"eco:b0469","eco:b1695","P69503","P0A9U8"
"eco:b0041","eco:b1695","P60566","P0A9U8"
"eco:b0040","eco:b1695","P31553","P0A9U8"
"eco:b0174","eco:b1695","P60472","P0A9U8"
"eco:b0038","eco:b1695","P31572","P0A9U8"
"eco:b1133","eco:b1697","P25745","P76201"
"eco:b0221","eco:b1697","Q47146","P76201"
"eco:b0039","eco:b1697","P60584","P76201"
"eco:b0042","eco:b1697","P31574","P76201"
"eco:b0044","eco:b1697","P68646","P76201"
"eco:b1695","eco:b1697","P0A9U8","P76201"
"eco:b1393","eco:b1697","P76082","P76201"
"eco:b0043","eco:b1697","P68644","P76201"
"eco:b0041","eco:b1698","P60566","P77378"
"eco:b0043","eco:b1698","P68644","P77378"
"eco:b0335","eco:b1698","P77495","P77378"
"eco:b1697","eco:b1698","P76201","P77378"
"eco:b0044","eco:b1698","P68646","P77378"
"eco:b0041","eco:b1699","P60566","P77337"
"eco:b0042","eco:b1699","P31574","P77337"
"eco:b1698","eco:b1699","P77378","P77337"
"eco:b0044","eco:b1699","P68646","P77337"
"eco:b1697","eco:b1699","P76201","P77337"
"eco:b0042","eco:b1700","P31574","P77714"
"eco:b0041","eco:b1700","P60566","P77714"
"eco:b0043","eco:b1700","P68644","P77714"
"eco:b1697","eco:b1700","P76201","P77714"
"eco:b1699","eco:b1700","P77337","P77714"
"eco:b1698","eco:b1700","P77378","P77714"
"eco:b0014","eco:b1701","P0A6Y8","P38135"
"eco:b0642","eco:b1701","P07813","P38135"
"eco:b0595","eco:b1701","P0ADI4","P38135"
"eco:b1069","eco:b1701","P0AF16","P38135"
"eco:b0221","eco:b1701","Q47146","P38135"
"eco:b0628","eco:b1701","P60716","P38135"
"eco:b0650","eco:b1701","P77319","P38135"
"eco:b1694","eco:b1701","P37766","P38135"
"eco:b1485","eco:b1701","P77463","P38135"
"eco:b0955","eco:b1701","P75867","P38135"
"eco:b0526","eco:b1701","P21888","P38135"
"eco:b0677","eco:b1701","P0AF18","P38135"
"eco:b0593","eco:b1701","P0AEJ2","P38135"
"eco:b1380","eco:b1702","P52643","P23538"
"eco:b0113","eco:b1702","P0ACL9","P23538"
"eco:b0577","eco:b1702","P0AAT4","P23538"
"eco:b1677","eco:b1702","P69776","P23538"
"eco:b1693","eco:b1702","P05194","P23538"
"eco:b1688","eco:b1702","P0AFS7","P23538"
"eco:b1688","eco:b1703","P0AFS7","P0A8A4"
"eco:b1677","eco:b1703","P69776","P0A8A4"
"eco:b1702","eco:b1703","P23538","P0A8A4"
"eco:b0832","eco:b1704","P75799","P00887"
"eco:b0608","eco:b1704","P77316","P00887"
"eco:b1118","eco:b1704","P75958","P00887"
"eco:b1692","eco:b1704","P0A6D5","P00887"
"eco:b0231","eco:b1704","Q47155","P00887"
"eco:b1703","eco:b1704","P0A8A4","P00887"
"eco:b0118","eco:b1704","P36683","P00887"
"eco:b0799","eco:b1704","P27296","P00887"
"eco:b0417","eco:b1704","P0AGG0","P00887"
"eco:b0055","eco:b1706","P31680","P77649"
"eco:b1254","eco:b1706","P0A710","P77649"
"eco:b0433","eco:b1706","P0AE16","P77649"
"eco:b0207","eco:b1706","P30863","P77649"
"eco:b0465","eco:b1706","P77338","P77649"
"eco:b1706","eco:b1707","P77649","P76204"
"eco:b1706","eco:b1708","P77649","P23898"
"eco:b1344","eco:b1708","P76055","P23898"
"eco:b1707","eco:b1708","P76204","P23898"
"eco:b0780","eco:b1708","P75767","P23898"
"eco:b1708","eco:b1709","P23898","P06611"
"eco:b0954","eco:b1710","P0A6Q3","P06610"
"eco:b1380","eco:b1710","P52643","P06610"
"eco:b1709","eco:b1710","P06611","P06610"
"eco:b0115","eco:b1710","P06959","P06610"
"eco:b1710","eco:b1711","P06610","P06609"
"eco:b1708","eco:b1712","P23898","P0A6X7"
"eco:b0125","eco:b1713","P0A9M2","P07395"
"eco:b1708","eco:b1713","P23898","P07395"
"eco:b1062","eco:b1713","P05020","P07395"
"eco:b1435","eco:b1713","P76104","P07395"
"eco:b1712","eco:b1713","P0A6X7","P07395"
"eco:b1453","eco:b1714","P77610","P08312"
"eco:b0576","eco:b1714","P24207","P08312"
"eco:b0402","eco:b1714","P0AAE2","P08312"
"eco:b0112","eco:b1714","P15993","P08312"
"eco:b1713","eco:b1714","P07395","P08312"
"eco:b0260","eco:b1714","Q47689","P08312"
"eco:b1713","eco:b1716","P07395","P0A7L3"
"eco:b1714","eco:b1716","P08312","P0A7L3"
"eco:b1711","eco:b1717","P06609","P0A7Q1"
"eco:b1713","eco:b1717","P07395","P0A7Q1"
"eco:b1712","eco:b1717","P0A6X7","P0A7Q1"
"eco:b1714","eco:b1717","P08312","P0A7Q1"
"eco:b1708","eco:b1717","P23898","P0A7Q1"
"eco:b1709","eco:b1717","P06611","P0A7Q1"
"eco:b1716","eco:b1717","P0A7L3","P0A7Q1"
"eco:b1713","eco:b1718","P07395","P0A707"
"eco:b1714","eco:b1718","P08312","P0A707"
"eco:b1716","eco:b1718","P0A7L3","P0A707"
"eco:b1717","eco:b1718","P0A7Q1","P0A707"
"eco:b1203","eco:b1719","P0ABU2","P0A8M3"
"eco:b1717","eco:b1719","P0A7Q1","P0A8M3"
"eco:b1439","eco:b1719","P77730","P0A8M3"
"eco:b1714","eco:b1719","P08312","P0A8M3"
"eco:b0381","eco:b1719","P0A6J8","P0A8M3"
"eco:b0406","eco:b1719","P0A847","P0A8M3"
"eco:b0949","eco:b1719","P43672","P0A8M3"
"eco:b0820","eco:b1719","P0A9U3","P0A8M3"
"eco:b1380","eco:b1719","P52643","P0A8M3"
"eco:b1713","eco:b1719","P07395","P0A8M3"
"eco:b1718","eco:b1719","P0A707","P0A8M3"
"eco:b0167","eco:b1719","P27249","P0A8M3"
"eco:b0084","eco:b1719","P0AD68","P0A8M3"
"eco:b0457","eco:b1719","P77473","P0A8M3"
"eco:b1716","eco:b1719","P0A7L3","P0A8M3"
"eco:b1647","eco:b1723","P76187","P06999"
"eco:b0840","eco:b1723","P0ACK5","P06999"
"eco:b1723","eco:b1724","P06999","P64479"
"eco:b1724","eco:b1725","P64479","P77739"
"eco:b0680","eco:b1725","P00962","P77739"
"eco:b1252","eco:b1725","P02929","P77739"
"eco:b1717","eco:b1725","P0A7Q1","P77739"
"eco:b0837","eco:b1725","P75804","P77739"
"eco:b1253","eco:b1726","P0A8Z0","P76208"
"eco:b1719","eco:b1726","P0A8M3","P76208"
"eco:b1725","eco:b1726","P77739","P76208"
"eco:b1716","eco:b1726","P0A7L3","P76208"
"eco:b1726","eco:b1727","P76208","P77247"
"eco:b1725","eco:b1727","P77739","P77247"
"eco:b1726","eco:b1728","P76208","P64481"
"eco:b1725","eco:b1728","P77739","P64481"
"eco:b1727","eco:b1728","P77247","P64481"
"eco:b1439","eco:b1729","P77730","P77529"
"eco:b1726","eco:b1729","P76208","P77529"
"eco:b1706","eco:b1729","P77649","P77529"
"eco:b0031","eco:b1729","P04036","P77529"
"eco:b0272","eco:b1729","P77300","P77529"
"eco:b1728","eco:b1729","P64481","P77529"
"eco:b1729","eco:b1731","P77529","P0AE60"
"eco:b1731","eco:b1732","P0AE60","P21179"
"eco:b1732","eco:b1733","P21179","P37794"
"eco:b1621","eco:b1734","P19642","P17411"
"eco:b1733","eco:b1734","P37794","P17411"
"eco:b1101","eco:b1734","P69786","P17411"
"eco:b1733","eco:b1735","P37794","P17410"
"eco:b1735","eco:b1736","P17410","P69791"
"eco:b1733","eco:b1737","P37794","P17334"
"eco:b1735","eco:b1737","P17410","P17334"
"eco:b1736","eco:b1737","P69791","P17334"
"eco:b0356","eco:b1737","P25437","P17334"
"eco:b1736","eco:b1738","P69791","P69795"
"eco:b1737","eco:b1738","P17334","P69795"
"eco:b1191","eco:b1739","P76007","P0ADB1"
"eco:b0526","eco:b1740","P21888","P18843"
"eco:b1739","eco:b1740","P0ADB1","P18843"
"eco:b1611","eco:b1740","P05042","P18843"
"eco:b1473","eco:b1740","P46136","P18843"
"eco:b0419","eco:b1741","P77735","P76213"
"eco:b1740","eco:b1741","P18843","P76213"
"eco:b0780","eco:b1741","P75767","P76213"
"eco:b0887","eco:b1741","P29018","P76213"
"eco:b1741","eco:b1743","P76213","P77754"
"eco:b1743","eco:b1744","P77754","P76215"
"eco:b1014","eco:b1745","P09546","P76216"
"eco:b1744","eco:b1745","P76215","P76216"
"eco:b0470","eco:b1746","P06710","P76217"
"eco:b1015","eco:b1746","P07117","P76217"
"eco:b1191","eco:b1746","P76007","P76217"
"eco:b0073","eco:b1746","P30125","P76217"
"eco:b0824","eco:b1746","P75794","P76217"
"eco:b0037","eco:b1746","P31552","P76217"
"eco:b0154","eco:b1746","P23893","P76217"
"eco:b1300","eco:b1746","P23883","P76217"
"eco:b1744","eco:b1746","P76215","P76217"
"eco:b1745","eco:b1746","P76216","P76217"
"eco:b1097","eco:b1746","P28306","P76217"
"eco:b1746","eco:b1747","P76217","P0AE37"
"eco:b1745","eco:b1747","P76216","P0AE37"
"eco:b1014","eco:b1747","P09546","P0AE37"
"eco:b1423","eco:b1747","P76097","P0AE37"
"eco:b1302","eco:b1747","P50457","P0AE37"
"eco:b1744","eco:b1747","P76215","P0AE37"
"eco:b1744","eco:b1748","P76215","P77581"
"eco:b1747","eco:b1748","P0AE37","P77581"
"eco:b1745","eco:b1748","P76216","P77581"
"eco:b1423","eco:b1748","P76097","P77581"
"eco:b1286","eco:b1748","P30850","P77581"
"eco:b0273","eco:b1748","P06960","P77581"
"eco:b0032","eco:b1748","P0A6F1","P77581"
"eco:b1251","eco:b1749","P0AB55","P09030"
"eco:b0419","eco:b1749","P77735","P09030"
"eco:b1750","eco:b1751","P76219","P76220"
"eco:b1751","eco:b1752","P76220","P76221"
"eco:b1752","eco:b1753","P76221","P76222"
"eco:b1752","eco:b1754","P76221","P76223"
"eco:b1754","eco:b1755","P76223","P76224"
"eco:b1755","eco:b1756","P76224","P76909"
"eco:b1754","eco:b1756","P76223","P76909"
"eco:b0485","eco:b1757","P77454","P78067"
"eco:b1524","eco:b1757","P0A6W0","P78067"
"eco:b1756","eco:b1757","P76909","P78067"
"eco:b1656","eco:b1758","P0AGD3","P76226"
"eco:b1754","eco:b1758","P76223","P76226"
"eco:b1757","eco:b1758","P78067","P76226"
"eco:b1756","eco:b1758","P76909","P76226"
"eco:b1755","eco:b1758","P76224","P76226"
"eco:b0081","eco:b1759","P22186","P77788"
"eco:b1758","eco:b1759","P76226","P77788"
"eco:b0219","eco:b1759","Q47679","P77788"
"eco:b0107","eco:b1759","P36645","P77788"
"eco:b0102","eco:b1759","P36680","P77788"
"eco:b0093","eco:b1759","P06136","P77788"
"eco:b0106","eco:b1759","P36646","P77788"
"eco:b1749","eco:b1760","P09030","P76227"
"eco:b1263","eco:b1761","P00904","P00370"
"eco:b0616","eco:b1761","P0A9I1","P00370"
"eco:b1330","eco:b1761","P0AEB5","P00370"
"eco:b0945","eco:b1761","P0A7E1","P00370"
"eco:b1661","eco:b1761","P0A9H7","P00370"
"eco:b0231","eco:b1761","Q47155","P00370"
"eco:b1706","eco:b1761","P77649","P00370"
"eco:b1647","eco:b1763","P76187","P14294"
"eco:b1760","eco:b1763","P76227","P14294"
"eco:b1683","eco:b1763","P77522","P14294"
"eco:b0503","eco:b1763","P33667","P14294"
"eco:b1123","eco:b1763","P0AFK9","P14294"
"eco:b0854","eco:b1763","P31133","P14294"
"eco:b0472","eco:b1763","P0A7H6","P14294"
"eco:b1330","eco:b1764","P0AEB5","P16456"
"eco:b0835","eco:b1764","P0AEI4","P16456"
"eco:b0792","eco:b1764","P0AFP9","P16456"
"eco:b0475","eco:b1764","P23871","P16456"
"eco:b0686","eco:b1764","P75736","P16456"
"eco:b0494","eco:b1764","P0ADA1","P16456"
"eco:b1763","eco:b1764","P14294","P16456"
"eco:b1134","eco:b1764","P0AEI6","P16456"
"eco:b0503","eco:b1764","P33667","P16456"
"eco:b1234","eco:b1764","P0AFR0","P16456"
"eco:b0493","eco:b1765","P0AFP4","P0ACY1"
"eco:b1749","eco:b1765","P09030","P0ACY1"
"eco:b1763","eco:b1765","P14294","P0ACY1"
"eco:b1719","eco:b1765","P0A8M3","P0ACY1"
"eco:b1764","eco:b1765","P16456","P0ACY1"
"eco:b1483","eco:b1766","P77622","P08395"
"eco:b1765","eco:b1766","P0ACY1","P08395"
"eco:b1290","eco:b1766","P0AAH8","P08395"
"eco:b1247","eco:b1766","P77737","P08395"
"eco:b1663","eco:b1766","P37340","P08395"
"eco:b0829","eco:b1766","P75796","P08395"
"eco:b0007","eco:b1766","P30143","P08395"
"eco:b1765","eco:b1767","P0ACY1","P0A962"
"eco:b1766","eco:b1767","P08395","P0A962"
"eco:b0214","eco:b1767","P0A7Y4","P0A962"
"eco:b1453","eco:b1767","P77610","P0A962"
"eco:b1464","eco:b1767","P37757","P0A962"
"eco:b1766","eco:b1768","P08395","P21369"
"eco:b0133","eco:b1768","P31663","P21369"
"eco:b0948","eco:b1768","P75864","P21369"
"eco:b1765","eco:b1768","P0ACY1","P21369"
"eco:b0014","eco:b1768","P0A6Y8","P21369"
"eco:b1767","eco:b1768","P0A962","P21369"
"eco:b0095","eco:b1768","P0A9A6","P21369"
"eco:b0931","eco:b1768","P18133","P21369"
"eco:b1516","eco:b1770","P76142","P77721"
"eco:b0731","eco:b1770","P54745","P77721"
"eco:b0900","eco:b1771","P75836","P77256"
"eco:b0273","eco:b1771","P06960","P77256"
"eco:b0339","eco:b1771","P0ABE9","P77256"
"eco:b1661","eco:b1771","P0A9H7","P77256"
"eco:b1749","eco:b1771","P09030","P77256"
"eco:b0168","eco:b1771","P0AE18","P77256"
"eco:b1771","eco:b1772","P77256","P77493"
"eco:b1200","eco:b1773","P76015","P77704"
"eco:b1658","eco:b1773","P0ACP7","P77704"
"eco:b1772","eco:b1773","P77493","P77704"
"eco:b1312","eco:b1773","P77716","P77704"
"eco:b1511","eco:b1773","P77432","P77704"
"eco:b0776","eco:b1774","P12998","P77280"
"eco:b0039","eco:b1774","P60584","P77280"
