"node1","node2","Uni_N1","Uni_N2"
"eco:b2173","eco:b2918","P33030","P27254"
"eco:b2727","eco:b2918","P0AAN3","P27254"
"eco:b2566","eco:b2918","P06616","P27254"
"eco:b2569","eco:b2918","P60785","P27254"
"eco:b0160","eco:b2918","P15723","P27254"
"eco:b2610","eco:b2918","P0AGD7","P27254"
"eco:b0861","eco:b2923","P0AE30","P11667"
"eco:b0860","eco:b2923","P30860","P11667"
"eco:b0465","eco:b2924","P77338","P0C0S1"
"eco:b0875","eco:b2924","P60844","P0C0S1"
"eco:b0052","eco:b2927","P19624","P0A9B6"
"eco:b2564","eco:b2927","P0A794","P0A9B6"
"eco:b1002","eco:b2927","P19926","P0A9B6"
"eco:b2320","eco:b2927","P05459","P0A9B6"
"eco:b0420","eco:b2927","P77488","P0A9B6"
"eco:b1638","eco:b2927","P0AFI7","P0A9B6"
"eco:b0907","eco:b2927","P23721","P0A9B6"
"eco:b2418","eco:b2927","P40191","P0A9B6"
"eco:b2465","eco:b2935","P33570","P27302"
"eco:b1745","eco:b2938","P76216","P21170"
"eco:b1525","eco:b2938","P76149","P21170"
"eco:b2937","eco:b2938","P60651","P21170"
"eco:b1748","eco:b2938","P77581","P21170"
"eco:b0466","eco:b2939","P45807","P64567"
"eco:b1826","eco:b2939","P64512","P64567"
"eco:b1824","eco:b2939","P64508","P64567"
"eco:b1058","eco:b2939","P64442","P64567"
"eco:b0762","eco:b2939","P0AAW9","P64567"
"eco:b2149","eco:b2943","P0AAG8","P0AEP1"
"eco:b2801","eco:b2943","P11551","P0AEP1"
"eco:b2517","eco:b2946","P36979","P0AGL7"
"eco:b0859","eco:b2946","P75817","P0AGL7"
"eco:b1835","eco:b2946","P76273","P0AGL7"
"eco:b0948","eco:b2946","P75864","P0AGL7"
"eco:b0082","eco:b2946","P60390","P0AGL7"
"eco:b0636","eco:b2946","P0A8I8","P0AGL7"
"eco:b0807","eco:b2946","P75782","P0AGL7"
"eco:b0051","eco:b2946","P06992","P0AGL7"
"eco:b1822","eco:b2946","P36999","P0AGL7"
"eco:b0967","eco:b2946","P75876","P0AGL7"
"eco:b2785","eco:b2946","P55135","P0AGL7"
"eco:b2688","eco:b2947","P0A6W9","P04425"
"eco:b0623","eco:b2949","P0A972","P0A8I1"
"eco:b1823","eco:b2949","P0A9Y6","P0A8I1"
"eco:b0053","eco:b2958","P0ABZ6","P0ADS9"
"eco:b1021","eco:b2958","P69432","P0ADS9"
"eco:b0967","eco:b2958","P75876","P0ADS9"
"eco:b1167","eco:b2958","P75994","P0ADS9"
"eco:b1601","eco:b2958","P0AFS5","P0ADS9"
"eco:b1023","eco:b2958","P75906","P0ADS9"
"eco:b1112","eco:b2958","P0AB40","P0ADS9"
"eco:b1165","eco:b2958","P75992","P0ADS9"
"eco:b1022","eco:b2958","P75905","P0ADS9"
"eco:b2708","eco:b2958","P17115","P0ADS9"
"eco:b2624","eco:b2958","P33997","P0ADS9"
"eco:b1024","eco:b2958","P69434","P0ADS9"
"eco:b1058","eco:b2958","P64442","P0ADS9"
"eco:b1166","eco:b2958","P75993","P0ADS9"
"eco:b1809","eco:b2958","P0AEB7","P0ADS9"
"eco:b1114","eco:b2961","P30958","P17802"
"eco:b0714","eco:b2961","P50465","P17802"
"eco:b0550","eco:b2961","P0AG74","P17802"
"eco:b2212","eco:b2961","P05050","P17802"
"eco:b1759","eco:b2961","P77788","P17802"
"eco:b1184","eco:b2961","P04152","P17802"
"eco:b1183","eco:b2961","P0AG11","P17802"
"eco:b2068","eco:b2961","P04395","P17802"
"eco:b2392","eco:b2962","P0A769","P0A8P3"
"eco:b1324","eco:b2962","P0A862","P0A8P3"
"eco:b0424","eco:b2962","Q46948","P0A8P3"
"eco:b0090","eco:b2963","P17443","P0C066"
"eco:b2701","eco:b2963","P41052","P0C066"
"eco:b0635","eco:b2963","P0AD65","P0C066"
"eco:b1069","eco:b2963","P0AF16","P0C066"
"eco:b2010","eco:b2963","P33013","P0C066"
"eco:b0839","eco:b2963","P08506","P0C066"
"eco:b0174","eco:b2963","P60472","P0C066"
"eco:b0092","eco:b2963","P07862","P0C066"
"eco:b1530","eco:b2963","P27245","P0C066"
"eco:b0149","eco:b2963","P02919","P0C066"
"eco:b2328","eco:b2963","P0C0T5","P0C066"
"eco:b1278","eco:b2963","P0A924","P0C066"
"eco:b1105","eco:b2963","P0AB38","P0C066"
"eco:b2519","eco:b2963","P76577","P0C066"
"eco:b0890","eco:b2963","P46889","P0C066"
"eco:b2813","eco:b2963","P0A935","P0C066"
"eco:b2891","eco:b2964","P07012","P0AFF4"
"eco:b0121","eco:b2965","P09158","P21169"
"eco:b0120","eco:b2965","P0A7F6","P21169"
"eco:b0507","eco:b2979","P0AEP7","P0AEP9"
"eco:b1226","eco:b2990","P0AF26","P0AAM7"
"eco:b2730","eco:b2991","P24193","P0A703"
"eco:b2718","eco:b2991","P0AEV7","P0A703"
"eco:b2729","eco:b2991","P24192","P0A703"
"eco:b0156","eco:b2991","P0ACC3","P0A703"
"eco:b2726","eco:b2991","P0A700","P0A703"
"eco:b2727","eco:b2991","P0AAN3","P0A703"
"eco:b2712","eco:b2991","P30131","P0A703"
"eco:b2729","eco:b2992","P24192","P0AAN1"
"eco:b0156","eco:b2992","P0ACC3","P0AAN1"
"eco:b2718","eco:b2992","P0AEV7","P0AAN1"
"eco:b2727","eco:b2992","P0AAN3","P0AAN1"
"eco:b2726","eco:b2992","P0A700","P0AAN1"
"eco:b2991","eco:b2992","P0A703","P0AAN1"
"eco:b2712","eco:b2992","P30131","P0AAN1"
"eco:b2730","eco:b2992","P24193","P0AAN1"
"eco:b0053","eco:b3005","P0ABZ6","P0ABV2"
"eco:b0178","eco:b3005","P0AEU7","P0ABV2"
"eco:b0178","eco:b3006","P0AEU7","P0ABU7"
"eco:b0053","eco:b3006","P0ABZ6","P0ABU7"
"eco:b3005","eco:b3006","P0ABV2","P0ABU7"
"eco:b2136","eco:b3009","P33366","P0AA60"
"eco:b0946","eco:b3009","P75862","P0AA60"
"eco:b0083","eco:b3009","P0AEN4","P0AA60"
"eco:b2910","eco:b3009","P0ADS2","P0AA60"
"eco:b2748","eco:b3009","P0A6S5","P0AA60"
"eco:b0102","eco:b3009","P36680","P0AA60"
"eco:b0065","eco:b3009","P30149","P0AA60"
"eco:b0093","eco:b3009","P06136","P0AA60"
"eco:b2134","eco:b3009","P0AFI5","P0AA60"
"eco:b2922","eco:b3011","P0ADS6","Q46856"
"eco:b2748","eco:b3017","P0A6S5","P26648"
"eco:b2136","eco:b3017","P33366","P26648"
"eco:b0083","eco:b3017","P0AEN4","P26648"
"eco:b2134","eco:b3017","P0AFI5","P26648"
"eco:b0102","eco:b3017","P36680","P26648"
"eco:b0946","eco:b3017","P75862","P26648"
"eco:b3009","eco:b3017","P0AA60","P26648"
"eco:b2910","eco:b3017","P0ADS2","P26648"
"eco:b0065","eco:b3017","P30149","P26648"
"eco:b0093","eco:b3017","P06136","P26648"
"eco:b1274","eco:b3019","P06612","P0AFI2"
"eco:b0956","eco:b3019","P0A8N0","P0AFI2"
"eco:b2170","eco:b3019","P33026","P0AFI2"
"eco:b0924","eco:b3019","P22523","P0AFI2"
"eco:b0890","eco:b3019","P46889","P0AFI2"
"eco:b2231","eco:b3019","P0AES4","P0AFI2"
"eco:b0233","eco:b3022","Q47157","Q46865"
"eco:b0226","eco:b3022","Q47150","Q46865"
"eco:b2316","eco:b3022","P0A9Q5","Q46865"
"eco:b1037","eco:b3022","P0AEA2","Q46865"
"eco:b1041","eco:b3022","P0ABK7","Q46865"
"eco:b0225","eco:b3022","Q47149","Q46865"
"eco:b1039","eco:b3022","P0AE95","Q46865"
"eco:b0637","eco:b3022","P0AAT6","Q46865"
"eco:b1511","eco:b3022","P77432","Q46865"
"eco:b1563","eco:b3022","P0C077","Q46865"
"eco:b2218","eco:b3022","P0DMC5","Q46865"
"eco:b1042","eco:b3022","P28307","Q46865"
"eco:b1333","eco:b3022","P0AAC0","Q46865"
"eco:b1038","eco:b3022","P0AE98","Q46865"
"eco:b2782","eco:b3022","P0AE70","Q46865"
"eco:b2503","eco:b3024","P77172","P0ADU5"
"eco:b1205","eco:b3024","P0AB49","P0ADU5"
"eco:b1536","eco:b3024","P31130","P0ADU5"
"eco:b1953","eco:b3024","P64519","P0ADU5"
"eco:b0571","eco:b3025","P0ACZ8","P52076"
"eco:b0995","eco:b3025","P38684","P52076"
"eco:b0715","eco:b3025","P75747","P52076"
"eco:b1601","eco:b3025","P0AFS5","P52076"
"eco:b2839","eco:b3025","P03030","P52076"
"eco:b0570","eco:b3025","P77485","P52076"
"eco:b1511","eco:b3025","P77432","P52076"
"eco:b0620","eco:b3025","P0AEF4","P52076"
"eco:b2554","eco:b3025","P0AFU4","P52076"
"eco:b2907","eco:b3029","P25534","P0ADU2"
"eco:b2362","eco:b3029","P76515","P0ADU2"
"eco:b1482","eco:b3029","P0C0L2","P0ADU2"
"eco:b1276","eco:b3029","P25516","P0ADU2"
"eco:b2480","eco:b3029","P0AE52","P0ADU2"
"eco:b1412","eco:b3029","P41407","P0ADU2"
"eco:b2584","eco:b3029","P76594","P0ADU2"
"eco:b1684","eco:b3029","P77667","P0ADU2"
"eco:b1376","eco:b3029","P37903","P0ADU2"
"eco:b2354","eco:b3029","P77656","P0ADU2"
"eco:b1732","eco:b3029","P21179","P0ADU2"
"eco:b1378","eco:b3029","P52647","P0ADU2"
"eco:b2302","eco:b3029","P77526","P0ADU2"
"eco:b0956","eco:b3030","P0A8N0","P20083"
"eco:b0924","eco:b3030","P22523","P20083"
"eco:b3019","eco:b3030","P0AFI2","P20083"
"eco:b0591","eco:b3035","P24077","P02930"
"eco:b1821","eco:b3040","P76264","P0A8H3"
"eco:b2392","eco:b3040","P0A769","P0A8H3"
"eco:b1018","eco:b3040","P0AB24","P0A8H3"
"eco:b1019","eco:b3040","P31545","P0A8H3"
"eco:b1407","eco:b3048","P25907","P76656"
"eco:b1967","eco:b3048","P31658","P76656"
"eco:b0047","eco:b3048","P03819","P76656"
"eco:b2212","eco:b3056","P05050","P06961"
"eco:b1167","eco:b3061","P75994","P05847"
"eco:b1166","eco:b3061","P75993","P05847"
"eco:b1021","eco:b3061","P69432","P05847"
"eco:b1601","eco:b3061","P0AFS5","P05847"
"eco:b0967","eco:b3061","P75876","P05847"
"eco:b2624","eco:b3061","P33997","P05847"
"eco:b1024","eco:b3061","P69434","P05847"
"eco:b0053","eco:b3061","P0ABZ6","P05847"
"eco:b1058","eco:b3061","P64442","P05847"
"eco:b1809","eco:b3061","P0AEB7","P05847"
"eco:b1023","eco:b3061","P75906","P05847"
"eco:b1165","eco:b3061","P75992","P05847"
"eco:b2708","eco:b3061","P17115","P05847"
"eco:b1112","eco:b3061","P0AB40","P05847"
"eco:b2958","eco:b3061","P0ADS9","P05847"
"eco:b1022","eco:b3061","P75905","P05847"
"eco:b1807","eco:b3064","P76256","P05852"
"eco:b1019","eco:b3070","P31545","Q46871"
"eco:b1887","eco:b3072","P0A964","P50466"
"eco:b1300","eco:b3073","P23883","P42588"
"eco:b1525","eco:b3073","P76149","P42588"
"eco:b1298","eco:b3073","P76038","P42588"
"eco:b1444","eco:b3073","P77674","P42588"
"eco:b1302","eco:b3073","P50457","P42588"
"eco:b1296","eco:b3073","P76037","P42588"
"eco:b1297","eco:b3073","P78061","P42588"
"eco:b0637","eco:b3083","P0AAT6","P64578"
"eco:b3022","eco:b3083","Q46865","P64578"
"eco:b0233","eco:b3083","Q47157","P64578"
"eco:b1563","eco:b3083","P0C077","P64578"
"eco:b2782","eco:b3083","P0AE70","P64578"
"eco:b2316","eco:b3083","P0A9Q5","P64578"
"eco:b2946","eco:b3084","P0AGL7","P42596"
"eco:b1835","eco:b3084","P76273","P42596"
"eco:b2785","eco:b3084","P55135","P42596"
"eco:b0807","eco:b3084","P75782","P42596"
"eco:b0636","eco:b3084","P0A8I8","P42596"
"eco:b0082","eco:b3084","P60390","P42596"
"eco:b2517","eco:b3084","P36979","P42596"
"eco:b1822","eco:b3084","P36999","P42596"
"eco:b0948","eco:b3084","P75864","P42596"
"eco:b0051","eco:b3084","P06992","P42596"
"eco:b0967","eco:b3084","P75876","P42596"
"eco:b0859","eco:b3084","P75817","P42596"
"eco:b2578","eco:b3089","P38101","P0AGE4"
"eco:b1521","eco:b3091","P0A6L7","P42604"
"eco:b3091","eco:b3092","P42604","P0A8G3"
"eco:b1521","eco:b3092","P0A6L7","P0A8G3"
"eco:b2748","eco:b3095","P0A6S5","P0AA63"
"eco:b0102","eco:b3095","P36680","P0AA63"
"eco:b0946","eco:b3095","P75862","P0AA63"
"eco:b2136","eco:b3095","P33366","P0AA63"
"eco:b0065","eco:b3095","P30149","P0AA63"
"eco:b0093","eco:b3095","P06136","P0AA63"
"eco:b3017","eco:b3095","P26648","P0AA63"
"eco:b0083","eco:b3095","P0AEN4","P0AA63"
"eco:b2134","eco:b3095","P0AFI5","P0AA63"
"eco:b3009","eco:b3095","P0AA60","P0AA63"
"eco:b2910","eco:b3095","P0ADS2","P0AA63"
"eco:b2206","eco:b3114","P33937","P42632"
"eco:b0993","eco:b3114","P39453","P42632"
"eco:b1468","eco:b3114","P19319","P42632"
"eco:b1476","eco:b3114","P0AEK7","P42632"
"eco:b2208","eco:b3114","P0AAL0","P42632"
"eco:b1474","eco:b3114","P24183","P42632"
"eco:b1467","eco:b3114","P19318","P42632"
"eco:b1475","eco:b3114","P0AAJ3","P42632"
"eco:b1276","eco:b3114","P25516","P42632"
"eco:b0156","eco:b3114","P0ACC3","P42632"
"eco:b1465","eco:b3114","P0AF32","P42632"
"eco:b2014","eco:b3116","P0AA47","P0AAD8"
"eco:b1296","eco:b3116","P76037","P0AAD8"
"eco:b2392","eco:b3116","P0A769","P0AAD8"
"eco:b0019","eco:b3116","P13738","P0AAD8"
"eco:b2578","eco:b3116","P38101","P0AAD8"
"eco:b1186","eco:b3116","P0AFA7","P0AAD8"
"eco:b0432","eco:b3116","P0ABJ1","P0AAD8"
"eco:b0433","eco:b3116","P0AE16","P0AAD8"
"eco:b3089","eco:b3116","P0AGE4","P0AAD8"
"eco:b3115","eco:b3117","P11868","P0AGF6"
"eco:b1814","eco:b3117","P16095","P0AGF6"
"eco:b2797","eco:b3117","P30744","P0AGF6"
"eco:b2551","eco:b3117","P0A825","P0AGF6"
"eco:b2787","eco:b3125","P0AES2","P0ABQ2"
"eco:b3125","eco:b3126","P0ABQ2","P23522"
"eco:b2787","eco:b3126","P0AES2","P23522"
"eco:b3126","eco:b3128","P23522","P39829"
"eco:b3125","eco:b3128","P0ABQ2","P39829"
"eco:b2782","eco:b3130","P0AE70","P64594"
"eco:b1376","eco:b3142","P37903","P42913"
"eco:b2335","eco:b3142","P76501","P42913"
"eco:b2111","eco:b3142","P33343","P42913"
"eco:b0530","eco:b3142","P0ABW5","P42913"
"eco:b2339","eco:b3142","P77288","P42913"
"eco:b1042","eco:b3142","P28307","P42913"
"eco:b0533","eco:b3142","P75715","P42913"
"eco:b2333","eco:b3142","P76499","P42913"
"eco:b0534","eco:b3142","P38052","P42913"
"eco:b0141","eco:b3142","P37050","P42913"
"eco:b2334","eco:b3142","P76500","P42913"
"eco:b1041","eco:b3142","P0ABK7","P42913"
"eco:b0138","eco:b3142","P37018","P42913"
"eco:b0940","eco:b3144","P75857","P42915"
"eco:b0939","eco:b3144","P75856","P42915"
"eco:b0532","eco:b3144","P77468","P42915"
"eco:b0136","eco:b3145","P37016","P43319"
"eco:b0941","eco:b3145","P75858","P43319"
"eco:b2108","eco:b3145","P33340","P43319"
"eco:b0943","eco:b3145","P75860","P43319"
"eco:b0942","eco:b3145","P75859","P43319"
"eco:b1535","eco:b3145","P31129","P43319"
"eco:b0938","eco:b3145","P75855","P43319"
"eco:b0135","eco:b3145","P31058","P43319"
"eco:b2806","eco:b3146","P0ADR6","P67087"
"eco:b0090","eco:b3147","P17443","P45464"
"eco:b2519","eco:b3147","P76577","P45464"
"eco:b2963","eco:b3147","P0C066","P45464"
"eco:b0220","eco:b3147","P0AD59","P45464"
"eco:b1069","eco:b3147","P0AF16","P45464"
"eco:b2328","eco:b3147","P0C0T5","P45464"
"eco:b2010","eco:b3147","P33013","P45464"
"eco:b0839","eco:b3147","P08506","P45464"
"eco:b0149","eco:b3147","P02919","P45464"
"eco:b2701","eco:b3147","P41052","P45464"
"eco:b0635","eco:b3147","P0AD65","P45464"
"eco:b1278","eco:b3147","P0A924","P45464"
"eco:b1105","eco:b3147","P0AB38","P45464"
"eco:b2813","eco:b3147","P0A935","P45464"
"eco:b0092","eco:b3147","P07862","P45464"
"eco:b0174","eco:b3147","P60472","P45464"
"eco:b1684","eco:b3153","P77667","P45470"
"eco:b1378","eco:b3153","P52647","P45470"
"eco:b1412","eco:b3153","P41407","P45470"
"eco:b3029","eco:b3153","P0ADU2","P45470"
"eco:b1276","eco:b3153","P25516","P45470"
"eco:b2362","eco:b3153","P76515","P45470"
"eco:b2480","eco:b3153","P0AE52","P45470"
"eco:b1376","eco:b3153","P37903","P45470"
"eco:b2569","eco:b3153","P60785","P45470"
"eco:b2302","eco:b3153","P77526","P45470"
"eco:b1732","eco:b3153","P21179","P45470"
"eco:b0659","eco:b3153","P0A898","P45470"
"eco:b1482","eco:b3153","P0C0L2","P45470"
"eco:b2907","eco:b3153","P25534","P45470"
"eco:b2584","eco:b3153","P76594","P45470"
"eco:b0472","eco:b3153","P0A7H6","P45470"
"eco:b2354","eco:b3153","P77656","P45470"
"eco:b0863","eco:b3161","P30859","P0AAD2"
"eco:b0112","eco:b3161","P15993","P0AAD2"
"eco:b1473","eco:b3161","P46136","P0AAD2"
"eco:b0862","eco:b3161","P0AE34","P0AAD2"
"eco:b0692","eco:b3161","P0AAF1","P0AAD2"
"eco:b1084","eco:b3162","P21513","P0A9P6"
"eco:b2576","eco:b3162","P21507","P0A9P6"
"eco:b2594","eco:b3162","P33643","P0A9P6"
"eco:b2511","eco:b3162","P0A6P5","P0A9P6"
"eco:b0611","eco:b3162","P21338","P0A9P6"
"eco:b1343","eco:b3162","P21693","P0A9P6"
"eco:b1716","eco:b3162","P0A7L3","P0A9P6"
"eco:b2748","eco:b3163","P0A6S5","P0AFB1"
"eco:b0094","eco:b3163","P0ABH0","P0AFB1"
"eco:b0924","eco:b3163","P22523","P0AFB1"
"eco:b0093","eco:b3163","P06136","P0AFB1"
"eco:b2910","eco:b3163","P0ADS2","P0AFB1"
"eco:b0089","eco:b3163","P0ABG4","P0AFB1"
"eco:b0632","eco:b3163","P0AEB2","P0AFB1"
"eco:b0956","eco:b3163","P0A8N0","P0AFB1"
"eco:b0084","eco:b3163","P0AD68","P0AFB1"
"eco:b0890","eco:b3163","P46889","P0AFB1"
"eco:b0095","eco:b3163","P0A9A6","P0AFB1"
"eco:b0143","eco:b3165","P0ABF1","P0ADZ4"
"eco:b0058","eco:b3166","P0AA37","P60340"
"eco:b2608","eco:b3167","P0A7X6","P0A7G2"
"eco:b1282","eco:b3168","P08245","P0A705"
"eco:b2918","eco:b3168","P27254","P0A705"
"eco:b0884","eco:b3168","P69222","P0A705"
"eco:b2610","eco:b3168","P0AGD7","P0A705"
"eco:b2566","eco:b3168","P06616","P0A705"
"eco:b2569","eco:b3168","P60785","P0A705"
"eco:b2511","eco:b3168","P0A6P5","P0A705"
"eco:b2727","eco:b3168","P0AAN3","P0A705"
"eco:b2173","eco:b3168","P33030","P0A705"
"eco:b2751","eco:b3168","P23845","P0A705"
"eco:b0160","eco:b3168","P15723","P0A705"
"eco:b0623","eco:b3169","P0A972","P0AFF6"
"eco:b1823","eco:b3169","P0A9Y6","P0AFF6"
"eco:b2949","eco:b3169","P0A8I1","P0AFF6"
"eco:b0051","eco:b3170","P06992","P0A8A8"
"eco:b0659","eco:b3170","P0A898","P0A8A8"
"eco:b2566","eco:b3170","P06616","P0A8A8"
"eco:b0474","eco:b3170","P69441","P0A8A8"
"eco:b2890","eco:b3170","P0A8N3","P0A8A8"
"eco:b0911","eco:b3170","P0AG67","P0A8A8"
"eco:b2609","eco:b3170","P0A7T3","P0A8A8"
"eco:b0098","eco:b3175","P10408","P0AG99"
"eco:b0178","eco:b3175","P0AEU7","P0AG99"
"eco:b2219","eco:b3176","Q06067","P31120"
"eco:b0678","eco:b3176","P0A759","P31120"
"eco:b2556","eco:b3176","P52101","P31120"
"eco:b0695","eco:b3176","P21865","P31120"
"eco:b0619","eco:b3176","P77510","P31120"
"eco:b2078","eco:b3176","P30847","P31120"
"eco:b1222","eco:b3176","P0AFA2","P31120"
"eco:b0993","eco:b3176","P39453","P31120"
"eco:b1129","eco:b3176","P23837","P31120"
"eco:b2786","eco:b3176","P0AEC5","P31120"
"eco:b1609","eco:b3176","P18392","P31120"
"eco:b2370","eco:b3176","P30855","P31120"
"eco:b2218","eco:b3176","P0DMC5","P31120"
"eco:b0607","eco:b3176","P39177","P31120"
"eco:b1888","eco:b3176","P07363","P31120"
"eco:b0400","eco:b3176","P08400","P31120"
"eco:b2144","eco:b3177","P0AFY2","P0AC13"
"eco:b1094","eco:b3177","P0A6A8","P0AC13"
"eco:b2134","eco:b3177","P0AFI5","P0AC13"
"eco:b0464","eco:b3177","P0ACS9","P0AC13"
"eco:b0543","eco:b3177","P23895","P0AC13"
"eco:b2231","eco:b3177","P0AES4","P0AC13"
"eco:b1865","eco:b3177","P0AFC0","P0AC13"
"eco:b0839","eco:b3177","P08506","P0AC13"
"eco:b2742","eco:b3177","P0ADA3","P0AC13"
"eco:b0635","eco:b3177","P0AD65","P0AC13"
"eco:b0084","eco:b3177","P0AD68","P0AC13"
"eco:b1606","eco:b3177","P0AFS3","P0AC13"
"eco:b2315","eco:b3177","P08192","P0AC13"
"eco:b2470","eco:b3177","P24177","P0AC13"
"eco:b0048","eco:b3177","P0ABQ4","P0AC13"
"eco:b0462","eco:b3177","P31224","P0AC13"
"eco:b0059","eco:b3178","P60240","P0AAI3"
"eco:b0949","eco:b3178","P43672","P0AAI3"
"eco:b2568","eco:b3178","P00803","P0AAI3"
"eco:b2385","eco:b3178","P76524","P0AAI3"
"eco:b1343","eco:b3178","P21693","P0AAI3"
"eco:b2733","eco:b3178","P23909","P0AAI3"
"eco:b0199","eco:b3178","P30750","P0AAI3"
"eco:b0565","eco:b3178","P09169","P0AAI3"
"eco:b0799","eco:b3178","P27296","P0AAI3"
"eco:b1845","eco:b3178","P24555","P0AAI3"
"eco:b1829","eco:b3178","P23894","P0AAI3"
"eco:b0470","eco:b3178","P06710","P0AAI3"
"eco:b0882","eco:b3178","P0ABH9","P0AAI3"
"eco:b0439","eco:b3178","P0A9M0","P0AAI3"
"eco:b0890","eco:b3178","P46889","P0AAI3"
"eco:b2821","eco:b3178","P05458","P0AAI3"
"eco:b0484","eco:b3178","Q59385","P0AAI3"
"eco:b1203","eco:b3178","P0ABU2","P0AAI3"
"eco:b0161","eco:b3178","P0C0V0","P0AAI3"
"eco:b1830","eco:b3178","P23865","P0AAI3"
"eco:b2806","eco:b3179","P0ADR6","P0C0R7"
"eco:b3146","eco:b3179","P67087","P0C0R7"
"eco:b2748","eco:b3182","P0A6S5","P24228"
"eco:b0089","eco:b3182","P0ABG4","P24228"
"eco:b0083","eco:b3182","P0AEN4","P24228"
"eco:b2134","eco:b3182","P0AFI5","P24228"
"eco:b2328","eco:b3182","P0C0T5","P24228"
"eco:b1107","eco:b3182","P75949","P24228"
"eco:b0635","eco:b3182","P0AD65","P24228"
"eco:b0110","eco:b3182","P13016","P24228"
"eco:b0946","eco:b3182","P75862","P24228"
"eco:b2516","eco:b3182","P27434","P24228"
"eco:b0149","eco:b3182","P02919","P24228"
"eco:b0376","eco:b3182","P0AD70","P24228"
"eco:b0867","eco:b3182","P75820","P24228"
"eco:b0093","eco:b3182","P06136","P24228"
"eco:b0839","eco:b3182","P08506","P24228"
"eco:b0433","eco:b3182","P0AE16","P24228"
"eco:b2136","eco:b3182","P33366","P24228"
"eco:b3009","eco:b3182","P0AA60","P24228"
"eco:b2010","eco:b3182","P33013","P24228"
"eco:b0634","eco:b3182","P0ABG7","P24228"
"eco:b2910","eco:b3182","P0ADS2","P24228"
"eco:b1193","eco:b3182","P0C960","P24228"
"eco:b2428","eco:b3182","P76535","P24228"
"eco:b2558","eco:b3182","P0AGC5","P24228"
"eco:b3095","eco:b3182","P0AA63","P24228"
"eco:b1326","eco:b3182","P0ACV6","P24228"
"eco:b0102","eco:b3182","P36680","P24228"
"eco:b3017","eco:b3182","P26648","P24228"
"eco:b0632","eco:b3182","P0AEB2","P24228"
"eco:b0065","eco:b3182","P30149","P24228"
"eco:b2610","eco:b3183","P0AGD7","P42641"
"eco:b2751","eco:b3183","P23845","P42641"
"eco:b0797","eco:b3183","P25888","P42641"
"eco:b2727","eco:b3183","P0AAN3","P42641"
"eco:b0924","eco:b3183","P22523","P42641"
"eco:b0890","eco:b3183","P46889","P42641"
"eco:b0160","eco:b3183","P15723","P42641"
"eco:b2173","eco:b3183","P33030","P42641"
"eco:b3019","eco:b3183","P0AFI2","P42641"
"eco:b2918","eco:b3183","P27254","P42641"
"eco:b3168","eco:b3183","P0A705","P42641"
"eco:b2566","eco:b3183","P06616","P42641"
"eco:b2170","eco:b3183","P33026","P42641"
"eco:b0956","eco:b3183","P0A8N0","P42641"
"eco:b2569","eco:b3183","P60785","P42641"
"eco:b2511","eco:b3183","P0A6P5","P42641"
"eco:b0174","eco:b3187","P60472","P0AD57"
"eco:b2328","eco:b3189","P0C0T5","P0A749"
"eco:b0090","eco:b3189","P17443","P0A749"
"eco:b1278","eco:b3189","P0A924","P0A749"
"eco:b2963","eco:b3189","P0C066","P0A749"
"eco:b0174","eco:b3189","P60472","P0A749"
"eco:b0635","eco:b3189","P0AD65","P0A749"
"eco:b3147","eco:b3189","P45464","P0A749"
"eco:b0092","eco:b3189","P07862","P0A749"
"eco:b2813","eco:b3189","P0A935","P0A749"
"eco:b0149","eco:b3189","P02919","P0A749"
"eco:b2519","eco:b3189","P76577","P0A749"
"eco:b0839","eco:b3189","P08506","P0A749"
"eco:b2010","eco:b3189","P33013","P0A749"
"eco:b1069","eco:b3189","P0AF16","P0A749"
"eco:b1105","eco:b3189","P0AB38","P0A749"
"eco:b2701","eco:b3189","P41052","P0A749"
"eco:b0546","eco:b3191","P77634","P64602"
"eco:b2367","eco:b3191","P52600","P64602"
"eco:b1317","eco:b3191","P77366","P64602"
"eco:b2038","eco:b3191","P37745","P64602"
"eco:b2037","eco:b3191","P37746","P64602"
"eco:b0149","eco:b3191","P02919","P64602"
"eco:b2819","eco:b3191","P04993","P64602"
"eco:b0635","eco:b3191","P0AD65","P64602"
"eco:b2368","eco:b3191","P52599","P64602"
"eco:b2255","eco:b3191","P77398","P64602"
"eco:b0591","eco:b3191","P24077","P64602"
"eco:b1663","eco:b3191","P37340","P64602"
"eco:b0841","eco:b3191","P75806","P64602"
"eco:b0225","eco:b3191","Q47149","P64602"
"eco:b2290","eco:b3191","P0A959","P64602"
"eco:b2698","eco:b3191","P33596","P64602"
"eco:b2617","eco:b3191","P0A937","P64602"
"eco:b2521","eco:b3191","P31142","P64602"
"eco:b0879","eco:b3191","P75831","P64602"
"eco:b2211","eco:b3191","P33941","P64602"
"eco:b0135","eco:b3191","P31058","P64602"
"eco:b1749","eco:b3191","P09030","P64602"
"eco:b0029","eco:b3191","P62623","P64602"
"eco:b1320","eco:b3191","P77615","P64602"
"eco:b1114","eco:b3191","P30958","P64602"
"eco:b2068","eco:b3191","P04395","P64602"
"eco:b2684","eco:b3191","P0ACR9","P64602"
"eco:b1018","eco:b3191","P0AB24","P64602"
"eco:b1563","eco:b3191","P0C077","P64602"
"eco:b2755","eco:b3191","Q46896","P64602"
