node1 node2
"acetylornithine transaminase" L-Glutamate
"acetylornithine transaminase" N2-Acetyl-L-ornithine
"acetylornithine transaminase" eco:b1748
"acetylornithine transaminase" "N-Acetyl-L-glutamate 5-semialdehyde"
"acetylornithine transaminase" eco:b3359
"acetylornithine transaminase" N2-Acetyl-L-ornithine
"acetylornithine transaminase" L-Glutamate
"acetylornithine transaminase" 2-Oxoglutarate
"acetylornithine transaminase" "N-Acetyl-L-glutamate 5-semialdehyde"
"adenylate kinase" AMP
"adenylate kinase" ADP
"adenylate kinase" ATP
"adenylate kinase" ADP
"adenylate kinase" ATP
"adenylate kinase" eco:b0474
"adenylate kinase" AMP
"UDP-sugar hydrolase" UMP
"UDP-sugar hydrolase" UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine
"UDP-sugar hydrolase" eco:b0524
"UDP-sugar hydrolase" "2,3-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate"
"UDP-sugar hydrolase" "2,3-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate"
"UDP-sugar hydrolase" UMP
"UDP-sugar hydrolase" UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine
"3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)" eco:b2341
"3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)" trans-Dodec-2-enoyl-CoA
"3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)" (S)-3-Hydroxydodecanoyl-CoA
"3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)" trans-Dodec-2-enoyl-CoA
"3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)" (S)-3-Hydroxydodecanoyl-CoA
"3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)" eco:b3846
"Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm)" Pyruvate
"Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm)" D-Fructose
"Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm)" Phosphoenolpyruvate
"Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm)" "D-Fructose 6-phosphate"
"Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm)" "D-Fructose 6-phosphate"
"Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm)" Pyruvate
"Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm)" D-Fructose
"Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm)" Phosphoenolpyruvate
"fatty-acid-CoA thioesterase (hexadecanoate)" "Hexadecanoate (n-C16:0)"
"fatty-acid-CoA thioesterase (hexadecanoate)" eco:b0452
"fatty-acid-CoA thioesterase (hexadecanoate)" "Coenzyme A"
"fatty-acid-CoA thioesterase (hexadecanoate)" "Palmitoyl-CoA (n-C16:0CoA)"
"fatty-acid-CoA thioesterase (hexadecanoate)" "Coenzyme A"
"fatty-acid-CoA thioesterase (hexadecanoate)" "Palmitoyl-CoA (n-C16:0CoA)"
"fatty-acid-CoA thioesterase (hexadecanoate)" "Hexadecanoate (n-C16:0)"
"Tryptophanase (L-tryptophan)" L-Tryptophan
"Tryptophanase (L-tryptophan)" Indole
"Tryptophanase (L-tryptophan)" Pyruvate
"Tryptophanase (L-tryptophan)" Ammonium
"Tryptophanase (L-tryptophan)" L-Tryptophan
"Tryptophanase (L-tryptophan)" Pyruvate
"Tryptophanase (L-tryptophan)" eco:b3708
"Tryptophanase (L-tryptophan)" Indole
"Tryptophanase (L-tryptophan)" Ammonium
"2-dehydropantoate 2-reductase" (R)-Pantoate
"2-dehydropantoate 2-reductase" "Nicotinamide adenine dinucleotide phosphate - reduced"
"2-dehydropantoate 2-reductase" 2-Dehydropantoate
"2-dehydropantoate 2-reductase" "Nicotinamide adenine dinucleotide phosphate"
"2-dehydropantoate 2-reductase" eco:b0425
"2-dehydropantoate 2-reductase" eco:b3774
"2-dehydropantoate 2-reductase" "Nicotinamide adenine dinucleotide phosphate - reduced"
"2-dehydropantoate 2-reductase" (R)-Pantoate
"2-dehydropantoate 2-reductase" "Nicotinamide adenine dinucleotide phosphate"
"2-dehydropantoate 2-reductase" 2-Dehydropantoate
"phosphoribosylaminoimidazole carboxylase" Phosphate
"phosphoribosylaminoimidazole carboxylase" 5-phosphoribosyl-5-carboxyaminoimidazole
"phosphoribosylaminoimidazole carboxylase" Bicarbonate
"phosphoribosylaminoimidazole carboxylase" ADP
"phosphoribosylaminoimidazole carboxylase" 5-amino-1-(5-phospho-D-ribosyl)imidazole
"phosphoribosylaminoimidazole carboxylase" ATP
"phosphoribosylaminoimidazole carboxylase" ADP
"phosphoribosylaminoimidazole carboxylase" eco:b0522
"phosphoribosylaminoimidazole carboxylase" Phosphate
"phosphoribosylaminoimidazole carboxylase" Bicarbonate
"phosphoribosylaminoimidazole carboxylase" ATP
"phosphoribosylaminoimidazole carboxylase" 5-phosphoribosyl-5-carboxyaminoimidazole
"phosphoribosylaminoimidazole carboxylase" 5-amino-1-(5-phospho-D-ribosyl)imidazole
"6-phosphogluconate dehydratase" "2-Dehydro-3-deoxy-D-gluconate 6-phosphate"
"6-phosphogluconate dehydratase" "2-Dehydro-3-deoxy-D-gluconate 6-phosphate"
"6-phosphogluconate dehydratase" 6-Phospho-D-gluconate
"6-phosphogluconate dehydratase" eco:b1851
"6-phosphogluconate dehydratase" 6-Phospho-D-gluconate
"tartronate semialdehyde reductase" "Nicotinamide adenine dinucleotide"
"tartronate semialdehyde reductase" (R)-Glycerate
"tartronate semialdehyde reductase" 2-Hydroxy-3-oxopropanoate
"tartronate semialdehyde reductase" "Nicotinamide adenine dinucleotide - reduced"
"tartronate semialdehyde reductase" "Nicotinamide adenine dinucleotide"
"tartronate semialdehyde reductase" eco:b0509
"tartronate semialdehyde reductase" eco:b3125
"tartronate semialdehyde reductase" "Nicotinamide adenine dinucleotide - reduced"
"tartronate semialdehyde reductase" 2-Hydroxy-3-oxopropanoate
"tartronate semialdehyde reductase" (R)-Glycerate
"3-Oxo-glutaryl-[ACP] methyl ester synthase" "3-Oxo-glutaryl-[acyl-carrier protein] methyl ester"
"3-Oxo-glutaryl-[ACP] methyl ester synthase" "Coenzyme A"
"3-Oxo-glutaryl-[ACP] methyl ester synthase" "malonyl-CoA methyl ester"
"3-Oxo-glutaryl-[ACP] methyl ester synthase" CO2
"3-Oxo-glutaryl-[ACP] methyl ester synthase" "3-Oxo-glutaryl-[acyl-carrier protein] methyl ester"
"3-Oxo-glutaryl-[ACP] methyl ester synthase" "Malonyl-[acyl-carrier protein]"
"3-Oxo-glutaryl-[ACP] methyl ester synthase" eco:b1091
"3-Oxo-glutaryl-[ACP] methyl ester synthase" CO2
"3-Oxo-glutaryl-[ACP] methyl ester synthase" "malonyl-CoA methyl ester"
"3-Oxo-glutaryl-[ACP] methyl ester synthase" "Coenzyme A"
"3-Oxo-glutaryl-[ACP] methyl ester synthase" "Malonyl-[acyl-carrier protein]"
"hydroxymethylbilane synthase" Ammonium
"hydroxymethylbilane synthase" Porphobilinogen
"hydroxymethylbilane synthase" Hydroxymethylbilane
"hydroxymethylbilane synthase" Hydroxymethylbilane
"hydroxymethylbilane synthase" eco:b3805
"hydroxymethylbilane synthase" Ammonium
"hydroxymethylbilane synthase" Porphobilinogen
"prephenate dehydrogenase" CO2
"prephenate dehydrogenase" "Nicotinamide adenine dinucleotide - reduced"
"prephenate dehydrogenase" Prephenate
"prephenate dehydrogenase" "Nicotinamide adenine dinucleotide"
"prephenate dehydrogenase" 3-(4-Hydroxyphenyl)pyruvate
"prephenate dehydrogenase" "Nicotinamide adenine dinucleotide - reduced"
"prephenate dehydrogenase" eco:b2600
"prephenate dehydrogenase" Prephenate
"prephenate dehydrogenase" CO2
"prephenate dehydrogenase" 3-(4-Hydroxyphenyl)pyruvate
"prephenate dehydrogenase" "Nicotinamide adenine dinucleotide"
"Phosphatidylserine decarboxylase (n-C16:1)" CO2
"Phosphatidylserine decarboxylase (n-C16:1)" "phosphatidylserine (dihexadec-9-enoyl, n-C16:1)"
"Phosphatidylserine decarboxylase (n-C16:1)" "phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)"
"Phosphatidylserine decarboxylase (n-C16:1)" "phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)"
"Phosphatidylserine decarboxylase (n-C16:1)" eco:b4160
"Phosphatidylserine decarboxylase (n-C16:1)" CO2
"Phosphatidylserine decarboxylase (n-C16:1)" "phosphatidylserine (dihexadec-9-enoyl, n-C16:1)"
"glutamine phosphoribosyldiphosphate amidotransferase" 5-Phospho-beta-D-ribosylamine
"glutamine phosphoribosyldiphosphate amidotransferase" L-Glutamate
"glutamine phosphoribosyldiphosphate amidotransferase" Diphosphate
"glutamine phosphoribosyldiphosphate amidotransferase" eco:b2312
"glutamine phosphoribosyldiphosphate amidotransferase" "5-Phospho-alpha-D-ribose 1-diphosphate"
"glutamine phosphoribosyldiphosphate amidotransferase" L-Glutamine
"glutamine phosphoribosyldiphosphate amidotransferase" Diphosphate
"glutamine phosphoribosyldiphosphate amidotransferase" L-Glutamate
"glutamine phosphoribosyldiphosphate amidotransferase" 5-Phospho-beta-D-ribosylamine
"glutamine phosphoribosyldiphosphate amidotransferase" L-Glutamine
"glutamine phosphoribosyldiphosphate amidotransferase" "5-Phospho-alpha-D-ribose 1-diphosphate"
"aspartate transaminase" L-Aspartate
"aspartate transaminase" Oxaloacetate
"aspartate transaminase" L-Glutamate
"aspartate transaminase" 2-Oxoglutarate
"aspartate transaminase" L-Aspartate
"aspartate transaminase" eco:b0928
"aspartate transaminase" L-Glutamate
"aspartate transaminase" 2-Oxoglutarate
"aspartate transaminase" Oxaloacetate
"ribonucleoside-triphosphate reductase (GTP) (flavodoxin)" dGTP
"ribonucleoside-triphosphate reductase (GTP) (flavodoxin)" GTP
"ribonucleoside-triphosphate reductase (GTP) (flavodoxin)" "flavodoxin semi oxidized"
"ribonucleoside-triphosphate reductase (GTP) (flavodoxin)" eco:b2895
"ribonucleoside-triphosphate reductase (GTP) (flavodoxin)" "Flavodoxin reduced"
"ribonucleoside-triphosphate reductase (GTP) (flavodoxin)" eco:b3924
"ribonucleoside-triphosphate reductase (GTP) (flavodoxin)" eco:b0684
"ribonucleoside-triphosphate reductase (GTP) (flavodoxin)" eco:b4237
"ribonucleoside-triphosphate reductase (GTP) (flavodoxin)" "flavodoxin semi oxidized"
"ribonucleoside-triphosphate reductase (GTP) (flavodoxin)" dGTP
"ribonucleoside-triphosphate reductase (GTP) (flavodoxin)" eco:b4238
"ribonucleoside-triphosphate reductase (GTP) (flavodoxin)" "Flavodoxin reduced"
"ribonucleoside-triphosphate reductase (GTP) (flavodoxin)" GTP
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)" "Nicotinamide adenine dinucleotide phosphate - reduced"
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)" "Nicotinamide adenine dinucleotide phosphate"
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)" (R)-2,3-Dihydroxy-3-methylbutanoate
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)" eco:b3774
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)" "Nicotinamide adenine dinucleotide phosphate"
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)" (S)-2-Acetolactate
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)" "Nicotinamide adenine dinucleotide phosphate - reduced"
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)" (R)-2,3-Dihydroxy-3-methylbutanoate
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)" (S)-2-Acetolactate
"acetylornithine deacetylase" Ornithine
"acetylornithine deacetylase" N2-Acetyl-L-ornithine
"acetylornithine deacetylase" Acetate
"acetylornithine deacetylase" Acetate
"acetylornithine deacetylase" eco:b3957
"acetylornithine deacetylase" Ornithine
"acetylornithine deacetylase" N2-Acetyl-L-ornithine
"CTP synthase (glutamine)" Phosphate
"CTP synthase (glutamine)" CTP
"CTP synthase (glutamine)" L-Glutamate
"CTP synthase (glutamine)" L-Glutamine
"CTP synthase (glutamine)" ADP
"CTP synthase (glutamine)" UTP
"CTP synthase (glutamine)" eco:b2780
"CTP synthase (glutamine)" Phosphate
"CTP synthase (glutamine)" ATP
"CTP synthase (glutamine)" CTP
"CTP synthase (glutamine)" L-Glutamate
"CTP synthase (glutamine)" L-Glutamine
"CTP synthase (glutamine)" ADP
"CTP synthase (glutamine)" UTP
"CTP synthase (glutamine)" ATP
"3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)" trans-Dec-2-enoyl-CoA
"3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)" eco:b3846
"3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)" (S)-3-Hydroxydecanoyl-CoA
"3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)" eco:b2341
"3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)" (S)-3-Hydroxydecanoyl-CoA
"3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)" trans-Dec-2-enoyl-CoA
"Glycolate oxidase" "Menaquinol 8"
"Glycolate oxidase" Glycolate
"Glycolate oxidase" Glyoxylate
"Glycolate oxidase" "Menaquinone 8"
"Glycolate oxidase" eco:b2979
"Glycolate oxidase" eco:b4467
"Glycolate oxidase" eco:b4468
"Glycolate oxidase" Glyoxylate
"Glycolate oxidase" "Menaquinol 8"
"Glycolate oxidase" "Menaquinone 8"
"Glycolate oxidase" Glycolate
"methylenetetrahydrofolate dehydrogenase (NADP)" 5,10-Methenyltetrahydrofolate
"methylenetetrahydrofolate dehydrogenase (NADP)" "Nicotinamide adenine dinucleotide phosphate - reduced"
"methylenetetrahydrofolate dehydrogenase (NADP)" 5,10-Methylenetetrahydrofolate
"methylenetetrahydrofolate dehydrogenase (NADP)" eco:b0529
"methylenetetrahydrofolate dehydrogenase (NADP)" "Nicotinamide adenine dinucleotide phosphate"
"methylenetetrahydrofolate dehydrogenase (NADP)" 5,10-Methenyltetrahydrofolate
"methylenetetrahydrofolate dehydrogenase (NADP)" "Nicotinamide adenine dinucleotide phosphate - reduced"
"methylenetetrahydrofolate dehydrogenase (NADP)" "Nicotinamide adenine dinucleotide phosphate"
"methylenetetrahydrofolate dehydrogenase (NADP)" 5,10-Methylenetetrahydrofolate
"nucleoside-diphosphate kinase (ATP:dTDP)" dTTP
"nucleoside-diphosphate kinase (ATP:dTDP)" dTDP
"nucleoside-diphosphate kinase (ATP:dTDP)" ATP
"nucleoside-diphosphate kinase (ATP:dTDP)" ADP
"nucleoside-diphosphate kinase (ATP:dTDP)" eco:b2518
"nucleoside-diphosphate kinase (ATP:dTDP)" eco:b0474
"nucleoside-diphosphate kinase (ATP:dTDP)" dTDP
"nucleoside-diphosphate kinase (ATP:dTDP)" dTTP
"nucleoside-diphosphate kinase (ATP:dTDP)" ADP
"nucleoside-diphosphate kinase (ATP:dTDP)" ATP
"Sink needed to allow S-Adenosyl-4-methylthio-2-oxobutanoate to leave system" S-Adenosyl-4-methylthio-2-oxobutanoate
"Sink needed to allow S-Adenosyl-4-methylthio-2-oxobutanoate to leave system" S-Adenosyl-4-methylthio-2-oxobutanoate
"Sink needed to allow S-Adenosyl-4-methylthio-2-oxobutanoate to leave system" S-Adenosyl-4-methylthio-2-oxobutanoate
"adenosylmethionine-8-amino-7-oxononanoate transaminase" 7,8-Diaminononanoate
"adenosylmethionine-8-amino-7-oxononanoate transaminase" S-Adenosyl-L-methionine
"adenosylmethionine-8-amino-7-oxononanoate transaminase" 8-Amino-7-oxononanoate
"adenosylmethionine-8-amino-7-oxononanoate transaminase" S-Adenosyl-4-methylthio-2-oxobutanoate
"adenosylmethionine-8-amino-7-oxononanoate transaminase" 7,8-Diaminononanoate
"adenosylmethionine-8-amino-7-oxononanoate transaminase" eco:b0774
"adenosylmethionine-8-amino-7-oxononanoate transaminase" 8-Amino-7-oxononanoate
"adenosylmethionine-8-amino-7-oxononanoate transaminase" S-Adenosyl-4-methylthio-2-oxobutanoate
"adenosylmethionine-8-amino-7-oxononanoate transaminase" S-Adenosyl-L-methionine
"fatty-acid-CoA thioesterase (dodecanoate)" "Dodecanoate (n-C12:0)"
"fatty-acid-CoA thioesterase (dodecanoate)" "Coenzyme A"
"fatty-acid-CoA thioesterase (dodecanoate)" eco:b0452
"fatty-acid-CoA thioesterase (dodecanoate)" "Dodecanoyl-CoA (n-C12:0CoA)"
"fatty-acid-CoA thioesterase (dodecanoate)" "Dodecanoyl-CoA (n-C12:0CoA)"
"fatty-acid-CoA thioesterase (dodecanoate)" "Dodecanoate (n-C12:0)"
"fatty-acid-CoA thioesterase (dodecanoate)" "Coenzyme A"
"tryptophan synthase (indoleglycerol phosphate)" "Glyceraldehyde 3-phosphate"
"tryptophan synthase (indoleglycerol phosphate)" Indole
"tryptophan synthase (indoleglycerol phosphate)" eco:b1260
"tryptophan synthase (indoleglycerol phosphate)" "C'-(3-Indolyl)-glycerol 3-phosphate"
"tryptophan synthase (indoleglycerol phosphate)" eco:b1261
"tryptophan synthase (indoleglycerol phosphate)" "Glyceraldehyde 3-phosphate"
"tryptophan synthase (indoleglycerol phosphate)" "C'-(3-Indolyl)-glycerol 3-phosphate"
"tryptophan synthase (indoleglycerol phosphate)" Indole
"phosphoribosyl-ATP pyrophosphatase" 1-(5-Phosphoribosyl)-AMP
"phosphoribosyl-ATP pyrophosphatase" 1-(5-Phosphoribosyl)-ATP
"phosphoribosyl-ATP pyrophosphatase" Diphosphate
"phosphoribosyl-ATP pyrophosphatase" Diphosphate
"phosphoribosyl-ATP pyrophosphatase" eco:b2026
"phosphoribosyl-ATP pyrophosphatase" 1-(5-Phosphoribosyl)-AMP
"phosphoribosyl-ATP pyrophosphatase" 1-(5-Phosphoribosyl)-ATP
"D-glucose transport via PEP:Pyr PTS (periplasm)" Pyruvate
"D-glucose transport via PEP:Pyr PTS (periplasm)" D-Glucose
"D-glucose transport via PEP:Pyr PTS (periplasm)" "D-Glucose 6-phosphate"
"D-glucose transport via PEP:Pyr PTS (periplasm)" "D-Glucose 6-phosphate"
"D-glucose transport via PEP:Pyr PTS (periplasm)" Phosphoenolpyruvate
"D-glucose transport via PEP:Pyr PTS (periplasm)" Pyruvate
"D-glucose transport via PEP:Pyr PTS (periplasm)" Phosphoenolpyruvate
"D-glucose transport via PEP:Pyr PTS (periplasm)" D-Glucose
"dihydrofolate synthase" 7,8-Dihydrofolate
"dihydrofolate synthase" Phosphate
"dihydrofolate synthase" Dihydropteroate
"dihydrofolate synthase" ADP
"dihydrofolate synthase" L-Glutamate
"dihydrofolate synthase" eco:b2315
"dihydrofolate synthase" Phosphate
"dihydrofolate synthase" ATP
"dihydrofolate synthase" ADP
"dihydrofolate synthase" 7,8-Dihydrofolate
"dihydrofolate synthase" ATP
"dihydrofolate synthase" L-Glutamate
"dihydrofolate synthase" Dihydropteroate
"2-dehydro-3-deoxy-phosphogluconate aldolase" Pyruvate
"2-dehydro-3-deoxy-phosphogluconate aldolase" "2-Dehydro-3-deoxy-D-gluconate 6-phosphate"
"2-dehydro-3-deoxy-phosphogluconate aldolase" eco:b1850
"2-dehydro-3-deoxy-phosphogluconate aldolase" "Glyceraldehyde 3-phosphate"
"2-dehydro-3-deoxy-phosphogluconate aldolase" "Glyceraldehyde 3-phosphate"
"2-dehydro-3-deoxy-phosphogluconate aldolase" Pyruvate
"2-dehydro-3-deoxy-phosphogluconate aldolase" "2-Dehydro-3-deoxy-D-gluconate 6-phosphate"
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase" Phosphate
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase" UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase" ATP
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase" ADP
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase" UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase" eco:b0086
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase" UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase" D-Alanyl-D-alanine
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase" ADP
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase" Phosphate
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase" D-Alanyl-D-alanine
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase" UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase" ATP
"Phosphatidylserine decarboxylase (n-C16:0)" "phosphatidylserine (dihexadecanoyl, n-C16:0)"
"Phosphatidylserine decarboxylase (n-C16:0)" "phosphatidylethanolamine (dihexadecanoyl, n-C16:0)"
"Phosphatidylserine decarboxylase (n-C16:0)" CO2
"Phosphatidylserine decarboxylase (n-C16:0)" "phosphatidylethanolamine (dihexadecanoyl, n-C16:0)"
"Phosphatidylserine decarboxylase (n-C16:0)" CO2
"Phosphatidylserine decarboxylase (n-C16:0)" eco:b4160
"Phosphatidylserine decarboxylase (n-C16:0)" "phosphatidylserine (dihexadecanoyl, n-C16:0)"
"sulfite reductase (NADPH2)" "Hydrogen sulfide"
"sulfite reductase (NADPH2)" "Nicotinamide adenine dinucleotide phosphate"
"sulfite reductase (NADPH2)" "Nicotinamide adenine dinucleotide phosphate - reduced"
"sulfite reductase (NADPH2)" eco:b2764
"sulfite reductase (NADPH2)" Sulfite
"sulfite reductase (NADPH2)" "Nicotinamide adenine dinucleotide phosphate"
"sulfite reductase (NADPH2)" eco:b2763
"sulfite reductase (NADPH2)" "Nicotinamide adenine dinucleotide phosphate - reduced"
"sulfite reductase (NADPH2)" "Hydrogen sulfide"
"sulfite reductase (NADPH2)" Sulfite
"6-hydroxymethyl-dihydropterin pyrophosphokinase" AMP
"6-hydroxymethyl-dihydropterin pyrophosphokinase" "6-hydroxymethyl dihydropterin"
"6-hydroxymethyl-dihydropterin pyrophosphokinase" "6-hydroxymethyl-dihydropterin pyrophosphate"
"6-hydroxymethyl-dihydropterin pyrophosphokinase" ATP
"6-hydroxymethyl-dihydropterin pyrophosphokinase" AMP
"6-hydroxymethyl-dihydropterin pyrophosphokinase" "6-hydroxymethyl-dihydropterin pyrophosphate"
"6-hydroxymethyl-dihydropterin pyrophosphokinase" eco:b0142
"6-hydroxymethyl-dihydropterin pyrophosphokinase" "6-hydroxymethyl dihydropterin"
"6-hydroxymethyl-dihydropterin pyrophosphokinase" ATP
"prephenate dehydratase" Phenylpyruvate
"prephenate dehydratase" Prephenate
"prephenate dehydratase" eco:b2599
"prephenate dehydratase" CO2
"prephenate dehydratase" CO2
"prephenate dehydratase" Phenylpyruvate
"prephenate dehydratase" Prephenate
"Sink needed to allow p-Cresol to leave system" p-Cresol
"Sink needed to allow p-Cresol to leave system" p-Cresol
"Sink needed to allow p-Cresol to leave system" p-Cresol
"3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)" (S)-3-Hydroxybutanoyl-CoA
"3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)" Crotonoyl-CoA
"3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)" Crotonoyl-CoA
"3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)" eco:b2341
"3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)" eco:b3846
"3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)" (S)-3-Hydroxybutanoyl-CoA
"3-Oxo-glutaryl-[ACP] methyl ester reductase" "Nicotinamide adenine dinucleotide phosphate"
"3-Oxo-glutaryl-[ACP] methyl ester reductase" "3-Oxo-glutaryl-[acyl-carrier protein] methyl ester"
"3-Oxo-glutaryl-[ACP] methyl ester reductase" "Nicotinamide adenine dinucleotide phosphate - reduced"
"3-Oxo-glutaryl-[ACP] methyl ester reductase" "3-Hydroxyglutaryl-[acyl-carrier protein] methyl ester"
"3-Oxo-glutaryl-[ACP] methyl ester reductase" "Nicotinamide adenine dinucleotide phosphate"
"3-Oxo-glutaryl-[ACP] methyl ester reductase" eco:b1093
"3-Oxo-glutaryl-[ACP] methyl ester reductase" "Nicotinamide adenine dinucleotide phosphate - reduced"
"3-Oxo-glutaryl-[ACP] methyl ester reductase" "3-Hydroxyglutaryl-[acyl-carrier protein] methyl ester"
"3-Oxo-glutaryl-[ACP] methyl ester reductase" "3-Oxo-glutaryl-[acyl-carrier protein] methyl ester"
"Hydroxybenzoate octaprenyltransferase" Diphosphate
"Hydroxybenzoate octaprenyltransferase" 4-Hydroxybenzoate
"Hydroxybenzoate octaprenyltransferase" 3-Octaprenyl-4-hydroxybenzoate
"Hydroxybenzoate octaprenyltransferase" "all-trans-Octaprenyl diphosphate"
"Hydroxybenzoate octaprenyltransferase" Diphosphate
"Hydroxybenzoate octaprenyltransferase" 3-Octaprenyl-4-hydroxybenzoate
"Hydroxybenzoate octaprenyltransferase" eco:b4040
"Hydroxybenzoate octaprenyltransferase" 4-Hydroxybenzoate
"Hydroxybenzoate octaprenyltransferase" "all-trans-Octaprenyl diphosphate"
"isoleucine transaminase" L-Isoleucine
"isoleucine transaminase" 2-Oxoglutarate
"isoleucine transaminase" (S)-3-Methyl-2-oxopentanoate
"isoleucine transaminase" L-Glutamate
"isoleucine transaminase" 2-Oxoglutarate
"isoleucine transaminase" eco:b3770
"isoleucine transaminase" L-Isoleucine
"isoleucine transaminase" (S)-3-Methyl-2-oxopentanoate
"isoleucine transaminase" L-Glutamate
"glutamate-5-semialdehyde dehydrogenase" "L-Glutamate 5-semialdehyde"
"glutamate-5-semialdehyde dehydrogenase" Phosphate
"glutamate-5-semialdehyde dehydrogenase" "Nicotinamide adenine dinucleotide phosphate"
"glutamate-5-semialdehyde dehydrogenase" "L-Glutamate 5-phosphate"
"glutamate-5-semialdehyde dehydrogenase" eco:b0243
"glutamate-5-semialdehyde dehydrogenase" "Nicotinamide adenine dinucleotide phosphate - reduced"
"glutamate-5-semialdehyde dehydrogenase" "Nicotinamide adenine dinucleotide phosphate"
"glutamate-5-semialdehyde dehydrogenase" Phosphate
"glutamate-5-semialdehyde dehydrogenase" "L-Glutamate 5-phosphate"
