node1	node2
fatty-acid-CoA thioesterase (hexadecanoate)	Hexadecanoate (n-C16:0)
fatty-acid-CoA thioesterase (hexadecanoate)	tesB
fatty-acid-CoA thioesterase (hexadecanoate)	Coenzyme A
fatty-acid-CoA thioesterase (hexadecanoate)	Palmitoyl-CoA (n-C16:0CoA)
fatty-acid-CoA thioesterase (hexadecanoate)	Coenzyme A
fatty-acid-CoA thioesterase (hexadecanoate)	Palmitoyl-CoA (n-C16:0CoA)
fatty-acid-CoA thioesterase (hexadecanoate)	Hexadecanoate (n-C16:0)
Tryptophanase (L-tryptophan)	L-Tryptophan
Tryptophanase (L-tryptophan)	Indole
Tryptophanase (L-tryptophan)	Pyruvate
Tryptophanase (L-tryptophan)	Ammonium
Tryptophanase (L-tryptophan)	L-Tryptophan
Tryptophanase (L-tryptophan)	Pyruvate
Tryptophanase (L-tryptophan)	tnaA
Tryptophanase (L-tryptophan)	Indole
Tryptophanase (L-tryptophan)	Ammonium
2-dehydropantoate 2-reductase	(R)-Pantoate
2-dehydropantoate 2-reductase	Nicotinamide adenine dinucleotide phosphate - reduced
2-dehydropantoate 2-reductase	2-Dehydropantoate
2-dehydropantoate 2-reductase	Nicotinamide adenine dinucleotide phosphate
2-dehydropantoate 2-reductase	panE
2-dehydropantoate 2-reductase	ilvC
2-dehydropantoate 2-reductase	Nicotinamide adenine dinucleotide phosphate - reduced
2-dehydropantoate 2-reductase	(R)-Pantoate
2-dehydropantoate 2-reductase	Nicotinamide adenine dinucleotide phosphate
2-dehydropantoate 2-reductase	2-Dehydropantoate
phosphoribosylaminoimidazole carboxylase	Phosphate
phosphoribosylaminoimidazole carboxylase	5-phosphoribosyl-5-carboxyaminoimidazole
phosphoribosylaminoimidazole carboxylase	Bicarbonate
phosphoribosylaminoimidazole carboxylase	ADP
phosphoribosylaminoimidazole carboxylase	5-amino-1-(5-phospho-D-ribosyl)imidazole
phosphoribosylaminoimidazole carboxylase	ATP
phosphoribosylaminoimidazole carboxylase	ADP
phosphoribosylaminoimidazole carboxylase	purK
phosphoribosylaminoimidazole carboxylase	Phosphate
phosphoribosylaminoimidazole carboxylase	Bicarbonate
phosphoribosylaminoimidazole carboxylase	ATP
phosphoribosylaminoimidazole carboxylase	5-phosphoribosyl-5-carboxyaminoimidazole
phosphoribosylaminoimidazole carboxylase	5-amino-1-(5-phospho-D-ribosyl)imidazole
6-phosphogluconate dehydratase	2-Dehydro-3-deoxy-D-gluconate 6-phosphate
6-phosphogluconate dehydratase	2-Dehydro-3-deoxy-D-gluconate 6-phosphate
6-phosphogluconate dehydratase	6-Phospho-D-gluconate
6-phosphogluconate dehydratase	edd
6-phosphogluconate dehydratase	6-Phospho-D-gluconate
tartronate semialdehyde reductase	Nicotinamide adenine dinucleotide
tartronate semialdehyde reductase	(R)-Glycerate
tartronate semialdehyde reductase	2-Hydroxy-3-oxopropanoate
tartronate semialdehyde reductase	Nicotinamide adenine dinucleotide - reduced
tartronate semialdehyde reductase	Nicotinamide adenine dinucleotide
tartronate semialdehyde reductase	glxR
tartronate semialdehyde reductase	garR
tartronate semialdehyde reductase	Nicotinamide adenine dinucleotide - reduced
tartronate semialdehyde reductase	2-Hydroxy-3-oxopropanoate
tartronate semialdehyde reductase	(R)-Glycerate
3-Oxo-glutaryl-[ACP] methyl ester synthase	3-Oxo-glutaryl-[acyl-carrier protein] methyl ester
3-Oxo-glutaryl-[ACP] methyl ester synthase	Coenzyme A
3-Oxo-glutaryl-[ACP] methyl ester synthase	malonyl-CoA methyl ester
3-Oxo-glutaryl-[ACP] methyl ester synthase	CO2
3-Oxo-glutaryl-[ACP] methyl ester synthase	3-Oxo-glutaryl-[acyl-carrier protein] methyl ester
3-Oxo-glutaryl-[ACP] methyl ester synthase	Malonyl-[acyl-carrier protein]
3-Oxo-glutaryl-[ACP] methyl ester synthase	fabH
3-Oxo-glutaryl-[ACP] methyl ester synthase	CO2
3-Oxo-glutaryl-[ACP] methyl ester synthase	malonyl-CoA methyl ester
3-Oxo-glutaryl-[ACP] methyl ester synthase	Coenzyme A
3-Oxo-glutaryl-[ACP] methyl ester synthase	Malonyl-[acyl-carrier protein]
hydroxymethylbilane synthase	Ammonium
hydroxymethylbilane synthase	Porphobilinogen
hydroxymethylbilane synthase	Hydroxymethylbilane
hydroxymethylbilane synthase	Hydroxymethylbilane
hydroxymethylbilane synthase	hemC
hydroxymethylbilane synthase	Ammonium
hydroxymethylbilane synthase	Porphobilinogen
prephenate dehydrogenase	CO2
prephenate dehydrogenase	Nicotinamide adenine dinucleotide - reduced
prephenate dehydrogenase	Prephenate
prephenate dehydrogenase	Nicotinamide adenine dinucleotide
prephenate dehydrogenase	3-(4-Hydroxyphenyl)pyruvate
prephenate dehydrogenase	Nicotinamide adenine dinucleotide - reduced
prephenate dehydrogenase	tyrA
prephenate dehydrogenase	Prephenate
prephenate dehydrogenase	CO2
prephenate dehydrogenase	3-(4-Hydroxyphenyl)pyruvate
prephenate dehydrogenase	Nicotinamide adenine dinucleotide
Phosphatidylserine decarboxylase (n-C16:1)	CO2
Phosphatidylserine decarboxylase (n-C16:1)	"phosphatidylserine (dihexadec-9-enoyl, n-C16:1)"
Phosphatidylserine decarboxylase (n-C16:1)	"phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)"
Phosphatidylserine decarboxylase (n-C16:1)	"phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)"
Phosphatidylserine decarboxylase (n-C16:1)	psd
Phosphatidylserine decarboxylase (n-C16:1)	CO2
Phosphatidylserine decarboxylase (n-C16:1)	"phosphatidylserine (dihexadec-9-enoyl, n-C16:1)"
glutamine phosphoribosyldiphosphate amidotransferase	5-Phospho-beta-D-ribosylamine
glutamine phosphoribosyldiphosphate amidotransferase	L-Glutamate
glutamine phosphoribosyldiphosphate amidotransferase	Diphosphate
glutamine phosphoribosyldiphosphate amidotransferase	purF
glutamine phosphoribosyldiphosphate amidotransferase	5-Phospho-alpha-D-ribose 1-diphosphate
glutamine phosphoribosyldiphosphate amidotransferase	L-Glutamine
glutamine phosphoribosyldiphosphate amidotransferase	Diphosphate
glutamine phosphoribosyldiphosphate amidotransferase	L-Glutamate
glutamine phosphoribosyldiphosphate amidotransferase	5-Phospho-beta-D-ribosylamine
glutamine phosphoribosyldiphosphate amidotransferase	L-Glutamine
glutamine phosphoribosyldiphosphate amidotransferase	5-Phospho-alpha-D-ribose 1-diphosphate
aspartate transaminase	L-Aspartate
aspartate transaminase	Oxaloacetate
aspartate transaminase	L-Glutamate
aspartate transaminase	2-Oxoglutarate
aspartate transaminase	L-Aspartate
aspartate transaminase	aspC
aspartate transaminase	L-Glutamate
aspartate transaminase	2-Oxoglutarate
aspartate transaminase	Oxaloacetate
ribonucleoside-triphosphate reductase (GTP) (flavodoxin)	dGTP
ribonucleoside-triphosphate reductase (GTP) (flavodoxin)	GTP
ribonucleoside-triphosphate reductase (GTP) (flavodoxin)	flavodoxin semi oxidized
ribonucleoside-triphosphate reductase (GTP) (flavodoxin)	fldB
ribonucleoside-triphosphate reductase (GTP) (flavodoxin)	Flavodoxin reduced
ribonucleoside-triphosphate reductase (GTP) (flavodoxin)	fpr
ribonucleoside-triphosphate reductase (GTP) (flavodoxin)	fldA
ribonucleoside-triphosphate reductase (GTP) (flavodoxin)	nrdG
ribonucleoside-triphosphate reductase (GTP) (flavodoxin)	flavodoxin semi oxidized
ribonucleoside-triphosphate reductase (GTP) (flavodoxin)	dGTP
ribonucleoside-triphosphate reductase (GTP) (flavodoxin)	nrdD
ribonucleoside-triphosphate reductase (GTP) (flavodoxin)	Flavodoxin reduced
ribonucleoside-triphosphate reductase (GTP) (flavodoxin)	GTP
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)"	Nicotinamide adenine dinucleotide phosphate - reduced
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)"	Nicotinamide adenine dinucleotide phosphate
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)"	"(R)-2,3-Dihydroxy-3-methylbutanoate"
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)"	ilvC
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)"	Nicotinamide adenine dinucleotide phosphate
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)"	(S)-2-Acetolactate
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)"	Nicotinamide adenine dinucleotide phosphate - reduced
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)"	"(R)-2,3-Dihydroxy-3-methylbutanoate"
"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)"	(S)-2-Acetolactate
acetylornithine deacetylase	Ornithine
acetylornithine deacetylase	N2-Acetyl-L-ornithine
acetylornithine deacetylase	Acetate
acetylornithine deacetylase	Acetate
acetylornithine deacetylase	argE
acetylornithine deacetylase	Ornithine
acetylornithine deacetylase	N2-Acetyl-L-ornithine
CTP synthase (glutamine)	Phosphate
CTP synthase (glutamine)	CTP
CTP synthase (glutamine)	L-Glutamate
CTP synthase (glutamine)	L-Glutamine
CTP synthase (glutamine)	ADP
CTP synthase (glutamine)	UTP
CTP synthase (glutamine)	pyrG
CTP synthase (glutamine)	Phosphate
CTP synthase (glutamine)	ATP
CTP synthase (glutamine)	CTP
CTP synthase (glutamine)	L-Glutamate
CTP synthase (glutamine)	L-Glutamine
CTP synthase (glutamine)	ADP
CTP synthase (glutamine)	UTP
CTP synthase (glutamine)	ATP
3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)	trans-Dec-2-enoyl-CoA
3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)	fadB
3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)	(S)-3-Hydroxydecanoyl-CoA
3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)	fadJ
3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)	(S)-3-Hydroxydecanoyl-CoA
3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)	trans-Dec-2-enoyl-CoA
Glycolate oxidase	Menaquinol 8
Glycolate oxidase	Glycolate
Glycolate oxidase	Glyoxylate
Glycolate oxidase	Menaquinone 8
Glycolate oxidase	glcD
Glycolate oxidase	glcF
Glycolate oxidase	glcE
Glycolate oxidase	Glyoxylate
Glycolate oxidase	Menaquinol 8
Glycolate oxidase	Menaquinone 8
Glycolate oxidase	Glycolate
methylenetetrahydrofolate dehydrogenase (NADP)	"5,10-Methenyltetrahydrofolate"
methylenetetrahydrofolate dehydrogenase (NADP)	Nicotinamide adenine dinucleotide phosphate - reduced
methylenetetrahydrofolate dehydrogenase (NADP)	"5,10-Methylenetetrahydrofolate"
methylenetetrahydrofolate dehydrogenase (NADP)	folD
methylenetetrahydrofolate dehydrogenase (NADP)	Nicotinamide adenine dinucleotide phosphate
methylenetetrahydrofolate dehydrogenase (NADP)	"5,10-Methenyltetrahydrofolate"
methylenetetrahydrofolate dehydrogenase (NADP)	Nicotinamide adenine dinucleotide phosphate - reduced
methylenetetrahydrofolate dehydrogenase (NADP)	Nicotinamide adenine dinucleotide phosphate
methylenetetrahydrofolate dehydrogenase (NADP)	"5,10-Methylenetetrahydrofolate"
nucleoside-diphosphate kinase (ATP:dTDP)	dTTP
nucleoside-diphosphate kinase (ATP:dTDP)	dTDP
nucleoside-diphosphate kinase (ATP:dTDP)	ATP
nucleoside-diphosphate kinase (ATP:dTDP)	ADP
nucleoside-diphosphate kinase (ATP:dTDP)	ndk
nucleoside-diphosphate kinase (ATP:dTDP)	adk
nucleoside-diphosphate kinase (ATP:dTDP)	dTDP
nucleoside-diphosphate kinase (ATP:dTDP)	dTTP
nucleoside-diphosphate kinase (ATP:dTDP)	ADP
nucleoside-diphosphate kinase (ATP:dTDP)	ATP
Sink needed to allow S-Adenosyl-4-methylthio-2-oxobutanoate to leave system	S-Adenosyl-4-methylthio-2-oxobutanoate
Sink needed to allow S-Adenosyl-4-methylthio-2-oxobutanoate to leave system	S-Adenosyl-4-methylthio-2-oxobutanoate
Sink needed to allow S-Adenosyl-4-methylthio-2-oxobutanoate to leave system	S-Adenosyl-4-methylthio-2-oxobutanoate
adenosylmethionine-8-amino-7-oxononanoate transaminase	"7,8-Diaminononanoate"
adenosylmethionine-8-amino-7-oxononanoate transaminase	S-Adenosyl-L-methionine
adenosylmethionine-8-amino-7-oxononanoate transaminase	8-Amino-7-oxononanoate
adenosylmethionine-8-amino-7-oxononanoate transaminase	S-Adenosyl-4-methylthio-2-oxobutanoate
adenosylmethionine-8-amino-7-oxononanoate transaminase	"7,8-Diaminononanoate"
adenosylmethionine-8-amino-7-oxononanoate transaminase	bioA
adenosylmethionine-8-amino-7-oxononanoate transaminase	8-Amino-7-oxononanoate
adenosylmethionine-8-amino-7-oxononanoate transaminase	S-Adenosyl-4-methylthio-2-oxobutanoate
adenosylmethionine-8-amino-7-oxononanoate transaminase	S-Adenosyl-L-methionine
fatty-acid-CoA thioesterase (dodecanoate)	Dodecanoate (n-C12:0)
fatty-acid-CoA thioesterase (dodecanoate)	Coenzyme A
fatty-acid-CoA thioesterase (dodecanoate)	tesB
fatty-acid-CoA thioesterase (dodecanoate)	Dodecanoyl-CoA (n-C12:0CoA)
fatty-acid-CoA thioesterase (dodecanoate)	Dodecanoyl-CoA (n-C12:0CoA)
fatty-acid-CoA thioesterase (dodecanoate)	Dodecanoate (n-C12:0)
fatty-acid-CoA thioesterase (dodecanoate)	Coenzyme A
tryptophan synthase (indoleglycerol phosphate)	Glyceraldehyde 3-phosphate
tryptophan synthase (indoleglycerol phosphate)	Indole
tryptophan synthase (indoleglycerol phosphate)	trpA
tryptophan synthase (indoleglycerol phosphate)	C'-(3-Indolyl)-glycerol 3-phosphate
tryptophan synthase (indoleglycerol phosphate)	trpB
tryptophan synthase (indoleglycerol phosphate)	Glyceraldehyde 3-phosphate
tryptophan synthase (indoleglycerol phosphate)	C'-(3-Indolyl)-glycerol 3-phosphate
tryptophan synthase (indoleglycerol phosphate)	Indole
phosphoribosyl-ATP pyrophosphatase	1-(5-Phosphoribosyl)-AMP
phosphoribosyl-ATP pyrophosphatase	1-(5-Phosphoribosyl)-ATP
phosphoribosyl-ATP pyrophosphatase	Diphosphate
phosphoribosyl-ATP pyrophosphatase	Diphosphate
phosphoribosyl-ATP pyrophosphatase	hisI
phosphoribosyl-ATP pyrophosphatase	1-(5-Phosphoribosyl)-AMP
phosphoribosyl-ATP pyrophosphatase	1-(5-Phosphoribosyl)-ATP
D-glucose transport via PEP:Pyr PTS (periplasm)	Pyruvate
D-glucose transport via PEP:Pyr PTS (periplasm)	D-Glucose
D-glucose transport via PEP:Pyr PTS (periplasm)	D-Glucose 6-phosphate
D-glucose transport via PEP:Pyr PTS (periplasm)	D-Glucose 6-phosphate
D-glucose transport via PEP:Pyr PTS (periplasm)	Phosphoenolpyruvate
D-glucose transport via PEP:Pyr PTS (periplasm)	Pyruvate
D-glucose transport via PEP:Pyr PTS (periplasm)	Phosphoenolpyruvate
D-glucose transport via PEP:Pyr PTS (periplasm)	D-Glucose
dihydrofolate synthase	"7,8-Dihydrofolate"
dihydrofolate synthase	Phosphate
dihydrofolate synthase	Dihydropteroate
dihydrofolate synthase	ADP
dihydrofolate synthase	L-Glutamate
dihydrofolate synthase	folC
dihydrofolate synthase	Phosphate
dihydrofolate synthase	ATP
dihydrofolate synthase	ADP
dihydrofolate synthase	"7,8-Dihydrofolate"
dihydrofolate synthase	ATP
dihydrofolate synthase	L-Glutamate
dihydrofolate synthase	Dihydropteroate
2-dehydro-3-deoxy-phosphogluconate aldolase	Pyruvate
2-dehydro-3-deoxy-phosphogluconate aldolase	2-Dehydro-3-deoxy-D-gluconate 6-phosphate
2-dehydro-3-deoxy-phosphogluconate aldolase	eda
2-dehydro-3-deoxy-phosphogluconate aldolase	Glyceraldehyde 3-phosphate
2-dehydro-3-deoxy-phosphogluconate aldolase	Glyceraldehyde 3-phosphate
2-dehydro-3-deoxy-phosphogluconate aldolase	Pyruvate
2-dehydro-3-deoxy-phosphogluconate aldolase	2-Dehydro-3-deoxy-D-gluconate 6-phosphate
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase"	Phosphate
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase"	"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine"
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase"	ATP
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase"	ADP
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase"	"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate"
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase"	murF
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase"	"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine"
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase"	D-Alanyl-D-alanine
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase"	ADP
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase"	Phosphate
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase"	D-Alanyl-D-alanine
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase"	"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate"
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase"	ATP
Phosphatidylserine decarboxylase (n-C16:0)	"phosphatidylserine (dihexadecanoyl, n-C16:0)"
Phosphatidylserine decarboxylase (n-C16:0)	"phosphatidylethanolamine (dihexadecanoyl, n-C16:0)"
Phosphatidylserine decarboxylase (n-C16:0)	CO2
Phosphatidylserine decarboxylase (n-C16:0)	"phosphatidylethanolamine (dihexadecanoyl, n-C16:0)"
Phosphatidylserine decarboxylase (n-C16:0)	CO2
Phosphatidylserine decarboxylase (n-C16:0)	psd
Phosphatidylserine decarboxylase (n-C16:0)	"phosphatidylserine (dihexadecanoyl, n-C16:0)"
sulfite reductase (NADPH2)	Hydrogen sulfide
sulfite reductase (NADPH2)	Nicotinamide adenine dinucleotide phosphate
sulfite reductase (NADPH2)	Nicotinamide adenine dinucleotide phosphate - reduced
sulfite reductase (NADPH2)	cysJ
sulfite reductase (NADPH2)	Sulfite
sulfite reductase (NADPH2)	Nicotinamide adenine dinucleotide phosphate
sulfite reductase (NADPH2)	cysI
sulfite reductase (NADPH2)	Nicotinamide adenine dinucleotide phosphate - reduced
sulfite reductase (NADPH2)	Hydrogen sulfide
sulfite reductase (NADPH2)	Sulfite
6-hydroxymethyl-dihydropterin pyrophosphokinase	AMP
6-hydroxymethyl-dihydropterin pyrophosphokinase	6-hydroxymethyl dihydropterin
6-hydroxymethyl-dihydropterin pyrophosphokinase	6-hydroxymethyl-dihydropterin pyrophosphate
6-hydroxymethyl-dihydropterin pyrophosphokinase	ATP
6-hydroxymethyl-dihydropterin pyrophosphokinase	AMP
6-hydroxymethyl-dihydropterin pyrophosphokinase	6-hydroxymethyl-dihydropterin pyrophosphate
6-hydroxymethyl-dihydropterin pyrophosphokinase	folK
6-hydroxymethyl-dihydropterin pyrophosphokinase	6-hydroxymethyl dihydropterin
6-hydroxymethyl-dihydropterin pyrophosphokinase	ATP
prephenate dehydratase	Phenylpyruvate
prephenate dehydratase	Prephenate
prephenate dehydratase	pheA
prephenate dehydratase	CO2
prephenate dehydratase	CO2
prephenate dehydratase	Phenylpyruvate
prephenate dehydratase	Prephenate
Sink needed to allow p-Cresol to leave system	p-Cresol
Sink needed to allow p-Cresol to leave system	p-Cresol
Sink needed to allow p-Cresol to leave system	p-Cresol
3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)	(S)-3-Hydroxybutanoyl-CoA
3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)	Crotonoyl-CoA
3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)	Crotonoyl-CoA
3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)	fadJ
3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)	fadB
3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)	(S)-3-Hydroxybutanoyl-CoA
3-Oxo-glutaryl-[ACP] methyl ester reductase	Nicotinamide adenine dinucleotide phosphate
3-Oxo-glutaryl-[ACP] methyl ester reductase	3-Oxo-glutaryl-[acyl-carrier protein] methyl ester
3-Oxo-glutaryl-[ACP] methyl ester reductase	Nicotinamide adenine dinucleotide phosphate - reduced
3-Oxo-glutaryl-[ACP] methyl ester reductase	3-Hydroxyglutaryl-[acyl-carrier protein] methyl ester
3-Oxo-glutaryl-[ACP] methyl ester reductase	Nicotinamide adenine dinucleotide phosphate
3-Oxo-glutaryl-[ACP] methyl ester reductase	fabG
3-Oxo-glutaryl-[ACP] methyl ester reductase	Nicotinamide adenine dinucleotide phosphate - reduced
3-Oxo-glutaryl-[ACP] methyl ester reductase	3-Hydroxyglutaryl-[acyl-carrier protein] methyl ester
3-Oxo-glutaryl-[ACP] methyl ester reductase	3-Oxo-glutaryl-[acyl-carrier protein] methyl ester
Hydroxybenzoate octaprenyltransferase	Diphosphate
Hydroxybenzoate octaprenyltransferase	4-Hydroxybenzoate
Hydroxybenzoate octaprenyltransferase	3-Octaprenyl-4-hydroxybenzoate
Hydroxybenzoate octaprenyltransferase	all-trans-Octaprenyl diphosphate
Hydroxybenzoate octaprenyltransferase	Diphosphate
Hydroxybenzoate octaprenyltransferase	3-Octaprenyl-4-hydroxybenzoate
Hydroxybenzoate octaprenyltransferase	ubiA
Hydroxybenzoate octaprenyltransferase	4-Hydroxybenzoate
Hydroxybenzoate octaprenyltransferase	all-trans-Octaprenyl diphosphate
isoleucine transaminase	L-Isoleucine
isoleucine transaminase	2-Oxoglutarate
isoleucine transaminase	(S)-3-Methyl-2-oxopentanoate
isoleucine transaminase	L-Glutamate
isoleucine transaminase	2-Oxoglutarate
isoleucine transaminase	ilvE
isoleucine transaminase	L-Isoleucine
isoleucine transaminase	(S)-3-Methyl-2-oxopentanoate
isoleucine transaminase	L-Glutamate
glutamate-5-semialdehyde dehydrogenase	L-Glutamate 5-semialdehyde
glutamate-5-semialdehyde dehydrogenase	Phosphate
glutamate-5-semialdehyde dehydrogenase	Nicotinamide adenine dinucleotide phosphate
glutamate-5-semialdehyde dehydrogenase	L-Glutamate 5-phosphate
glutamate-5-semialdehyde dehydrogenase	proA
glutamate-5-semialdehyde dehydrogenase	Nicotinamide adenine dinucleotide phosphate - reduced
glutamate-5-semialdehyde dehydrogenase	Nicotinamide adenine dinucleotide phosphate
glutamate-5-semialdehyde dehydrogenase	Phosphate
glutamate-5-semialdehyde dehydrogenase	L-Glutamate 5-phosphate
glutamate-5-semialdehyde dehydrogenase	L-Glutamate 5-semialdehyde
glutamate-5-semialdehyde dehydrogenase	Nicotinamide adenine dinucleotide phosphate - reduced
aspartate kinase	4-Phospho-L-aspartate
aspartate kinase	ADP
aspartate kinase	metL
aspartate kinase	ATP
aspartate kinase	L-Aspartate
aspartate kinase	lysC
aspartate kinase	ADP
aspartate kinase	thrA
aspartate kinase	ATP
aspartate kinase	4-Phospho-L-aspartate
aspartate kinase	L-Aspartate
methionine synthase	"5,6,7,8-Tetrahydrofolate"
methionine synthase	L-Homocysteine
methionine synthase	L-Methionine
methionine synthase	metE
methionine synthase	5-Methyltetrahydrofolate
methionine synthase	metH
methionine synthase	L-Methionine
methionine synthase	L-Homocysteine
methionine synthase	"5,6,7,8-Tetrahydrofolate"
methionine synthase	5-Methyltetrahydrofolate
triose-phosphate isomerase	Dihydroxyacetone phosphate
triose-phosphate isomerase	Dihydroxyacetone phosphate
triose-phosphate isomerase	Glyceraldehyde 3-phosphate
triose-phosphate isomerase	tpiA
triose-phosphate isomerase	Glyceraldehyde 3-phosphate
Sink needed to allow 5'-deoxyribose to leave system	5'-deoxyribose
Sink needed to allow 5'-deoxyribose to leave system	5'-deoxyribose
Sink needed to allow 5'-deoxyribose to leave system	5'-deoxyribose
acetylglutamate kinase	ADP
acetylglutamate kinase	N-Acetyl-L-glutamate
acetylglutamate kinase	N-Acetyl-L-glutamyl 5-phosphate
acetylglutamate kinase	ATP
acetylglutamate kinase	ADP
acetylglutamate kinase	N-Acetyl-L-glutamyl 5-phosphate
acetylglutamate kinase	argB
acetylglutamate kinase	N-Acetyl-L-glutamate
acetylglutamate kinase	ATP
coproporphyrinogen oxidase (O2 required)	Protoporphyrinogen IX
coproporphyrinogen oxidase (O2 required)	Coproporphyrinogen III
coproporphyrinogen oxidase (O2 required)	CO2
coproporphyrinogen oxidase (O2 required)	O2
coproporphyrinogen oxidase (O2 required)	Protoporphyrinogen IX
coproporphyrinogen oxidase (O2 required)	CO2
coproporphyrinogen oxidase (O2 required)	hemF
coproporphyrinogen oxidase (O2 required)	Coproporphyrinogen III
coproporphyrinogen oxidase (O2 required)	O2
ribonucleoside-triphosphate reductase (CTP) (flavodoxin)	dCTP
ribonucleoside-triphosphate reductase (CTP) (flavodoxin)	Flavodoxin reduced
ribonucleoside-triphosphate reductase (CTP) (flavodoxin)	flavodoxin semi oxidized
ribonucleoside-triphosphate reductase (CTP) (flavodoxin)	fldB
ribonucleoside-triphosphate reductase (CTP) (flavodoxin)	CTP
ribonucleoside-triphosphate reductase (CTP) (flavodoxin)	fpr
ribonucleoside-triphosphate reductase (CTP) (flavodoxin)	fldA
ribonucleoside-triphosphate reductase (CTP) (flavodoxin)	nrdG
ribonucleoside-triphosphate reductase (CTP) (flavodoxin)	flavodoxin semi oxidized
ribonucleoside-triphosphate reductase (CTP) (flavodoxin)	dCTP
ribonucleoside-triphosphate reductase (CTP) (flavodoxin)	nrdD
ribonucleoside-triphosphate reductase (CTP) (flavodoxin)	CTP
ribonucleoside-triphosphate reductase (CTP) (flavodoxin)	Flavodoxin reduced
D-glucose transport via diffusion (extracellular to periplasm) irreversible	D-Glucose
D-glucose transport via diffusion (extracellular to periplasm) irreversible	D-Glucose
D-glucose transport via diffusion (extracellular to periplasm) irreversible	D-Glucose
D-glucose transport via diffusion (extracellular to periplasm) irreversible	D-Glucose
phosphoribosyl-AMP cyclohydrolase	1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide
phosphoribosyl-AMP cyclohydrolase	hisI
phosphoribosyl-AMP cyclohydrolase	1-(5-Phosphoribosyl)-AMP
phosphoribosyl-AMP cyclohydrolase	1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide
