bug	full_name	batch	fitness
ST_14028	Puromycin 3 rep 1	3	1
ST_14028	Pyocyanin 1 rep 1	3	0.930573017
ST_14028	Pyocyanin 2 rep 1	3	0.921610099
ST_14028	Pyocyanin 3 rep 1	3	0.945705282
ST_14028	Pseudomonic acid 1 rep 1	3	1
ST_14028	Pseudomonic acid 2 rep 1	3	1
ST_14028	Pseudomonic acid 3 rep 1	3	1
ST_14028	Nonactin 1 rep 1	3	1
ST_14028	Nonactin 2 rep 1	3	1
ST_14028	Nonactin 3 rep 1	3	1
ST_14028	Control 0 rep 31	3	1
ST_14028	Control 0 rep 32	3	1
ST_14028	Control 0 rep 33	3	1
ST_14028	Imipenem 1 rep 1	3	0
ST_14028	Imipenem 2 rep 1	3	0.415799468
ST_14028	Imipenem 3 rep 1	3	0.945101027
ST_14028	Bleomycin 1 rep 1	3	1
ST_14028	Bleomycin 2 rep 1	3	1
ST_14028	Bleomycin 3 rep 1	3	0.997014934
ST_14028	Linezolid 1 rep 1	3	1
ST_14028	Linezolid 2 rep 1	3	0.998987777
ST_14028	Linezolid 3 rep 1	3	1
ST_14028	Doxorubicin 1 rep 1	3	1
ST_14028	Doxorubicin 2 rep 1	3	1
ST_14028	Doxorubicin 3 rep 1	3	1
ST_14028	Daptomycin 1 rep 1	3	1
ST_14028	Daptomycin 2 rep 1	3	1
ST_14028	Daptomycin 3 rep 1	3	1
ST_14028	Control 0 rep 34	3	1
ST_14028	Control 0 rep 35	3	1
ST_14028	Control 0 rep 36	3	1
ST_14028	Cerulenin 1 rep 1	3	1
ST_14028	Cerulenin 2 rep 1	3	1
ST_14028	Cerulenin 3 rep 1	3	1
ST_14028	Tigecycline 1 rep 1	3	1
ST_14028	Tigecycline 2 rep 1	3	1
ST_14028	Tigecycline 3 rep 1	3	1
ST_14028	Mitomycin C 1 rep 1	3	0.762479846
ST_14028	Mitomycin C 2 rep 1	3	0.774935145
ST_14028	Mitomycin C 3 rep 1	3	0.897022867
ST_14028	Caffeine 1 rep 1	3	1
ST_14028	Caffeine 2 rep 1	3	1
ST_14028	Caffeine 3 rep 1	3	1
ST_14028	Reserpine 1 rep 1	3	1
ST_14028	Reserpine 2 rep 1	3	0.924469739
ST_14028	Reserpine 3 rep 1	3	1
ST_14028	Control 0 rep 37	3	1
ST_14028	Control 0 rep 38	3	1
ST_14028	Control 0 rep 39	3	1
ST_14028	Colistin 2 rep 1	3	0.980114178
ST_14028	Colistin 3 rep 1	3	0.917383577
ST_14028	Phenformin 1 rep 1	3	1
ST_14028	Phenformin 2 rep 1	3	1
ST_14028	Phenformin 3 rep 1	3	1
ST_14028	Ciclopirox 1 rep 1	3	0.271408682
ST_14028	Ciclopirox 2 rep 1	3	1
ST_14028	Ciclopirox 3 rep 1	3	1
ST_14028	Triclosan 1 rep 1	3	1
ST_14028	Triclosan 2 rep 1	3	1
ST_14028	Triclosan 3 rep 1	3	1
ST_14028	CHIR-90 1 rep 1	3	0.448028386
ST_14028	CHIR-90 2 rep 1	3	1
ST_14028	CHIR-90 3 rep 1	3	1
ST_14028	Control 0 rep 43	3	1
ST_14028	Control 0 rep 44	3	1
ST_14028	Control 0 rep 45	3	1
ST_14028	Metformin 1 rep 1	4	0.632401868
ST_14028	Metformin 2 rep 1	4	0.848027817
ST_14028	Metformin 3 rep 1	4	0.971695816
ST_14028	Tigecycline 4 rep 1	4	0.998328392
ST_14028	Tigecycline 5 rep 1	4	0.994559985
ST_14028	Tigecycline 6 rep 1	4	0.996196859
ST_14028	Phleomycin 1 rep 1	4	0.537609593
ST_14028	Phleomycin 2 rep 1	4	0.866235627
ST_14028	Phleomycin 3 rep 1	4	0.998337925
ST_14028	CCCP 4 rep 1	4	0.367125295
ST_14028	CCCP 5 rep 1	4	0.706643294
ST_14028	CCCP 6 rep 1	4	0.91522241
ST_14028	Meropenem 1 rep 1	4	0
ST_14028	Meropenem 2 rep 1	4	0.914678978
ST_14028	Meropenem 3 rep 1	4	0.994344414
ST_14028	Control 0 rep 46	4	0.995674354
ST_14028	Control 0 rep 47	4	0.996517054
ST_14028	Control 0 rep 48	4	0.998361671
ST_14028	Gentamicin 1 rep 1	4	0.496288491
ST_14028	Gentamicin 2 rep 1	4	0.999955135
ST_14028	Gentamicin 3 rep 1	4	0.966464624
ST_14028	Moxifloxacin 1 rep 1	4	0
ST_14028	Moxifloxacin 2 rep 1	4	0.899140371
ST_14028	Moxifloxacin 3 rep 1	4	0.955336695
ST_14028	Streptozotocin 1 rep 1	4	0.704209104
ST_14028	Streptozotocin 2 rep 1	4	0.925719959
ST_14028	Streptozotocin 3 rep 1	4	0.969541093
ST_14028	Doxorubicin 4 rep 1	4	0.980915362
ST_14028	Doxorubicin 5 rep 1	4	0.990808749
ST_14028	Doxorubicin 6 rep 1	4	0.998910241
ST_14028	Novobiocin 4 rep 1	4	0.324138344
ST_14028	Novobiocin 5 rep 1	4	0.450068989
ST_14028	Novobiocin 6 rep 1	4	0.776980124
ST_14028	Control 0 rep 49	4	0.999172714
ST_14028	Control 0 rep 50	4	0.997909905
ST_14028	Control 0 rep 51	4	0.999088466
ST_14028	Azithromycin 1 rep 1	4	0.530971541
ST_14028	Azithromycin 2 rep 1	4	0.62730599
ST_14028	Azithromycin 3 rep 1	4	0.732012121
ST_14028	Curcumin 1 rep 1	4	0.997291717
ST_14028	Curcumin 2 rep 1	4	0.999293138
ST_14028	Curcumin 3 rep 1	4	0.998020867
ST_14028	Berberine 1 rep 1	4	0.893185726
ST_14028	Berberine 2 rep 1	4	0.988844084
ST_14028	Berberine 3 rep 1	4	0.996734738
ST_14028	Diclofenac 1 rep 1	4	0.989907475
ST_14028	Diclofenac 2 rep 1	4	0.999087485
ST_14028	Diclofenac 3 rep 1	4	0.999715151
ST_14028	Acetylsalisylic acid 1 rep 1	4	0.887759048
ST_14028	Acetylsalisylic acid 2 rep 1	4	0.995793471
ST_14028	Acetylsalisylic acid 3 rep 1	4	0.999268232
ST_14028	Control 0 rep 40	4	0.998704906
ST_14028	Control 0 rep 41	4	0.993696438
ST_14028	Control 0 rep 42	4	0.9968779
PA_01	Amoxicillin 1 rep 1	1	1
PA_01	Amoxicillin 2 rep 1	1	1
PA_01	Amoxicillin 3 rep 1	1	1
PA_01	Chloramphenicol 1 rep 1	1	1
PA_01	Chloramphenicol 2 rep 1	1	1
PA_01	Chloramphenicol 3 rep 1	1	1
PA_01	Ciprofloxacin 1 rep 1	1	0
PA_01	Ciprofloxacin 3 rep 1	1	0.580031822
PA_01	Cycloserine D 1 rep 1	1	1
PA_01	Cycloserine D 2 rep 1	1	0.960317848
PA_01	Cycloserine D 3 rep 1	1	1
PA_01	Doxycycline 1 rep 1	1	0.868413126
PA_01	Doxycycline 2 rep 1	1	0.903964406
PA_01	Control 0 rep 1	1	1
PA_01	Control 0 rep 2	1	0.982221586
PA_01	Control 0 rep 3	1	1
PA_01	Spectinomycin 1 rep 1	1	0.723592157
PA_01	Spectinomycin 2 rep 1	1	0.869947972
PA_01	Spectinomycin 3 rep 1	1	0.995085676
PA_01	Fosfomycin 1 rep 1	1	0.404326499
PA_01	Fosfomycin 2 rep 1	1	0.68362241
PA_01	Fosfomycin 3 rep 1	1	0.835003541
PA_01	Oxacillin 1 rep 1	1	1
PA_01	Oxacillin 2 rep 1	1	1
PA_01	Oxacillin 3 rep 1	1	1
PA_01	Novobiocin 1 rep 1	1	0.967981549
PA_01	Novobiocin 2 rep 1	1	0.926501012
PA_01	Novobiocin 3 rep 1	1	1
PA_01	Bacitracin 1 rep 1	1	1
PA_01	Bacitracin 2 rep 1	1	1
PA_01	Bacitracin 3 rep 1	1	1
PA_01	Polymyxin B 2 rep 1	1	0.92436503
PA_01	Polymyxin B 3 rep 1	1	0.969584326
PA_01	Fusidic acid 1 rep 1	1	0.955724198
PA_01	Fusidic acid 2 rep 1	1	0.987400836
PA_01	Fusidic acid 3 rep 1	1	1
PA_01	Amikacin 1 rep 1	1	0
PA_01	Amikacin 2 rep 1	1	0.464354004
PA_01	Amikacin 3 rep 1	1	0.912436689
PA_01	Doxycycline 1 rep 2	1	0.905290311
PA_01	Doxycycline 2 rep 2	1	0.906542973
PA_01	Doxycycline 3 rep 2	1	1
PA_01	Flucytosine 1 rep 1	1	0.845307441
PA_01	Flucytosine 2 rep 1	1	0.811055899
PA_01	Flucytosine 3 rep 1	1	0.809658655
PA_01	Benzalkonium 1 rep 1	1	0
PA_01	Benzalkonium 2 rep 1	1	0.675217395
PA_01	Benzalkonium 3 rep 1	1	0.978037249
PA_01	Cefaclor 1 rep 1	1	1
PA_01	Cefaclor 2 rep 1	1	1
PA_01	Cefaclor 3 rep 1	1	1
PA_01	Control 0 rep 4	1	1
PA_01	Control 0 rep 5	1	1
PA_01	Control 0 rep 6	1	1
PA_01	Cefsulodin 1 rep 1	1	1
PA_01	Cefsulodin 2 rep 1	1	1
PA_01	Cefsulodin 3 rep 1	1	1
PA_01	Erythromycin 1 rep 1	1	0.629840382
PA_01	Erythromycin 2 rep 1	1	0.841138403
PA_01	Erythromycin 3 rep 1	1	0.813502182
PA_01	Clindamycin 1 rep 1	1	1
PA_01	Clindamycin 2 rep 1	1	1
PA_01	Clindamycin 3 rep 1	1	1
PA_01	Spiramycin 1 rep 1	1	0.95046587
PA_01	Spiramycin 2 rep 1	1	0.987396541
PA_01	Spiramycin 3 rep 1	1	1
PA_01	Trimethoprim 1 rep 1	1	1
PA_01	Trimethoprim 2 rep 1	1	0.971063388
PA_01	Trimethoprim 3 rep 1	1	1
PA_01	Sulfamonomethoxine 1 rep 1	1	0.925781175
PA_01	Sulfamonomethoxine 2 rep 1	1	1
PA_01	Sulfamonomethoxine 3 rep 1	1	0.960462006
PA_01	Paraquat 1 rep 1	1	1
PA_01	Paraquat 2 rep 1	1	1
PA_01	Paraquat 3 rep 1	1	1
PA_01	Procaine 1 rep 1	1	0.620938155
PA_01	Procaine 2 rep 1	1	0.84003052
PA_01	Procaine 3 rep 1	1	0.938436432
PA_01	Vanillin 1 rep 1	1	0.821786921
PA_01	Vanillin 2 rep 1	1	0.918079585
PA_01	Vanillin 3 rep 1	1	0.951794004
PA_01	Verapamil 1 rep 1	1	0.880098443
PA_01	Verapamil 2 rep 1	1	0.982376546
PA_01	Verapamil 3 rep 1	1	1
PA_01	Levofloxacin 1 rep 1	1	0
PA_01	Levofloxacin 2 rep 1	1	0.471801732
PA_01	Levofloxacin 3 rep 1	1	0.833191167
PA_01	Piperacillin 1 rep 1	1	0
PA_01	Piperacillin 2 rep 1	1	0.43772323
PA_01	Piperacillin 3 rep 1	1	0.820231124
PA_01	Nitrofurantoin 1 rep 1	1	0.451410523
PA_01	Nitrofurantoin 2 rep 1	1	0.632570792
PA_01	Nitrofurantoin 3 rep 1	1	0.740218764
PA_01	CCCP 1 rep 1	1	0.980621816
PA_01	CCCP 2 rep 1	1	0.971191382
PA_01	CCCP 3 rep 1	1	1
PA_14	Amoxicillin 1 rep 1	2	0.954461963
PA_14	Amoxicillin 2 rep 1	2	0.999488134
PA_14	Amoxicillin 3 rep 1	2	0.998626725
PA_14	Chloramphenicol 2 rep 1	2	0.834819937
PA_14	Chloramphenicol 3 rep 1	2	0.997997622
PA_14	Ciprofloxacin 1 rep 1	2	0
PA_14	Ciprofloxacin 3 rep 1	2	0.724246507
PA_14	Cycloserine D 1 rep 1	2	0.99647816
PA_14	Cycloserine D 2 rep 1	2	0.999831645
PA_14	Cycloserine D 3 rep 1	2	0.996479037
PA_14	Doxycycline 1 rep 1	2	0.495552499
PA_14	Doxycycline 2 rep 1	2	0.663170925
PA_14	Doxycycline 3 rep 1	2	0.751502884
PA_14	Spectinomycin 1 rep 1	2	0.671766913
PA_14	Spectinomycin 2 rep 1	2	0.801947323
PA_14	Spectinomycin 3 rep 1	2	0.887510213
PA_14	Control 0 rep 1	2	0.989126568
PA_14	Control 0 rep 2	2	0.9949635
PA_14	Control 0 rep 3	2	0.999745917
PA_14	Fosfomycin 1 rep 1	2	0.57687536
PA_14	Fosfomycin 2 rep 1	2	0.823702156
PA_14	Fosfomycin 3 rep 1	2	0.934605973
PA_14	Oxacillin 1 rep 1	2	0.999329133
PA_14	Oxacillin 2 rep 1	2	0.999253825
PA_14	Oxacillin 3 rep 1	2	0.999121494
PA_14	Novobiocin 1 rep 1	2	0.968437979
PA_14	Novobiocin 2 rep 1	2	0.999405597
PA_14	Novobiocin 3 rep 1	2	0.999846244
PA_14	Bacitracin 1 rep 1	2	0.940657085
PA_14	Bacitracin 2 rep 1	2	0.91620375
PA_14	Bacitracin 3 rep 1	2	0.967494921
PA_14	Polymyxin B 1 rep 1	2	0.077942159
PA_14	Fusidic acid 1 rep 1	2	0.855624018
PA_14	Fusidic acid 2 rep 1	2	0.957678042
PA_14	Fusidic acid 3 rep 1	2	0.928234506
PA_14	Amikacin 1 rep 1	2	0
PA_14	Amikacin 2 rep 1	2	0.685351168
PA_14	Amikacin 3 rep 1	2	0.959184955
PA_14	Chloramphenicol 1 rep 2	2	0.762319361
PA_14	Chloramphenicol 2 rep 2	2	0.892913627
PA_14	Chloramphenicol 3 rep 2	2	0.941284447
PA_14	Flucytosine 1 rep 1	2	0.998702764
PA_14	Flucytosine 2 rep 1	2	0.99980395
PA_14	Flucytosine 3 rep 1	2	0.999670382
PA_14	Benzalkonium 1 rep 1	2	0
PA_14	Benzalkonium 2 rep 1	2	0.507574445
PA_14	Benzalkonium 3 rep 1	2	0.997297694
PA_14	Cefaclor 1 rep 1	2	0.998511315
PA_14	Cefaclor 2 rep 1	2	0.99834491
PA_14	Cefaclor 3 rep 1	2	0.996006773
PA_14	Cefsulodin 1 rep 1	2	0.960253287
PA_14	Cefsulodin 2 rep 1	2	0.999786661
PA_14	Cefsulodin 3 rep 1	2	0.999052836
PA_14	Erythromycin 1 rep 1	2	0.594132179
PA_14	Erythromycin 2 rep 1	2	0.687101747
PA_14	Erythromycin 3 rep 1	2	0.764547531
PA_14	Clindamycin 1 rep 1	2	0.997742896
PA_14	Clindamycin 2 rep 1	2	0.99644725
PA_14	Clindamycin 3 rep 1	2	0.996291703
PA_14	Spiramycin 1 rep 1	2	0.982542165
PA_14	Spiramycin 2 rep 1	2	0.997877569
PA_14	Spiramycin 3 rep 1	2	0.993416438
PA_14	Trimethoprim 1 rep 1	2	0.999948243
PA_14	Trimethoprim 2 rep 1	2	0.975776344
PA_14	Trimethoprim 3 rep 1	2	0.998321563
PA_14	Sulfamonomethoxine 1 rep 1	2	0.954430192
PA_14	Sulfamonomethoxine 2 rep 1	2	0.999613366
PA_14	Sulfamonomethoxine 3 rep 1	2	0.993061915
PA_14	Paraquat 1 rep 1	2	0.948526183
PA_14	Paraquat 2 rep 1	2	0.999531509
PA_14	Paraquat 3 rep 1	2	0.998246549
PA_14	Procaine 1 rep 1	2	0.482625825
PA_14	Procaine 2 rep 1	2	0.645497383
PA_14	Procaine 3 rep 1	2	0.767977592
PA_14	Vanillin 1 rep 1	2	0.831022318
PA_14	Vanillin 2 rep 1	2	0.92149251
PA_14	Vanillin 3 rep 1	2	0.944747496
PA_14	Verapamil 1 rep 1	2	0.905104377
PA_14	Verapamil 2 rep 1	2	0.919029891
PA_14	Verapamil 3 rep 1	2	0.980916193
PA_14	Levofloxacin 1 rep 1	2	0
PA_14	Levofloxacin 2 rep 1	2	0
PA_14	Levofloxacin 3 rep 1	2	0
PA_14	Piperacillin 1 rep 1	2	0
PA_14	Piperacillin 2 rep 1	2	0.882441524
PA_14	Piperacillin 3 rep 1	2	0.942928591
PA_14	Nitrofurantoin 1 rep 1	2	0.799666829
PA_14	Nitrofurantoin 2 rep 1	2	0.838321226
PA_14	Nitrofurantoin 3 rep 1	2	0.914425772
PA_14	CCCP 1 rep 1	2	0.951646266
PA_14	CCCP 2 rep 1	2	0.912808595
PA_14	CCCP 3 rep 1	2	0.964537299
PA_14	Cephalexin 1 rep 1	2	0.972137356
PA_14	Cephalexin 2 rep 1	2	0.999830409
PA_14	Cephalexin 3 rep 1	2	0.998799167
PA_14	A22 1 rep 1	2	0.521197834
PA_14	A22 2 rep 1	2	0.786702467
PA_14	A22 3 rep 1	2	0.873007245
PA_14	Control 0 rep 4	2	0.953434514
PA_14	Control 0 rep 5	2	0.968417632
PA_14	Control 0 rep 6	2	0.999971797
PA_01	Chlorhexidine 1 rep 1	3	0.164320288
PA_01	Chlorhexidine 2 rep 1	3	0.308123022
PA_01	Chlorhexidine 3 rep 1	3	0.773220639
PA_01	EGCG 1 rep 1	3	0.601357655
PA_01	EGCG 2 rep 1	3	0.754946598
PA_01	EGCG 3 rep 1	3	0.851190913
PA_01	Penicillin G 1 rep 1	3	1
PA_01	Penicillin G 2 rep 1	3	1
PA_01	Penicillin G 3 rep 1	3	1
PA_01	Tobramycin 1 rep 1	3	0.137065574
PA_01	Tobramycin 2 rep 1	3	0
PA_01	Tobramycin 3 rep 1	3	0.802466815
PA_01	Teicoplanin 1 rep 1	3	0.949942253
PA_01	Teicoplanin 2 rep 1	3	0.985112232
PA_01	Teicoplanin 3 rep 1	3	1
PA_01	Control 0 rep 7	3	0.935961076
PA_01	Control 0 rep 8	3	0.942953881
PA_01	Control 0 rep 9	3	1
PA_01	Cephalexin 1 rep 1	3	0.996157775
PA_01	Cephalexin 2 rep 1	3	1
PA_01	Cephalexin 3 rep 1	3	1
PA_01	Tobramycin 1 rep 2	3	0.154747637
PA_01	Tobramycin 2 rep 2	3	0.209262669
PA_01	Tobramycin 3 rep 2	3	0.851568707
PA_01	Nisin 1 rep 1	3	0.995042487
PA_01	Nisin 2 rep 1	3	1
PA_01	Nisin 3 rep 1	3	1
PA_01	Theophylline 1 rep 1	3	0.989879505
PA_01	Theophylline 2 rep 1	3	0.970276287
PA_01	Theophylline 3 rep 1	3	0.997833815
PA_01	Clofazimine 1 rep 1	3	0.955493766
PA_01	Clofazimine 2 rep 1	3	0.996875104
PA_01	Clofazimine 3 rep 1	3	1
PA_01	Control 0 rep 10	3	0.960696313
PA_01	Control 0 rep 11	3	0.960458492
PA_01	Control 0 rep 12	3	1
PA_01	Metronidazole 1 rep 1	3	0.989481721
PA_01	Metronidazole 2 rep 1	3	1
PA_01	Metronidazole 3 rep 1	3	1
PA_01	Clarithromycin 1 rep 1	3	0.361137531
PA_01	Clarithromycin 2 rep 1	3	0.514750659
PA_01	Clarithromycin 3 rep 1	3	0.710553901
PA_01	Mecillinam 1 rep 1	3	0.973352787
PA_01	Mecillinam 2 rep 1	3	1
PA_01	Mecillinam 3 rep 1	3	1
PA_01	Caffeine 1 rep 1	3	0.932476863
PA_01	Caffeine 2 rep 1	3	0.983393988
PA_01	Caffeine 3 rep 1	3	1
PA_01	Reserpine 1 rep 1	3	0.813131276
PA_01	Reserpine 2 rep 1	3	0.947078061
PA_01	Reserpine 3 rep 1	3	0.95920852
PA_01	Control 0 rep 13	3	0.961699701
PA_01	Control 0 rep 14	3	0.976973948
PA_01	Control 0 rep 15	3	1
PA_01	Linezolid 1 rep 1	3	0.992565813
PA_01	Linezolid 2 rep 1	3	1
PA_01	Linezolid 3 rep 1	3	1
PA_01	Doxorubicin 1 rep 1	3	0.931675314
PA_01	Doxorubicin 2 rep 1	3	0.940745801
PA_01	Doxorubicin 3 rep 1	3	1
PA_01	Daptomycin 1 rep 1	3	0.936156567
PA_01	Daptomycin 2 rep 1	3	0.982300619
PA_01	Daptomycin 3 rep 1	3	0.980172222
PA_01	Cerulenin 1 rep 1	3	0.995623118
PA_01	Cerulenin 2 rep 1	3	0.982141536
PA_01	Cerulenin 3 rep 1	3	0.995332086
PA_01	Colistin 1 rep 1	3	0
PA_01	Colistin 2 rep 1	3	0
PA_01	Colistin 3 rep 1	3	0
PA_01	Control 0 rep 16	3	0.907705274
PA_01	Control 0 rep 17	3	0.996625684
PA_01	Control 0 rep 18	3	0.98090741
PA_01	Imipenem 1 rep 1	3	0
PA_01	Imipenem 2 rep 1	3	0.672795947
PA_01	Imipenem 3 rep 1	3	0.98153212
PA_01	Mitomycin C 1 rep 1	3	0.65085837
PA_01	Mitomycin C 2 rep 1	3	0.816128007
PA_01	Mitomycin C 3 rep 1	3	0.897437381
PA_01	Aztreonam 1 rep 1	3	0.163767561
PA_01	Aztreonam 2 rep 1	3	0.16427631
PA_01	Aztreonam 3 rep 1	3	0.57525019
PA_01	A22 1 rep 1	3	0.94693222
PA_01	A22 2 rep 1	3	0.991810755
PA_01	A22 3 rep 1	3	0.976776001
PA_01	Meropenem 1 rep 1	3	0.952366349
PA_01	Meropenem 2 rep 1	3	1
PA_01	Meropenem 3 rep 1	3	1
PA_01	Control 0 rep 19	3	0.942980073
PA_01	Control 0 rep 20	3	0.967835947
PA_01	Control 0 rep 21	3	1
PA_01	Loperamide 1 rep 1	3	0.741751991
PA_01	Loperamide 2 rep 1	3	0.964302655
PA_01	Loperamide 3 rep 1	3	0.985712387
PA_01	Minocycline 1 rep 1	3	0.14909206
PA_01	Minocycline 2 rep 1	3	0
PA_01	Minocycline 3 rep 1	3	0.495043678
PA_01	Rifampicin 1 rep 1	3	0
PA_01	Rifampicin 2 rep 1	3	0.577849416
PA_01	Rifampicin 3 rep 1	3	0.787759993
PA_01	Tigecycline 1 rep 1	3	0.864165449
PA_01	Tigecycline 2 rep 1	3	0.94907816
PA_01	Tigecycline 3 rep 1	3	1
PA_01	Amikacin 1 rep 2	3	0
PA_01	Amikacin 2 rep 2	3	0.466961907
PA_01	Amikacin 3 rep 2	3	0.841013405
PA_01	Control 0 rep 22	3	0.956583091
PA_01	Control 0 rep 23	3	1
PA_01	Control 0 rep 24	3	1
PA_14	Chlorhexidine 1 rep 1	4	0.885532173
PA_14	Chlorhexidine 2 rep 1	4	0.970944074
PA_14	Chlorhexidine 3 rep 1	4	0.999267822
PA_14	EGCG 1 rep 1	4	0.862969219
PA_14	EGCG 2 rep 1	4	0.858829903
PA_14	EGCG 3 rep 1	4	0.979878427
PA_14	Penicillin G 1 rep 1	4	0.972066441
PA_14	Penicillin G 2 rep 1	4	0.997562028
PA_14	Penicillin G 3 rep 1	4	0.997958503
PA_14	Tobramycin 1 rep 1	4	0
PA_14	Tobramycin 2 rep 1	4	0.853411079
PA_14	Tobramycin 3 rep 1	4	0.959256212
PA_14	Teicoplanin 1 rep 1	4	0.932528569
PA_14	Teicoplanin 2 rep 1	4	0.972866898
PA_14	Teicoplanin 3 rep 1	4	0.994571449
PA_14	Control 0 rep 7	4	0.961139357
PA_14	Control 0 rep 8	4	0.972329626
PA_14	Control 0 rep 9	4	0.994473031
PA_14	Cephalexin 1 rep 2	4	0.943713282
PA_14	Cephalexin 2 rep 2	4	0.999774151
PA_14	Cephalexin 3 rep 2	4	0.952618551
PA_14	Tobramycin 1 rep 2	4	0
PA_14	Tobramycin 2 rep 2	4	0.913054443
PA_14	Tobramycin 3 rep 2	4	0.922639232
PA_14	Nisin 1 rep 1	4	0.970426375
PA_14	Nisin 2 rep 1	4	0.979021095
PA_14	Nisin 3 rep 1	4	0.993130413
PA_14	Theophylline 1 rep 1	4	0.941319879
PA_14	Theophylline 2 rep 1	4	0.94079029
PA_14	Theophylline 3 rep 1	4	0.953598851
PA_14	Clofazimine 1 rep 1	4	0.958433244
PA_14	Clofazimine 2 rep 1	4	0.98861083
PA_14	Clofazimine 3 rep 1	4	0.982622062
PA_14	Control 0 rep 10	4	0.956671379
PA_14	Control 0 rep 11	4	0.945901984
PA_14	Control 0 rep 12	4	0.961067387
PA_14	Metronidazole 1 rep 1	4	0.997750582
PA_14	Metronidazole 2 rep 1	4	0.990588451
PA_14	Metronidazole 3 rep 1	4	0.998077462
PA_14	Clarithromycin 1 rep 1	4	0.48312037
PA_14	Clarithromycin 2 rep 1	4	0.623845591
PA_14	Clarithromycin 3 rep 1	4	0.712067409
PA_14	Mecillinam 1 rep 1	4	0.988279534
PA_14	Mecillinam 2 rep 1	4	0.999827979
PA_14	Mecillinam 3 rep 1	4	0.976776504
PA_14	Caffeine 1 rep 1	4	0.947572138
PA_14	Caffeine 2 rep 1	4	0.902675651
PA_14	Caffeine 3 rep 1	4	0.947775176
PA_14	Reserpine 1 rep 1	4	0.915131866
PA_14	Reserpine 2 rep 1	4	0.912020889
PA_14	Reserpine 3 rep 1	4	0.994718322
PA_14	Control 0 rep 13	4	0.918610196
PA_14	Control 0 rep 14	4	0.944412941
PA_14	Control 0 rep 15	4	0.953987002
PA_14	Linezolid 1 rep 1	4	0.974693988
PA_14	Linezolid 2 rep 1	4	0.998333381
PA_14	Linezolid 3 rep 1	4	0.99724023
PA_14	Doxorubicin 1 rep 1	4	0.995988267
PA_14	Doxorubicin 2 rep 1	4	0.993931405
PA_14	Doxorubicin 3 rep 1	4	0.999947199
PA_14	Daptomycin 1 rep 1	4	0.993794207
PA_14	Daptomycin 2 rep 1	4	0.998692682
PA_14	Daptomycin 3 rep 1	4	0.992860404
PA_14	Cerulenin 1 rep 1	4	0.912108026
PA_14	Cerulenin 2 rep 1	4	0.959371077
PA_14	Cerulenin 3 rep 1	4	0.998671511
PA_14	Colistin 1 rep 1	4	0
PA_14	Colistin 2 rep 1	4	0
PA_14	Colistin 3 rep 1	4	0
PA_14	Control 0 rep 16	4	0.983508855
PA_14	Control 0 rep 17	4	0.99849937
PA_14	Control 0 rep 18	4	0.999143395
PA_14	Imipenem 1 rep 1	4	0
PA_14	Imipenem 2 rep 1	4	0
PA_14	Imipenem 3 rep 1	4	0.635158389
PA_14	Mitomycin C 1 rep 1	4	0.756514425
PA_14	Mitomycin C 2 rep 1	4	0.302798796
PA_14	Mitomycin C 3 rep 1	4	0.246925503
PA_14	Aztreonam 1 rep 1	4	0.053913552
PA_14	Aztreonam 2 rep 1	4	0.830145819
PA_14	Aztreonam 3 rep 1	4	0.999785527
PA_14	A22 1 rep 2	4	0.617636027
PA_14	A22 2 rep 2	4	0.915537679
PA_14	A22 3 rep 2	4	0.980770894
PA_14	Meropenem 1 rep 1	4	0.99811844
PA_14	Meropenem 2 rep 1	4	0.998476212
PA_14	Meropenem 3 rep 1	4	0.975853507
PA_14	Control 0 rep 19	4	0.983603355
PA_14	Control 0 rep 20	4	0.997575817
PA_14	Control 0 rep 21	4	0.99513412
PA_01	Puromycin 1 rep 1	5	0.965049011
PA_01	Puromycin 2 rep 1	5	1
PA_01	Puromycin 3 rep 1	5	0.983900192
PA_01	Nonactin 1 rep 1	5	0.901354786
PA_01	Nonactin 2 rep 1	5	0.960656548
PA_01	Nonactin 3 rep 1	5	0.965398993
PA_01	Bleomycin 1 rep 1	5	0.968234614
PA_01	Bleomycin 2 rep 1	5	1
PA_01	Bleomycin 3 rep 1	5	0.991976061
PA_01	Colistin 3 rep 2	5	0
PA_01	Colistin 4 rep 1	5	0.872804687
PA_01	Colistin 5 rep 1	5	1
PA_01	Polymyxin B 2 rep 2	5	0.9149929
PA_01	Polymyxin B 3 rep 2	5	0.954622434
PA_01	Polymyxin B 4 rep 1	5	1
PA_01	Control 0 rep 25	5	0.989090609
PA_01	Control 0 rep 26	5	1
PA_01	Control 0 rep 27	5	1
PA_01	Minocycline 2 rep 2	5	0
PA_01	Minocycline 3 rep 2	5	0.509462219
PA_01	Minocycline 4 rep 1	5	0.75871928
PA_01	Ciprofloxacin 2 rep 2	5	0.399637071
PA_01	Ciprofloxacin 3 rep 2	5	0.637411434
PA_01	Ciprofloxacin 4 rep 1	5	0.845665019
PA_01	Aztreonam 2 rep 2	5	0
PA_01	Aztreonam 3 rep 2	5	0.584391235
PA_01	Aztreonam 4 rep 1	5	0.723208249
PA_01	Levofloxacin 3 rep 2	5	0.869353894
PA_01	Levofloxacin 4 rep 1	5	0.992427848
PA_01	Levofloxacin 5 rep 1	5	0.969309871
PA_01	Cefotaxime 1 rep 1	5	0
