bug	combination	CompleteConcRange	AntagConcRange	SynConcRange	AntagPot	SynPot
Ecoli_BW	Verapamil_Teicoplanin	0.7000299970003	NA	0.6997300269973	0	36
Ecoli_BW	Verapamil_Chlorhexidine	0.0457954204579542	0.372462753724628	0.244575542445755	18	36
Ecoli_BW	Verapamil_Metronidazole	0.0683931606839316	NA	0.0576942305769423	0	36
Ecoli_BW	Verapamil_Nisin	0.188981101889811	NA	0.188781121887811	0	36
Ecoli_BW	Verapamil_EGCG	0.0644935506449355	NA	0.0645935406459354	0	35
Ecoli_BW	Verapamil_Rifampicin	0.0021997800219978	0.0505949405059494	0.0010998900109989	20	36
Ecoli_BW	Verapamil_Aztreonam	0.0296970302969703	0.0992900709929007	0.0030996900309969	27	24
Ecoli_BW	Verapamil_Penicillin G	0.340565943405659	NA	0.351164883511649	0	36
Ecoli_BW	Verapamil_Theophylline	0.670732926707329	NA	0.681631836816318	0	30
Ecoli_BW	Verapamil_Clofazimine	0.962403759624038	NA	0.963703629637036	0	36
Ecoli_BW	Verapamil_Clarithromycin	0.495050494950505	0.453754624537546	0.504049595040496	35	36
Ecoli_BW	Verapamil_Caffeine	0.554744525547445	NA	0.547145285471453	0	36
Ecoli_BW	Verapamil_Reserpine	0.90970902909709	NA	0.907809219078092	0	36
Ecoli_BW	Verapamil_Puromycin	0.311568843115688	0.476152384761524	0.307669233076692	11	36
Ecoli_BW	Verapamil_Pyocyanin	0.724527547245275	0.538146185381462	0.722927707229277	30	36
Ecoli_BW	Verapamil_Pseudomonic acid	0.564643535646435	0.703129687031297	0.564643535646435	7	36
Ecoli_BW	Verapamil_Nonactin	0.626237376262374	NA	0.628337166283372	0	36
Ecoli_BW	Verapamil_Imipenem	0.744125587441256	0.796320367963204	0.752424757524248	25	36
Ecoli_BW	Verapamil_Bleomycin	0.56014398560144	0.176382361763824	0.54984501549845	15	36
Ecoli_BW	Verapamil_Linezolid	0.474152584741526	NA	0.472152784721528	0	36
Ecoli_BW	Verapamil_Doxorubicin	0.628937106289371	NA	0.627137286271373	0	36
Ecoli_BW	Verapamil_Daptomycin	0.827717228277172	NA	0.829017098290171	0	36
Ecoli_BW	Verapamil_Cerulenin	0.201079892010799	NA	0.201679832016798	0	36
Ecoli_BW	Verapamil_Tigecycline	0.816418358164184	NA	0.815418458154185	0	54
Ecoli_BW	Verapamil_Mitomycin C	0.0044995500449955	0.0033996600339966	0.0038996100389961	16	36
Ecoli_BW	Verapamil_Meropenem	0.952604739526047	0.955304469553045	0.884611538846115	18	12
Ecoli_BW	Verapamil_Colistin	9.99900009999e-05	0.0001999800019998	9.99900009999e-05	6	18
Ecoli_BW	Verapamil_Metformin	0.871812818718128	0.942705729427057	0.872612738726127	12	18
Ecoli_BW	Verapamil_Phenformin	0.931906809319068	NA	0.929407059294071	0	18
Ecoli_BW	Verapamil_Azithromycin	0.776122387761224	0.780821917808219	0.776622337766223	18	18
Ecoli_BW	Verapamil_Curcumin	0.0982901709829017	NA	0.0977902209779022	2	18
Ecoli_BW	Verapamil_Berberine	0.0764923507649235	0.456654334566543	0.0764923507649235	8	18
Ecoli_BW	Verapamil_Diclofenac	0.884111588841116	NA	0.887111288871113	0	18
Ecoli_BW	Verapamil_Acetylsalisylic acid	0.552044795520448	0.819318068193181	0.544845515448455	12	36
Ecoli_BW	Verapamil_Ciclopirox	0.464153584641536	0.0161983801619838	0.455454454554545	6	18
Ecoli_BW	Verapamil_Triclosan	0.658434156584342	NA	0.645035496450355	0	18
Ecoli_BW	Verapamil_CHIR-90	0.442955704429557	0.441455854414559	0.0021997800219978	18	6
Ecoli_BW	Verapamil_Phleomycin	0.713628637136286	0.711828817118288	0.981801819818018	18	12
Ecoli_BW	Verapamil_Moxifloxacin	0.928607139286071	0.715228477152285	0.962903709629037	12	12
Ecoli_BW	Verapamil_Gentamicin	0.898410158984102	0.8995100489951	0.941305869413059	12	12
Ecoli_BW	Verapamil_Streptozotocin	0.921307869213079	NA	0.915808419158084	3	18
Ecoli_BW	Levofloxacin_Piperacillin	0.84981501849815	0.799420057994201	0.893110688931107	34	12
Ecoli_BW	Levofloxacin_Nitrofurantoin	0.858714128587141	0.814018598140186	0.975802419758024	34	12
Ecoli_BW	Levofloxacin_CCCP	0.897810218978102	0.911708829117088	0.158684131586841	53	22
Ecoli_BW	Levofloxacin_Cephalexin	0.959004099590041	0.948905109489051	0.837716228377162	33	12
Ecoli_BW	Levofloxacin_Mecillinam	0.951004899510049	0.965203479652035	0.563743625637436	52	18
Ecoli_BW	Levofloxacin_A22	0.323167683231677	0.37046295370463	0.234476552344766	52	20
Ecoli_BW	Levofloxacin_Loperamide	0.868813118688131	0.891710828917108	0.955104489551045	46	24
Ecoli_BW	Levofloxacin_Minocycline	0.867413258674133	0.85051494850515	0.92980701929807	49	24
Ecoli_BW	Levofloxacin_Tobramycin	0.876412358764124	0.861413858614139	0.883711628837116	32	12
Ecoli_BW	Levofloxacin_Teicoplanin	0.811618838116188	0.890710928907109	0.85951404859514	30	12
Ecoli_BW	Levofloxacin_Chlorhexidine	0.0505949405059494	0.0168983101689831	0.953804619538046	48	12
Ecoli_BW	Levofloxacin_Metronidazole	0.717428257174283	0.586941305869413	0.946205379462054	30	12
Ecoli_BW	Levofloxacin_Nisin	0.262973702629737	0.504949505049495	0.145985401459854	30	12
Ecoli_BW	Levofloxacin_EGCG	0.962403759624038	0.969003099690031	0.925407459254075	30	12
Ecoli_BW	Levofloxacin_Rifampicin	0.0013998600139986	0.0015998400159984	0.0860913908609139	34	12
Ecoli_BW	Levofloxacin_Aztreonam	0.86011398860114	0.856514348565144	0.300969903009699	30	8
Ecoli_BW	Levofloxacin_Penicillin G	0.915508449155084	0.903909609039096	0.84981501849815	30	12
Ecoli_BW	Levofloxacin_Theophylline	0.461053894610539	0.44045595440456	0.887911208879112	26	8
Ecoli_BW	Levofloxacin_Clofazimine	0.92950704929507	0.897310268973103	0.518448155184482	30	12
Ecoli_BW	Levofloxacin_Clarithromycin	0.642535746425357	0.650734926507349	0.817518248175182	36	12
Ecoli_BW	Levofloxacin_Caffeine	0.575242475752425	0.43015698430157	0.766123387661234	30	12
Ecoli_BW	Levofloxacin_Reserpine	0.143085691430857	0.321267873212679	0.172782721727827	30	12
Ecoli_BW	Levofloxacin_Puromycin	0.697230276972303	0.823017698230177	0.441355864413559	32	12
Ecoli_BW	Levofloxacin_Pyocyanin	9.99900009999e-05	9.99900009999e-05	0.0044995500449955	34	12
Ecoli_BW	Levofloxacin_Pseudomonic acid	0.698030196980302	0.917908209179082	0.227277272272773	30	12
Ecoli_BW	Levofloxacin_Nonactin	0.943705629437056	0.945805419458054	0.969203079692031	30	12
Ecoli_BW	Levofloxacin_Imipenem	0.870912908709129	0.86971302869713	0.902009799020098	36	12
Ecoli_BW	Levofloxacin_Bleomycin	0.637636236376362	0.635236476352365	0.232076792320768	34	12
Ecoli_BW	Levofloxacin_Linezolid	0.912308769123088	0.888511148885112	0.864813518648135	30	12
Ecoli_BW	Levofloxacin_Doxorubicin	0.607139286071393	0.497650234976502	0.954404559544046	30	12
Ecoli_BW	Levofloxacin_Daptomycin	0.880911908809119	0.903509649035096	0.887111288871113	30	12
Ecoli_BW	Levofloxacin_Cerulenin	0.951904809519048	0.882611738826117	0.310668933106689	30	12
Ecoli_BW	Levofloxacin_Tigecycline	0.52954704529547	0.678532146785321	0.675632436756324	42	24
Ecoli_BW	Levofloxacin_Mitomycin C	0.825317468253175	0.581341865813419	0.965503449655035	32	12
Ecoli_BW	Levofloxacin_Meropenem	0.966603339666033	0.965803419658034	0.866713328667133	18	7
Ecoli_BW	Levofloxacin_Colistin	0.0028997100289971	0.0058994100589941	0.0508949105089491	14	12
Ecoli_BW	Levofloxacin_Metformin	0.267273272672733	0.401159884011599	0.224477552244776	16	12
Ecoli_BW	Levofloxacin_Phenformin	0.884311568843116	0.897010298970103	0.923307669233077	12	12
Ecoli_BW	Levofloxacin_Azithromycin	0.617638236176382	0.626737326267373	0.483851614838516	18	12
Ecoli_BW	Levofloxacin_Curcumin	0.715028497150285	0.594940505949405	0.616538346165383	13	12
Ecoli_BW	Levofloxacin_Berberine	0.820917908209179	0.866013398660134	0.806919308069193	15	12
Ecoli_BW	Levofloxacin_Diclofenac	0.906209379062094	0.877812218778122	0.929407059294071	12	12
Ecoli_BW	Levofloxacin_Acetylsalisylic acid	9.99900009999e-05	9.99900009999e-05	0.202579742025797	28	24
Ecoli_BW	Levofloxacin_Ciclopirox	0.942305769423058	0.967003299670033	0.994600539946005	14	11
Ecoli_BW	Levofloxacin_Triclosan	0.622437756224378	0.617338266173383	0.498750124987501	12	12
Ecoli_BW	Levofloxacin_CHIR-90	0.786921307869213	0.782521747825217	1	18	4
Ecoli_BW	Levofloxacin_Phleomycin	0.708929107089291	0.703829617038296	0.228077192280772	18	8
Ecoli_BW	Levofloxacin_Moxifloxacin	0.975902409759024	0.99010098990101	0.284871512848715	16	8
Ecoli_BW	Levofloxacin_Gentamicin	0.937706229377062	0.921307869213079	0.921507849215078	16	8
Ecoli_BW	Levofloxacin_Streptozotocin	0.377762223777622	0.682031796820318	0.189081091890811	14	12
Ecoli_BW	Piperacillin_Nitrofurantoin	0.358264173582642	0.428257174282572	0.346765323467653	14	36
Ecoli_BW	Piperacillin_CCCP	0.641835816418358	0.870912908709129	0.635136486351365	36	54
Ecoli_BW	Piperacillin_Cephalexin	0.914208579142086	0.973402659734027	0.911208879112089	5	36
Ecoli_BW	Piperacillin_Mecillinam	0.306269373062694	0.36986301369863	0.594440555944406	42	50
Ecoli_BW	Piperacillin_A22	0.226677332266773	0.131886811318868	0.462753724627537	41	51
Ecoli_BW	Piperacillin_Loperamide	0.571742825717428	0.848815118488151	0.572242775722428	17	54
Ecoli_BW	Piperacillin_Minocycline	0.882511748825118	0.259074092590741	0.879412058794121	15	54
Ecoli_BW	Piperacillin_Tobramycin	0.143485651434857	0.203479652034797	0.142885711428857	16	36
Ecoli_BW	Piperacillin_Teicoplanin	0.406659334066593	0.892210778922108	0.40975902409759	5	36
Ecoli_BW	Piperacillin_Chlorhexidine	0.972702729727027	0.181781821817818	0.56974302569743	21	36
Ecoli_BW	Piperacillin_Metronidazole	0.741525847415259	0.791820817918208	0.746625337466253	5	36
Ecoli_BW	Piperacillin_Nisin	0.574142585741426	0.813318668133187	0.57994200579942	5	36
Ecoli_BW	Piperacillin_EGCG	0.816118388161184	0.904809519048095	0.812218778122188	6	36
Ecoli_BW	Piperacillin_Rifampicin	0.935406459354065	0.951504849515049	0.937306269373063	19	36
Ecoli_BW	Piperacillin_Aztreonam	0.7001299870013	0.8003199680032	0.658134186581342	28	24
Ecoli_BW	Piperacillin_Penicillin G	0.718428157184282	0.832016798320168	0.719228077192281	6	36
Ecoli_BW	Piperacillin_Theophylline	0.775022497750225	0.604139586041396	0.776522347765223	5	30
Ecoli_BW	Piperacillin_Clofazimine	0.534546545345465	0.857314268573143	0.531146885311469	6	36
Ecoli_BW	Piperacillin_Clarithromycin	0.805819418058194	0.733626637336266	0.803519648035196	32	36
Ecoli_BW	Piperacillin_Caffeine	0.856514348565144	NA	0.86031396860314	3	36
Ecoli_BW	Piperacillin_Reserpine	0.840715928407159	0.848815118488151	0.838816118388161	5	36
Ecoli_BW	Piperacillin_Puromycin	0.857114288571143	0.959504049595041	0.865813418658134	15	36
Ecoli_BW	Piperacillin_Pyocyanin	0.819418058194181	0.881611838816118	0.829017098290171	28	36
Ecoli_BW	Piperacillin_Pseudomonic acid	0.668133186681332	0.933806619338066	0.669133086691331	8	36
Ecoli_BW	Piperacillin_Nonactin	0.908609139086091	NA	0.907909209079092	3	36
Ecoli_BW	Piperacillin_Imipenem	0.964103589641036	0.904509549045096	0.958804119588041	18	36
Ecoli_BW	Piperacillin_Bleomycin	0.233876612338766	0.67023297670233	0.243575642435756	23	36
Ecoli_BW	Piperacillin_Linezolid	0.734926507349265	0.991200879912009	0.735626437356264	4	36
Ecoli_BW	Piperacillin_Doxorubicin	0.941505849415059	0.29017098290171	0.945505449455055	6	36
Ecoli_BW	Piperacillin_Daptomycin	0.968603139686031	0.840815918408159	0.970802919708029	6	36
Ecoli_BW	Piperacillin_Cerulenin	0.692730726927307	0.862613738626137	0.695330466953305	6	36
Ecoli_BW	Piperacillin_Tigecycline	0.66963303669633	0.705029497050295	0.665333466653335	5	54
Ecoli_BW	Piperacillin_Mitomycin C	0.0012998700129987	0.0050994900509949	0.0013998600139986	24	36
Ecoli_BW	Piperacillin_Meropenem	0.574742525747425	0.572042795720428	0.582641735826417	18	12
Ecoli_BW	Piperacillin_Colistin	0.237176282371763	NA	0.230776922307769	3	18
Ecoli_BW	Piperacillin_Metformin	0.254574542545745	0.728227177282272	0.251374862513749	9	18
Ecoli_BW	Piperacillin_Phenformin	0.818518148185181	NA	0.82041795820418	0	18
Ecoli_BW	Piperacillin_Azithromycin	0.912608739126087	0.912808719128087	0.909009099090091	15	18
Ecoli_BW	Piperacillin_Curcumin	0.926607339266073	NA	0.92000799920008	2	18
Ecoli_BW	Piperacillin_Berberine	0.835416458354165	0.859214078592141	0.838316168383162	7	18
Ecoli_BW	Piperacillin_Diclofenac	0.896610338966103	NA	0.9000099990001	0	18
Ecoli_BW	Piperacillin_Acetylsalisylic acid	0.108089191080892	0.649435056494351	0.106589341065893	13	36
Ecoli_BW	Piperacillin_Ciclopirox	0.956104389561044	0.675432456754325	0.953904609539046	6	18
Ecoli_BW	Piperacillin_Triclosan	0.88021197880212	NA	0.878012198780122	0	18
Ecoli_BW	Piperacillin_CHIR-90	0.699130086991301	0.705229477052295	0.0871912808719128	18	6
Ecoli_BW	Piperacillin_Phleomycin	0.905509449055094	0.8995100489951	0.694430556944306	18	12
Ecoli_BW	Piperacillin_Moxifloxacin	0.778722127787221	0.996400359964004	0.0687931206879312	13	12
Ecoli_BW	Piperacillin_Gentamicin	0.666633336666333	0.967603239676032	0.110588941105889	13	12
Ecoli_BW	Piperacillin_Streptozotocin	0.381261873812619	0.961603839616038	0.375462453754625	4	18
Ecoli_BW	Nitrofurantoin_CCCP	0.924307569243076	0.573642635736426	0.953704629537046	40	52
Ecoli_BW	Nitrofurantoin_Cephalexin	0.127187281271873	0.914808519148085	0.126687331266873	9	36
Ecoli_BW	Nitrofurantoin_Mecillinam	0.43955604439556	0.270772922707729	0.667433256674333	45	46
Ecoli_BW	Nitrofurantoin_A22	0.647735226477352	0.842115788421158	0.861913808619138	44	49
Ecoli_BW	Nitrofurantoin_Loperamide	0.932806719328067	0.893110688931107	0.926407359264074	24	54
Ecoli_BW	Nitrofurantoin_Minocycline	0.925607439256074	0.953904609539046	0.923507649235076	24	54
Ecoli_BW	Nitrofurantoin_Tobramycin	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	18	36
Ecoli_BW	Nitrofurantoin_Teicoplanin	0.520547945205479	0.894110588941106	0.521247875212479	7	36
Ecoli_BW	Nitrofurantoin_Chlorhexidine	0.184581541845815	0.205679432056794	0.581341865813419	23	36
Ecoli_BW	Nitrofurantoin_Metronidazole	0.95970402959704	0.975402459754025	0.958804119588041	8	36
Ecoli_BW	Nitrofurantoin_Nisin	0.794720527947205	0.960803919608039	0.798320167983202	8	36
Ecoli_BW	Nitrofurantoin_EGCG	0.911908809119088	0.933706629337066	0.909009099090091	9	36
Ecoli_BW	Nitrofurantoin_Rifampicin	0.95980401959804	0.756424357564244	0.959404059594041	23	36
Ecoli_BW	Nitrofurantoin_Aztreonam	0.0593940605939406	0.0646935306469353	0.659034096590341	28	24
Ecoli_BW	Nitrofurantoin_Penicillin G	0.163183681631837	0.328167183281672	0.168983101689831	9	36
Ecoli_BW	Nitrofurantoin_Theophylline	0.941105889411059	0.911108889111089	0.942805719428057	7	30
Ecoli_BW	Nitrofurantoin_Clofazimine	0.22967703229677	0.68023197680232	0.226077392260774	8	36
Ecoli_BW	Nitrofurantoin_Clarithromycin	0.922307769223078	0.975002499750025	0.921307869213079	32	36
Ecoli_BW	Nitrofurantoin_Caffeine	0.436756324367563	0.781021897810219	0.433756624337566	6	36
Ecoli_BW	Nitrofurantoin_Reserpine	0.536046395360464	0.898710128987101	0.534046595340466	8	36
Ecoli_BW	Nitrofurantoin_Puromycin	0.956504349565043	0.946705329467053	0.951504849515049	17	36
Ecoli_BW	Nitrofurantoin_Pyocyanin	0.341165883411659	0.188081191880812	0.340965903409659	30	36
Ecoli_BW	Nitrofurantoin_Pseudomonic acid	0.848315168483152	0.834816518348165	0.852114788521148	12	36
Ecoli_BW	Nitrofurantoin_Nonactin	0.927507249275072	0.985401459854015	0.931406859314069	5	36
Ecoli_BW	Nitrofurantoin_Imipenem	0.0006999300069993	0.0026997300269973	0.0007999200079992	21	36
Ecoli_BW	Nitrofurantoin_Bleomycin	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	28	36
Ecoli_BW	Nitrofurantoin_Linezolid	0.510648935106489	0.683131686831317	0.524547545245475	6	36
Ecoli_BW	Nitrofurantoin_Doxorubicin	0.862513748625138	0.882711728827117	0.864713528647135	9	36
Ecoli_BW	Nitrofurantoin_Daptomycin	0.477552244775522	0.670732926707329	0.479352064793521	9	36
Ecoli_BW	Nitrofurantoin_Cerulenin	0.636636336366363	0.922407759224078	0.643935606439356	9	36
Ecoli_BW	Nitrofurantoin_Tigecycline	0.905809419058094	0.927107289271073	0.909209079092091	14	54
Ecoli_BW	Nitrofurantoin_Mitomycin C	0.953104689531047	0.935006499350065	0.958104189581042	31	36
Ecoli_BW	Nitrofurantoin_Meropenem	0.0121987801219878	0.0127987201279872	0.0483951604839516	18	12
Ecoli_BW	Nitrofurantoin_Colistin	0.997700229977002	0.834416558344166	0.995900409959004	10	18
Ecoli_BW	Nitrofurantoin_Metformin	0.972702729727027	0.959404059594041	0.971702829717028	14	18
Ecoli_BW	Nitrofurantoin_Phenformin	0.941605839416058	0.822617738226177	0.944005599440056	6	18
Ecoli_BW	Nitrofurantoin_Azithromycin	0.0868913108689131	0.0971902809719028	0.088991100889911	18	18
Ecoli_BW	Nitrofurantoin_Curcumin	0.0274972502749725	0.0678932106789321	0.0276972302769723	10	18
Ecoli_BW	Nitrofurantoin_Berberine	0.0391960803919608	0.0892910708929107	0.0393960603939606	14	18
Ecoli_BW	Nitrofurantoin_Diclofenac	0.127387261273873	0.292370762923708	0.127687231276872	6	18
Ecoli_BW	Nitrofurantoin_Acetylsalisylic acid	0.393260673932607	0.622537746225377	0.399160083991601	23	36
Ecoli_BW	Nitrofurantoin_Ciclopirox	0.92000799920008	0.960503949605039	0.942905709429057	10	17
Ecoli_BW	Nitrofurantoin_Triclosan	0.80981901809819	0.777422257774223	0.812818718128187	6	18
Ecoli_BW	Nitrofurantoin_CHIR-90	0.316568343165683	0.317468253174683	0.0627937206279372	18	6
Ecoli_BW	Nitrofurantoin_Phleomycin	9.99900009999e-05	9.99900009999e-05	0.0001999800019998	18	12
Ecoli_BW	Nitrofurantoin_Moxifloxacin	0.294770522947705	0.266273372662734	0.32956704329567	17	12
Ecoli_BW	Nitrofurantoin_Gentamicin	0.896310368963104	0.891710828917108	0.952804719528047	17	12
Ecoli_BW	Nitrofurantoin_Streptozotocin	0.724927507249275	0.839416058394161	0.730926907309269	13	18
Ecoli_BW	CCCP_Cephalexin	0.829317068293171	0.895410458954105	0.831416858314169	33	54
Ecoli_BW	CCCP_Mecillinam	0.737726227377262	0.637636236376362	0.887411258874113	61	54
Ecoli_BW	CCCP_A22	0.0565943405659434	0.0401959804019598	0.345965403459654	60	51
Ecoli_BW	CCCP_Loperamide	9.99900009999e-05	0.0035996400359964	9.99900009999e-05	40	64
Ecoli_BW	CCCP_Minocycline	0.928407159284072	0.928707129287071	0.931406859314069	41	66
Ecoli_BW	CCCP_Tobramycin	0.483351664833517	0.314868513148685	0.513248675132487	38	44
Ecoli_BW	CCCP_Teicoplanin	0.921507849215078	0.876612338766123	0.920707929207079	30	48
Ecoli_BW	CCCP_Chlorhexidine	0.74032596740326	0.771022897710229	0.923407659234077	47	48
Ecoli_BW	CCCP_Metronidazole	0.538346165383462	0.784821517848215	0.53954604539546	33	48
Ecoli_BW	CCCP_Nisin	0.918508149185082	0.904109589041096	0.918208179182082	31	48
Ecoli_BW	CCCP_EGCG	0.136186381361864	0.283071692830717	0.132386761323868	33	48
Ecoli_BW	CCCP_Rifampicin	0.641635836416358	0.921407859214079	0.593740625937406	36	43
Ecoli_BW	CCCP_Aztreonam	0.608439156084392	0.604039596040396	0.165783421657834	44	29
Ecoli_BW	CCCP_Penicillin G	0.893010698930107	0.723327667233277	0.896110388961104	32	48
Ecoli_BW	CCCP_Theophylline	0.941405859414059	0.890610938906109	0.943205679432057	29	44
Ecoli_BW	CCCP_Clofazimine	0.820917908209179	0.474152584741526	0.825717428257174	30	48
Ecoli_BW	CCCP_Clarithromycin	0.844015598440156	0.817118288171183	0.764623537646235	47	45
Ecoli_BW	CCCP_Caffeine	0.380761923807619	0.369063093690631	0.378862113788621	29	48
Ecoli_BW	CCCP_Reserpine	0.788321167883212	0.827017298270173	0.786621337866213	29	48
Ecoli_BW	CCCP_Puromycin	0.876412358764124	0.776822317768223	0.898310168983102	38	47
Ecoli_BW	CCCP_Pyocyanin	0.784021597840216	0.76042395760424	0.758824117588241	44	38
Ecoli_BW	CCCP_Pseudomonic acid	0.86961303869613	0.924007599240076	0.835316468353165	33	47
Ecoli_BW	CCCP_Nonactin	0.656634336566343	0.875712428757124	0.651834816518348	29	48
Ecoli_BW	CCCP_Imipenem	0.356564343565643	0.470852914708529	0.353664633536646	41	48
Ecoli_BW	CCCP_Bleomycin	0.793820617938206	0.849115088491151	0.282971702829717	41	38
Ecoli_BW	CCCP_Linezolid	0.931606839316068	0.834416558344166	0.936706329367063	29	48
Ecoli_BW	CCCP_Doxorubicin	0.956104389561044	0.884211578842116	0.96010398960104	33	48
Ecoli_BW	CCCP_Daptomycin	0.816618338166183	0.917108289171083	0.809319068093191	30	48
Ecoli_BW	CCCP_Cerulenin	0.908909109089091	0.957804219578042	0.907709229077092	31	48
Ecoli_BW	CCCP_Tigecycline	0.615338466153385	0.61043895610439	0.618038196180382	32	66
Ecoli_BW	CCCP_Mitomycin C	0.831316868313169	0.861213878612139	0.886111388861114	43	44
Ecoli_BW	CCCP_Meropenem	0.314568543145685	0.310668933106689	0.687531246875312	18	11
Ecoli_BW	CCCP_Colistin	0.0002999700029997	0.0005999400059994	9.99900009999e-05	7	18
Ecoli_BW	CCCP_Metformin	0.692330766923308	0.616538346165383	0.691730826917308	13	18
Ecoli_BW	CCCP_Phenformin	0.932806719328067	0.796520347965203	0.92960703929607	4	18
Ecoli_BW	CCCP_Azithromycin	0.75012498750125	0.735226477352265	0.748525147485251	17	18
Ecoli_BW	CCCP_Curcumin	0.881511848815118	0.963903609639036	0.883011698830117	7	18
Ecoli_BW	CCCP_Berberine	0.384461553844616	0.560943905609439	0.37956204379562	12	18
Ecoli_BW	CCCP_Diclofenac	0.130886911308869	NA	0.14018598140186	3	18
Ecoli_BW	CCCP_Acetylsalisylic acid	0.722027797220278	0.956604339566043	0.723927607239276	19	36
Ecoli_BW	CCCP_Ciclopirox	0.0791920807919208	0.0454954504549545	0.126687331266873	8	17
Ecoli_BW	CCCP_Triclosan	0.682931706829317	NA	0.693030696930307	3	18
Ecoli_BW	CCCP_CHIR-90	0.932006799320068	0.934506549345065	0.999600039996	18	6
Ecoli_BW	CCCP_Phleomycin	0.982701729827017	0.982001799820018	0.18048195180482	18	12
Ecoli_BW	CCCP_Moxifloxacin	0.699130086991301	0.828317168283172	0.592540745925408	13	12
Ecoli_BW	CCCP_Gentamicin	0.97990200979902	0.92970702929707	0.992800719928007	13	12
Ecoli_BW	CCCP_Streptozotocin	0.71972802719728	0.844815518448155	0.724627537246275	10	18
Ecoli_BW	Cephalexin_Mecillinam	0.981801819818018	0.992700729927007	0.963703629637036	38	48
Ecoli_BW	Cephalexin_A22	0.663433656634337	0.617438256174383	0.659334066593341	39	52
Ecoli_BW	Cephalexin_Loperamide	0.923307669233077	0.781421857814219	0.925907409259074	15	54
Ecoli_BW	Cephalexin_Minocycline	0.90950904909509	0.770822917708229	0.910708929107089	11	54
Ecoli_BW	Cephalexin_Tobramycin	0.971402859714029	0.980601939806019	0.970902909709029	12	36
Ecoli_BW	Cephalexin_Teicoplanin	0.862013798620138	NA	0.855314468553145	0	36
Ecoli_BW	Cephalexin_Chlorhexidine	0.925707429257074	0.916408359164084	0.936806319368063	18	36
Ecoli_BW	Cephalexin_Metronidazole	0.736926307369263	NA	0.746325367463254	0	36
Ecoli_BW	Cephalexin_Nisin	0.737226277372263	NA	0.737026297370263	0	36
Ecoli_BW	Cephalexin_EGCG	0.773622637736226	NA	0.777422257774223	0	36
Ecoli_BW	Cephalexin_Rifampicin	0.910908909109089	0.882411758824118	0.912308769123088	15	36
Ecoli_BW	Cephalexin_Aztreonam	0.944805519448055	0.958204179582042	0.968303169683032	27	24
Ecoli_BW	Cephalexin_Penicillin G	0.473852614738526	NA	0.463153684631537	0	36
Ecoli_BW	Cephalexin_Theophylline	0.922707729227077	NA	0.926307369263074	0	30
Ecoli_BW	Cephalexin_Clofazimine	0.927607239276072	NA	0.927807219278072	0	36
Ecoli_BW	Cephalexin_Clarithromycin	0.567043295670433	0.444555544445555	0.565543445655434	30	36
Ecoli_BW	Cephalexin_Caffeine	0.93990600939906	NA	0.943505649435057	0	36
Ecoli_BW	Cephalexin_Reserpine	0.948105189481052	NA	0.947905209479052	0	36
Ecoli_BW	Cephalexin_Puromycin	0.844515548445156	0.975702429757024	0.853114688531147	12	36
Ecoli_BW	Cephalexin_Pyocyanin	0.779022097790221	0.435956404359564	0.776222377762224	27	36
Ecoli_BW	Cephalexin_Pseudomonic acid	0.845015498450155	NA	0.843015698430157	0	36
Ecoli_BW	Cephalexin_Nonactin	0.199280071992801	NA	0.198480151984802	0	36
Ecoli_BW	Cephalexin_Imipenem	0.929007099290071	0.994300569943006	0.928007199280072	17	36
Ecoli_BW	Cephalexin_Bleomycin	0.942805719428057	0.980801919808019	0.943205679432057	21	36
Ecoli_BW	Cephalexin_Linezolid	0.331266873312669	NA	0.335866413358664	0	36
Ecoli_BW	Cephalexin_Doxorubicin	0.925307469253075	NA	0.917308269173083	0	36
Ecoli_BW	Cephalexin_Daptomycin	0.637136286371363	NA	0.643935606439356	0	36
Ecoli_BW	Cephalexin_Cerulenin	0.84021597840216	NA	0.844015598440156	0	36
Ecoli_BW	Cephalexin_Tigecycline	0.915508449155084	NA	0.915208479152085	0	54
Ecoli_BW	Cephalexin_Mitomycin C	0.586641335866413	0.758724127587241	0.578642135786421	23	36
Ecoli_BW	Cephalexin_Meropenem	0.969203079692031	0.964503549645035	0.941505849415059	18	12
Ecoli_BW	Cephalexin_Colistin	0.698530146985301	0.997700229977002	0.7003299670033	4	18
Ecoli_BW	Cephalexin_Metformin	0.403859614038596	0.746225377462254	0.399260073992601	10	18
Ecoli_BW	Cephalexin_Phenformin	0.746325367463254	NA	0.743825617438256	0	18
Ecoli_BW	Cephalexin_Azithromycin	0.846115388461154	0.879412058794121	0.84981501849815	17	18
Ecoli_BW	Cephalexin_Curcumin	0.929407059294071	NA	0.925907409259074	2	18
Ecoli_BW	Cephalexin_Berberine	0.920807919208079	0.951304869513049	0.921707829217078	7	18
Ecoli_BW	Cephalexin_Diclofenac	0.758824117588241	NA	0.761423857614239	0	18
Ecoli_BW	Cephalexin_Acetylsalisylic acid	0.654234576542346	0.635036496350365	0.653934606539346	13	36
Ecoli_BW	Cephalexin_Ciclopirox	0.631436856314369	0.0174982501749825	0.630536946305369	6	18
Ecoli_BW	Cephalexin_Triclosan	0.84041595840416	NA	0.855414458554145	0	18
