"drug_pair","Drug1","Drug2","drugdrug","code_3letter1","code_3letter2","drug_cat","drug_category1","drug_category2","categorycategory","targ","targeted_cellular_process1","targeted_cellular_process2","processprocess","us","use1","use2","useuse","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","ebw_g","ecr_g","seo_g","stm_g","pae_g","pau_g","sum_g","SR_ebw_D1","SR_ecr_D1","SR_stm_D1","SR_seo_D1","SR_pae_D1","SR_pau_D1","SR_ebw_D2","SR_ecr_D2","SR_stm_D2","SR_seo_D2","SR_pae_D2","SR_pau_D2","SR_ebw","SR_ecr","SR_stm","SR_seo","SR_pae","SR_pau","SR_score_ebw","SR_score_ecr","SR_score_stm","SR_score_seo","SR_score_pae","SR_score_pau","SR_score_total","HDC_ebw_D1","HDC_ecr_D1","HDC_stm_D1","HDC_seo_D1","HDC_pae_D1","HDC_pau_D1","LF_ebw_D1","LF_ecr_D1","LF_stm_D1","LF_seo_D1","LF_pae_D1","LF_pau_D1","HDC_ebw_D2","HDC_ecr_D2","HDC_stm_D2","HDC_seo_D2","HDC_pae_D2","HDC_pau_D2","LF_ebw_D2","LF_ecr_D2","LF_stm_D2","LF_seo_D2","LF_pae_D2","LF_pau_D2","ppx_5","ppx_15","ppx_25","ppx_35","ppx_45","ppx_55","ppx_65","ppx_75","ppx_85","ppx_95","ppx_105","ppx_115","ppx_125","ppx_135","ppx_145","ppx_155","ppx_165","ppx_175","ppx_185","ppx_195","ppx_205","ppx_215","ppx_225","ppx_235","ppx_245","ppx_255","ppx_265","ppx_275","ppx_285","ppx_295","ppx_305","ppx_315","ppx_325","ppx_335","ppx_345","ppx_355","ppx_365","ppx_375","ppx_385","ppx_395","ppx_405","ppx_415","ppx_425","ppx_435","ppx_445","ppx_455","ppx_465","ppx_475","ppx_485","ppx_495","ppx_505","ppx_515","ppx_525","ppx_535","ppx_545","ppx_555","ppx_565","ppx_575","ppx_585","ppx_595","ppx_605","ppx_615","ppx_625","ppx_635","ppx_645","ppx_655","ppx_665","ppx_675","ppx_685","ppx_695","ppx_705","ppx_715","ppx_725","ppx_735","ppx_745","ppx_755","ppx_765","ppx_775","ppx_785","ppx_795","ppx_805","ppx_815","ppx_825","ppx_835","ppx_845","ppx_855","ppx_865","ppx_875","ppx_885","ppx_895","ppx_905","ppx_915","ppx_925","ppx_935","ppx_945","ppx_955","ppx_965","ppx_975","ppx_985","ppx_995","ppx_1005","ppx_1015","ppx_1025","ppx_1035","ppx_1045","ppx_1055","ppx_1065","ppx_1075","ppx_1085","ppx_1095","ppx_1105","ppx_1115","ppx_1125","ppx_1135","ppx_1145","ppx_1155","ppx_1165","ppx_1175","ppx_1185","ppx_1195","ppx_1205","ppx_1215","ppx_1225","ppx_1235","ppx_1245","ppx_1255","ppx_1265","ppx_1275","ppx_1285","ppx_1295","ppx_1305","ppx_1315","ppx_1325","ppx_1335","ppx_1345","ppx_1355","ppx_1365","ppx_1375","ppx_1385","ppx_1395","ppx_1405","ppx_1415","ppx_1425","ppx_1435","ppx_1445","ppx_1455","ppx_1465","ppx_1475","ppx_1485","ppx_1495","ppx_1505","ppx_1515","ppx_1525","ppx_1535","ppx_1545","ppx_1555","ppx_1565","ppx_1575","ppx_1585","ppx_1595","ppx_1605","ppx_1615","ppx_1625","ppx_1635","ppx_1645","ppx_1655","ppx_1665","ppx_1675","ppx_1685","ppx_1695","ppx_1705","ppx_1715","ppx_1725","ppx_1735","ppx_1745","ppx_1755","ppx_1765","ppx_1775","ppx_1785","ppx_1795","ppx_1805","ppx_1815","ppx_1825","ppx_1835","ppx_1845","ppx_1855","ppx_1865","ppx_1875","ppx_1885","ppx_1895","ppx_1905","ppx_1915","ppx_1925","ppx_1935","ppx_1945","ppx_1955","ppx_1965","ppx_1975","ppx_1985","ppx_1995","ppx_2005","ppx_2015","ppx_2025","ppx_2035","ppx_2045","ppx_2055","ppx_2065","ppx_2075","ppx_2085","ppx_2095","ppx_2105","ppx_2115","ppx_2125","ppx_2135","ppx_2145","ppx_2155","ppx_2165","ppx_2175","ppx_2185","ppx_2195","ppx_2205","ppx_2215","ppx_2225","ppx_2235","ppx_2245","ppx_2255","ppx_2265","ppx_2275","ppx_2285","ppx_2295","ppx_2305","ppx_2315","ppx_2325","ppx_2335","ppx_2345","ppx_2355","ppx_2365","ppx_2375","ppx_2385","ppx_2395","ppx_2405","ppx_2415","ppx_2425","ppx_2435","ppx_2445","ppx_2455","ppx_2465","ppx_2475","ppx_2485","ppx_2495","ppx_2505"
"Clindamycin_Verapamil","Clindamycin","Verapamil","Clindamycin-Verapamil","CLI","VPM",0,"other protein synthesis inhibitor","human drug","human drug-other protein synthesis inhibitor",0,"protein synthesis inhibitor","human","human-protein synthesis inhibitor",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",-0.01885207,-0.07338137,0.02773882,-0.02531455,-0.0250451,0.03565058,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","S","S","R","R","R","R","R","R","R","R","RR","RR","SR","SR","RR","RR",1,1,0,0,1,1,4,2,2,2,2,2,2,0.78,0.76,0.6,0.64,0.87,0.9,500,500,500,500,500,500,0.87,0.8,0.85,0.86,0.78,0.83,311,89,40,26,19,18,20,20,19,16,16,13,10,14,6,11,13,9,10,8,3,7,7,10,7,8,6,6,6,7,7,6,5,5,5,3,6,3,3,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Clindamycin_Meropenem","Clindamycin","Meropenem","Clindamycin-Meropenem","CLI","MEM",0,"other protein synthesis inhibitor","beta-lactam","beta-lactam-other protein synthesis inhibitor",0,"protein synthesis inhibitor","cell wall","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.07242736,0.07702682,-0.03441598,0.06766984,0.07267339,0.03902619,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","S","S","R","R","S","S","S","S","S","S","RS","RS","SS","SS","RS","RS",0,0,-1,-1,0,0,-2,2,2,2,2,2,2,0.78,0.76,0.6,0.64,0.87,0.9,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,247,114,13,2,3,3,6,8,11,14,11,20,17,19,15,18,15,5,11,12,8,8,10,7,10,10,9,9,7,9,9,7,7,8,7,7,8,6,7,7,6,6,5,4,5,5,3,6,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Clindamycin_Colistin","Clindamycin","Colistin","Clindamycin-Colistin","CLI","CST",0,"other protein synthesis inhibitor","LPS","LPS-other protein synthesis inhibitor",0,"protein synthesis inhibitor","membrane","membrane-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.1454561,-0.09198095,-0.1133312,-0.1033116,0.002197865,-0.02868989,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","S","S","R","R","R","R","R","R","S","S","RR","RR","SR","SR","RS","RS",1,1,0,0,0,0,2,2,2,2,2,2,2,0.78,0.76,0.6,0.64,0.87,0.9,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,638,190,83,44,69,31,54,54,46,35,3,5,28,4,4,20,5,8,19,4,7,4,3,4,4,6,4,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Clindamycin_Triclosan","Clindamycin","Triclosan","Clindamycin-Triclosan","CLI","TRI",0,"other protein synthesis inhibitor","other membrane","other membrane-other protein synthesis inhibitor",0,"protein synthesis inhibitor","membrane","membrane-protein synthesis inhibitor",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.03367334,0.007752397,-0.05231725,-0.07639331,-0.0117887,-0.04710853,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","S","S","R","R","R","R","R","R","R","R","RR","RR","SR","SR","RR","RR",1,1,0,0,1,1,4,2,2,2,2,2,2,0.78,0.76,0.6,0.64,0.87,0.9,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,51,32,22,23,20,22,18,17,16,7,9,14,14,13,7,9,12,12,8,10,11,10,5,11,8,11,12,8,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Clindamycin_Gentamicin","Clindamycin","Gentamicin","Clindamycin-Gentamicin","CLI","GEN",0,"other protein synthesis inhibitor","aminoglycoside","aminoglycoside-other protein synthesis inhibitor",1,"protein synthesis inhibitor","protein synthesis inhibitor","protein synthesis inhibitor-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.04899813,0.07806784,0.1432857,-0.03618809,0.08100453,0,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","S","S","R","R","S","S","S","S","S","S","RS","RS","SS","SS","RS","RS",0,0,-1,-1,0,0,-2,2,2,2,2,2,2,0.78,0.76,0.6,0.64,0.87,0.9,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0,297,127,96,67,59,35,45,28,36,20,19,23,23,22,20,14,29,15,12,14,13,12,1,13,12,13,10,11,11,10,11,10,10,10,10,9,10,2,1,5,9,5,8,1,1,1,1,4,1,4,4,4,4,1,1,4,1,4,4,4,4,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Clindamycin_Curcumin","Clindamycin","Curcumin","Clindamycin-Curcumin","CLI","CCM",0,"other protein synthesis inhibitor","food additive","food additive-other protein synthesis inhibitor",0,"protein synthesis inhibitor","human","human-protein synthesis inhibitor",0,"antibiotic","food additive","antibiotic-food additive",0.04730598,0.07432063,-0.05399867,0.0862056,0.03621178,0.02915007,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","S","S","R","R","R","R","R","R","S","R","RR","RR","SR","SR","RS","RR",1,1,0,0,0,1,3,2,2,2,2,2,2,0.78,0.76,0.6,0.64,0.87,0.9,200,200,200,200,200,200,0.89,0.91,0.99,1,0.55,0.77,657,75,30,14,14,17,17,22,26,27,8,7,5,7,11,8,4,10,7,7,9,9,8,9,6,12,7,7,9,6,5,9,8,7,8,5,5,8,6,2,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Clindamycin_Metformin","Clindamycin","Metformin","Clindamycin-Metformin","CLI","MF",0,"other protein synthesis inhibitor","human drug","human drug-other protein synthesis inhibitor",0,"protein synthesis inhibitor","human","human-protein synthesis inhibitor",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.06006581,0.08184653,0.05458473,0.1024376,0.02523891,0.01844164,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","S","S","R","R","S","S","S","S","S","S","RS","RS","SS","SS","RS","RS",0,0,-1,-1,0,0,-2,2,2,2,2,2,2,0.78,0.76,0.6,0.64,0.87,0.9,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58,342,109,56,34,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Clindamycin_Phenformin","Clindamycin","Phenformin","Clindamycin-Phenformin","CLI","PHM",0,"other protein synthesis inhibitor","human drug","human drug-other protein synthesis inhibitor",0,"protein synthesis inhibitor","human","human-protein synthesis inhibitor",0,"antibiotic","research used drug","antibiotic-research used drug",-0.04588539,0.01656056,-0.07114731,-0.05470365,-0.0427084,-0.01964601,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","S","S","R","R","R","R","R","R","R","S","RR","RR","SR","SR","RR","RS",1,1,0,0,1,0,3,2,2,2,2,2,2,0.78,0.76,0.6,0.64,0.87,0.9,3,3,20,20,10,10,0.95,1,1,1,1,0,51,32,22,23,20,22,18,17,16,7,9,14,14,13,7,9,12,12,8,10,11,10,12,11,8,11,12,8,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Clindamycin_Streptozotocin","Clindamycin","Streptozotocin","Clindamycin-Streptozotocin","CLI","STZ",0,"other protein synthesis inhibitor","human drug","human drug-other protein synthesis inhibitor",0,"protein synthesis inhibitor","human","human-protein synthesis inhibitor",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.03445449,0.04071069,0.05421948,-0.06044996,-0.0212228,0.02722073,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","S","S","R","R","R","R","S","R","R","R","RR","RR","SS","SR","RR","RR",1,1,-1,0,1,1,3,2,2,2,2,2,2,0.78,0.76,0.6,0.64,0.87,0.9,10,10,10,10,10,10,0.84,0.79,0.55,0.7,1,0.98,297,36,32,55,57,50,45,19,31,20,19,22,18,22,20,14,18,15,12,14,13,12,13,13,12,13,10,11,11,10,11,10,10,10,10,9,10,9,9,5,9,5,8,7,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1,4,4,4,1,4,4,4,4,1,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Clindamycin_Diclofenac","Clindamycin","Diclofenac","Clindamycin-Diclofenac","CLI","DIC",0,"other protein synthesis inhibitor","human drug","human drug-other protein synthesis inhibitor",0,"protein synthesis inhibitor","human","human-protein synthesis inhibitor",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.08060346,0.07807723,-0.03344136,0.05062687,0.04894883,0.05418534,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","S","S","R","R","R","R","R","R","R","R","RR","RR","SR","SR","RR","RR",1,1,0,0,1,1,4,2,2,2,2,2,2,0.78,0.76,0.6,0.64,0.87,0.9,100,100,100,100,100,100,0.97,0.97,0.97,0.99,0.96,0.99,92,84,30,14,14,17,17,22,26,27,8,7,5,7,11,8,4,10,7,7,9,9,8,9,6,12,7,2,9,6,5,9,2,7,2,5,5,8,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Clindamycin_Moxifloxacin","Clindamycin","Moxifloxacin","Clindamycin-Moxifloxacin","CLI","MXF",0,"other protein synthesis inhibitor","quinolones","other protein synthesis inhibitor-quinolones",0,"protein synthesis inhibitor","DNA","DNA-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.01953487,-0.03317784,0.05299043,-0.0721729,0.02778972,0.01837888,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","S","S","R","R","S","S","S","S","R","S","RS","RS","SS","SS","RR","RS",0,0,-1,-1,1,0,-1,2,2,2,2,2,2,0.78,0.76,0.6,0.64,0.87,0.9,0.08,0.08,0.08,0.08,0.5,0.5,0,0.04,0.64,0,0.96,0.67,15,44,27,31,30,23,29,27,24,17,20,17,10,14,6,11,13,9,10,8,3,7,7,10,7,8,6,6,6,7,7,6,5,5,5,3,6,3,3,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Clindamycin_Phleomycin","Clindamycin","Phleomycin","Clindamycin-Phleomycin","CLI","PLM",0,"other protein synthesis inhibitor","multiple","multiple-other protein synthesis inhibitor",0,"protein synthesis inhibitor","DNA","DNA-protein synthesis inhibitor",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.08085876,0.1056269,0.05072656,0.1296679,-0.01415683,0.02955506,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","S","S","R","R","S","S","S","S","R","R","RS","RS","SS","SS","RR","RR",0,0,-1,-1,1,1,0,2,2,2,2,2,2,0.78,0.76,0.6,0.64,0.87,0.9,5,5,5,5,0.625,0.625,0.17,0.16,0,0.54,1,1,385,109,65,37,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Doxycycline_Oxacillin","Doxycycline","Oxacillin","Doxycycline-Oxacillin","DOX","OXA",0,"tetracycline","beta-lactam","beta-lactam-tetracycline",0,"protein synthesis inhibitor","cell wall","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.1066584,0.04207693,-0.03276274,0.06288575,-0.0364897,0.0390287,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","R","S","R","R","R","R","R","R","SR","SR","SR","SR","RR","SR",0,0,0,0,1,0,1,0.5,0.5,1,1,4,4,0.42,0,0.55,0.4,0.85,0.5,5,5,5,5,2,2,0.78,0.83,0.85,0.86,0.88,0.93,62,61,38,32,17,16,15,14,13,13,8,7,5,7,11,8,4,10,7,7,9,9,8,9,6,12,7,7,9,6,5,9,8,7,8,5,5,8,6,6,7,1,6,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
